s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s3-f1,s4-f1,s4-f2,s5-f3,s6-f2,s6-f4
0.001220071682824,0.000132289486797,0.173165469077135,1.36253275414963E-06,0.000685739056577,0.000961665648295,0.035272850691093,0.002534833089209,1.29936120154463E-06,1.9067728072039E-06,4.14310981581682E-08
0.00063592573903,1.00270812636241E-06,0.138554996293443,3.94749704242354E-07,0.00056051911517,0.000322746483904,0.014943248364131,3.60270563070678E-08,1.98237567085243E-06,5.19022056236586E-07,1.81761676447204E-06
0.000488882310419,1.25499393700374E-06,0.017982345119072,2.4550801320133E-07,0.000782251411777,0.000345263546308,0.02238694082406,1.68945435200121E-05,4.2086829779507E-09,9.19781701758363E-07,1.08733382045205E-07
0.000270919460656,2.14063529946735E-05,0.000517821014472,3.62406788292752E-07,0.000221647664858,0.00042868278352,0.012774210444779,0.000605998566623,1.23313625649613E-07,3.53678478366165E-07,2.16224274990014E-07
0.000197851989184,3.15164682626552E-05,1.41870046950139E-05,1.66399181160242E-07,0.000169113257549,0.000264926039585,0.0128769399762,0.000853151208312,1.01388808895657E-07,3.30464384862779E-08,5.35175316075623E-07
7.8984496415906E-05,4.51676709018072E-05,0.002664276246126,1.55069504260737E-08,2.37700848390236E-05,0.000129442497268,0.00925946584909,0.001089814018509,1.6616055623509E-07,2.21902477012149E-07,1.32044890335808E-06
0.000513593136213,5.37067320700591E-05,0.000308846382328,1.65264789496961E-09,0.000152314836397,0.000626196858202,0.01703160233142,0.001063638798609,2.89337591050077E-09,1.29116510852561E-07,1.43784652332335E-06
0.000209130090394,7.90183656436719E-05,1.29636602516468,2.56495478980837E-06,2.91438965717278E-05,7.88782740531694E-06,0.002676780254405,0.001090258345903,1.82036641885812E-05,5.46104173351122E-06,4.23352570906885E-06
5.87118493316792E-05,8.75666467039087E-05,1.90555914999828,1.61275105196645E-06,0.000105602912301,0.000514049841261,4.85870561354965E-05,0.001047838236222,2.51096389948168E-05,4.81816920207414E-06,3.25193955700706E-06
0.01152328874219,3.01507049669976E-05,0.961224197703697,9.4493830034989E-07,0.005819527545869,0.004530493469684,0.155181911748271,0.000336510765833,8.61247704697593E-06,2.642412504336E-06,1.4609680907985E-06
0.011044712191462,6.1023502636574E-05,1.14727879734907,1.56225628865973E-06,0.006444216059565,0.004850368412676,0.160453367016282,0.000778622776404,1.20097868358152E-05,5.7703958443618E-06,3.04805115588606E-06
0.000780127260443,4.66552877940696E-05,1.25018251334003,7.87331094887783E-06,0.000201503943004,0.000217237397091,0.009298263695991,0.000550642776932,1.51675205618792E-05,4.05162902167085E-06,1.48751539530896E-05
0.000151631789799,6.73424740699023E-09,0.041827411682744,2.31583381772156E-07,0.000310455131256,9.41142291636333E-05,0.015004503118702,9.83806261605267E-05,6.50961026360454E-08,5.72957178185633E-07,3.22782584846926E-07
0.00035356966949,0.000112782116352,1.11374187081476,9.63555560211149E-06,1.08971546620544E-05,3.40401635488461E-05,0.010049973916588,0.001445559624138,9.05312345691562E-06,5.774564573887E-06,1.85153867792107E-05
0.000949391913437,0.000166967858779,1.67133967170715,9.76968558558884E-06,1.59092972667759E-05,0.000131194184499,0.007704362080989,0.002698242458077,1.39325901129962E-05,1.23990743837466E-05,1.41746838732983E-05
0.000106666424972,6.78942607893955E-07,0.000853733673568,1.56730460051751E-08,0.000315297495938,3.72264713221837E-05,0.011155190724971,0.000154535613256,1.08267002688607E-07,1.04505954328214E-08,7.61574103612605E-07
0.000955281803371,1.6302177918928E-05,0.210593429357542,4.2303928300937E-09,0.001200592487394,0.000347596965667,0.030996601549089,0.000511987128333,1.17028675898022E-06,1.06100274747584E-06,9.49688520774791E-07
0.000207936284538,4.40354029223492E-05,0.281833886069303,1.25240277276445E-07,9.30154953570434E-05,0.000284398121094,0.011382053050762,0.000953641049564,3.6156832843833E-06,1.36048641588279E-06,2.12689969528203E-06
0.000440504478657,1.99471533409409E-05,0.052843803083315,1.87582015094687E-10,0.000585646993692,0.000273343938802,0.018092625423411,0.000548539677004,1.59327460696327E-07,5.41122971897298E-07,8.30763905836227E-07
0.000172839008317,1.79617064713259E-05,0.002764695740889,8.72531393507614E-10,0.000203665827605,0.000183039209354,0.00942280195966,0.000459244831146,1.69566866370649E-07,1.76588092594639E-08,8.41094407417234E-07
0.000332629055458,4.75587551748224E-05,0.007081592347363,1.78618884643193E-08,0.000173603592656,0.000302727595709,0.013605435815778,0.000991315483243,7.57325079051055E-09,5.38729387498712E-07,1.53294597529263E-06
0.00022334371563,7.83507159964331E-05,0.001063258164446,5.08172486105895E-11,8.04609067887577E-05,0.000252804927271,0.009979026446327,0.00150300659161,6.89476234753303E-10,1.38293202123749E-06,1.20227199018127E-06
3.55695983328997E-05,1.94546464710591E-05,0.828262029417933,1.80250823929179E-07,3.11302554242204E-07,4.2929060839052E-06,0.000297409636335,0.000111405786133,1.05085625750893E-05,4.81562645867815E-06,1.87408994845914E-06
0.002120923262973,2.04306030236489E-05,0.009668202955484,8.57696513835795E-09,0.001133462481187,0.000933314789302,0.035246355246184,0.000312086769751,3.30032088392553E-07,9.60898252957922E-07,1.77710141618278E-08
0.001353111670705,5.67837351122159E-05,0.585282964482205,5.03122121397734E-06,0.000817422576662,0.00050523460283,0.025550017032479,0.000912337526694,7.96091758989449E-06,3.66040064755071E-06,1.27658075941723E-05
0.000378760348463,4.11729788026409E-05,2.16102235012831,4.11358742928058E-06,8.95897447615968E-05,0.000458853334477,0.003147472537667,0.000567676367428,2.79871854908255E-05,7.41029871048583E-06,7.91878795710571E-06
1.48602985177618E-05,1.07767724034292E-05,0.078880250927975,1.45004870134242E-06,0.000299143103738,0.00011958834088,2.13060593606542E-06,0.000244126745479,1.42510135676234E-06,3.07078548338256E-07,1.59396891486001E-06
0.001753451424724,5.4425344561919E-05,0.378441617385248,1.39818804149734E-06,0.001170063621627,0.000803705277768,0.032160709030816,0.000856479809667,4.92225929247998E-06,3.7209752919356E-06,4.15447340237346E-06
0.00147324100552,1.09191646169986E-06,0.309777846418042,5.44867128106071E-06,0.000154241794502,0.000397052528224,0.010345038968594,0.000101346767364,1.93766939511998E-06,2.66901511359913E-08,6.7782797647633E-06
0.010277024298906,0.000135709772822,4.34973460339255,5.74273839701468E-07,0.004064629058977,0.002964986905267,0.177962090186381,0.001894181813308,4.93530003614572E-05,2.60924341102804E-05,9.22888949669769E-07
0.009946466250665,0.000279919938537,1.36642953463916,7.84613876069582E-06,0.003523308927758,0.002753528271873,0.14260913397004,0.003439414266472,1.7331140675782E-05,3.66526919177642E-05,1.29770242921671E-05
0.000379434985197,0.000122695877484,0.017023026585296,1.2995775478327E-06,0.001028471518225,1.67600194135283E-06,0.036940795759284,0.000840432102743,1.19234002376531E-07,6.72964334201772E-07,4.99238452165353E-06
0.010289620368836,0.000246707541698,3.08453816255068,2.4628750315474E-06,0.004254635649135,0.003053220184441,0.18014170091898,0.003493361403904,3.56333080683858E-05,3.65094702652679E-05,5.13343049333842E-06
0.005707731099392,3.3843685341488E-05,1.86487050131537,1.30805757584824E-06,0.003771689340153,0.001406139622743,0.139458750964902,0.0008170029807,2.10400686371071E-05,1.48208009160436E-05,4.04540454193893E-06
0.006418264254378,4.77128148900389E-05,3.25972773642696,3.42558733190041E-07,0.004210012500662,0.001728945563536,0.154563785542264,0.00104937526159,3.56837026024164E-05,1.85359561050622E-05,1.43787739395097E-06
0.000298625695383,4.43036242854426E-05,1.3248358400929,2.20803912715916E-07,2.3593750722564E-05,0.000128465198795,0.002115803481555,0.000432809652854,1.6542170508037E-05,2.04596899836445E-06,6.36791878007335E-07
0.004153876474685,4.32288081751542E-07,0.535736742240069,2.92275177913617E-07,0.004417117844036,0.002444162115728,0.074247589945268,4.40241989330682E-06,4.59603351597075E-06,6.41875672336147E-08,2.16337272214334E-07
0.009277456694504,7.41258398506858E-05,2.42822616679087,1.2212087847916E-06,0.007668595661331,0.005553366111373,0.106735262626852,0.000811922576183,2.41625631833513E-05,3.19649702067831E-06,2.91993773860574E-06
4.83687539442868E-05,3.63239738417013E-05,0.552045998349778,3.5190729784146E-08,1.64803464805603E-05,3.59891910136345E-05,0.000213046104635,0.000243364467728,7.56426610841875E-06,1.143529959608E-06,4.29457729979453E-07
