prim_resid,resid,varw_resid,r2w_resid,invr2w_resid,sigr2w_resid,siginvr2w_resid,labels,funcG1,diffG1
0.0084349138076626,0.17495456608468934,0.061665603906404194,0.009922299036176684,62.22297985072298,0.009820557413219232,1.4723550004793937,2.0,0.1446370929479599,0.2030671089887619
0.0513456832499331,0.4688717703163186,0.1780768225452796,0.03321240738057236,191.47544989902468,0.03295730750604337,3.2633485024019695,2.0,0.23713746666908264,0.04054629057645798
0.0412219541835571,0.44459792786224994,0.16969052241271357,0.029137552247080947,175.1989102630015,0.02889859095490643,3.278045603179931,2.0,0.23691238462924957,0.13031482696533203
0.0395675961263806,0.4109383005947859,0.16089781971446399,0.025955213311707286,144.7228209938013,0.025746680541411646,3.2255417224070135,2.0,0.24156226217746735,0.1640305370092392
0.0678580929675551,0.4712852192036924,0.1789967950750297,0.03160983613681805,201.73106973978224,0.031340443889124214,3.2562686410114727,2.0,0.23936006426811218,-0.08129481971263885
0.0645920157947703,0.4089085483843334,0.15688504892179453,0.02506617767932951,185.87292483528347,0.02481330385790426,2.8494799654809326,2.0,0.2300567328929901,-0.09266860783100128
0.0631456605740749,0.3938997246141428,0.15473751349260345,0.027639487087500827,155.3905731793669,0.027428217701910527,2.675616648685702,2.0,0.23651735484600067,-0.05681249126791954
0.0645613596565211,0.4084334563961678,0.15667281085230858,0.024002913056946268,200.62570301304788,0.023734785141105486,2.661373030600405,2.0,0.239435613155365,-0.05636252462863922
0.0638237818353111,0.3934902180085409,0.15210233849615853,0.020331383081203292,193.18794588709207,0.020057860683455508,2.6878904253761178,2.0,0.24319633841514587,-0.03629898279905319
0.0471206525633514,0.28020054364448277,0.11359698884231194,0.02080646502064251,95.22727076578109,0.020654699095326506,1.870452531038703,2.0,0.2187727391719818,0.006538031622767448
0.0555944395874819,0.3090440446340815,0.12501585372037813,0.01792954033977235,127.69447193912443,0.017737228685243443,2.1059166363325343,2.0,0.24019677937030792,0.016970103606581688
0.00048303049082,0.08511633370424873,0.027534695978123382,0.006817267763713713,68.26434118799291,0.006752508345501724,0.32531604966885397,2.0,0.015789207071065903,0.14526420831680298
0.0021788215309917,0.10105379788614151,0.03150337103839327,0.008760813555296149,84.05396791273796,0.008683855680791214,0.38515734010327396,2.0,-0.007641850039362907,0.1501445472240448
0.0052085878016879,0.09992397357399972,0.0317121831938296,0.009546398091965367,72.11542638086539,0.009483458031537047,0.45733601049599765,2.0,-0.03007141314446926,0.16192631423473358
0.0049346510443642,0.09510629669682577,0.027467156336134748,0.006782916172249705,76.08226871816608,0.006715663455401516,0.49679219814991,2.0,-0.016577603295445442,0.2064294070005417
0.0015716205367846,0.08278487990895546,0.024356382398442702,0.005358355184687999,74.16246087493082,0.0052945256625369355,0.30777256263438,2.0,0.021256223320961,0.234239861369133
2.426800780059417e-06,0.10637847230469262,0.03388155354165949,0.009311046233033388,73.60949038041127,0.009239467903793926,0.4292461624385642,2.0,0.05736266076564789,0.2266264259815216
0.0511784182920869,0.4971090302466444,0.1902303394330562,0.036471091441784176,195.60850671128586,0.03620826544384426,3.4457562278959,2.0,0.24795199930667877,0.08356309682130814
0.0395248060904236,0.4819586564862494,0.18481505290744885,0.033373691658897975,175.70533428507693,0.03312810594306657,3.600732248453885,2.0,0.24704061448574066,0.18551579117774963
0.0310222993058127,0.3403222651361783,0.1351367755245742,0.022544602022304544,96.82284697708764,0.022390928712670954,2.822542225549207,2.0,0.22758908569812775,0.19792188704013824
0.0571217042483885,0.4221715056203655,0.16113844743551592,0.02985547201838565,181.83660148512962,0.029618265615025466,2.7508865993937257,2.0,0.23272943496704102,-0.024124203249812126
0.0662570735992617,0.4580520193398824,0.17460371537736627,0.029993318583131885,201.2181525400369,0.029722855263206317,3.151212515776845,2.0,0.23911941051483154,-0.07033009827136993
0.0611570207404367,0.42977970941870863,0.1661171805974012,0.02663172237283567,187.05676198188482,0.02637572662253255,3.0355885821748196,2.0,0.24058561027050018,-0.025823529809713364
0.0669469250942844,0.4432617512123046,0.1703239222712461,0.030703354423622774,187.33959936152638,0.03045769832259189,2.977677391014455,2.0,0.2384970635175705,-0.07786460220813751
0.0715940040483914,0.4220607477901791,0.16403088453391795,0.02401703724323946,203.25098495305804,0.023742650679119806,2.827710074835897,2.0,0.24857495725154877,-0.0730629712343216
0.0630938710307681,0.3750912556956104,0.1468520121099543,0.01931019487444283,178.90972604230316,0.01905665767232902,2.59611324874802,2.0,0.24298427999019623,-0.031542256474494934
0.0619724545914024,0.38280867456507023,0.1515709935567308,0.026683531226657065,151.86685927475202,0.026472120831529115,2.558056064506019,2.0,0.2404874861240387,-0.03252127021551132
0.0652983168685885,0.36912557679398456,0.1468520522695825,0.019915862155817303,168.0188144977994,0.01967478802697046,2.5183095400083126,2.0,0.2509109079837799,-0.01778705045580864
0.0005571488669729,0.09412580862044696,0.02996774213219061,0.007627072603683473,79.57739915388768,0.007552463806462874,0.3039534533540936,2.0,0.007765030022710562,0.12065501511096954
0.0025319196251587,0.0956785110157758,0.031128306657867866,0.00885625447797244,76.77478277440107,0.008789199905990547,0.334043983713955,2.0,-0.012769066728651524,0.14442554116249084
0.0005946049167825,0.09614569005138664,0.029017678556252723,0.007812893090741657,83.35674713731169,0.007731994730394544,0.312024854010626,2.0,-0.0010625873692333698,0.08970338851213455
0.0044086808085942,0.09909392029634084,0.0317145815440196,0.009550340980359392,70.68825836867245,0.009489781813317671,0.44788320635716694,2.0,-0.022698475047945976,0.16808152198791504
0.0046340143290652,0.09183364616614079,0.026488955139809384,0.005369517312223652,78.19119419884281,0.00530469016663119,0.44461634484148893,2.0,-0.009325130842626095,0.22596479952335358
5.920976391963367e-07,0.10300311025357077,0.0334391441045678,0.01032497013845603,70.26757010636882,0.010257280759561012,0.358735461250683,2.0,0.048456039279699326,0.1893365979194641
0.0180694067341445,0.22579518142744506,0.0878083177066045,0.023357523110833212,52.731211659244515,0.023245937235569992,1.4990304286944718,2.0,0.17881052196025848,0.1707301139831543
0.0096657583265461,0.19321533421910975,0.07180175699708267,0.019631882899437465,57.75399223448351,0.019526316481875874,1.2364091654891143,2.0,0.15289179980754852,0.20992086827754974
0.0504092676037633,0.47692078489175704,0.18595014200680562,0.03642351188938464,167.53895212738323,0.0361891588669749,3.385521355511976,2.0,0.2525022029876709,0.10762790590524673
0.0325232518058487,0.38736688846074024,0.15234928880589718,0.02865980657162639,114.08963074110594,0.028483290005117796,2.9849936284700487,2.0,0.23699016869068146,0.21788625419139862
0.0611971550972316,0.45141960969868483,0.17244986322321834,0.0313695924996349,197.32112317491197,0.031110573926489252,2.9368365288031373,2.0,0.24254997074604034,-0.01858004927635193
0.072680437447388,0.45813095640706414,0.17868271599549862,0.029117819197211937,197.57998928930508,0.028849302239804517,3.191104912243285,2.0,0.2514621317386627,-0.06973730772733688
0.0441446063427794,0.43229730337797706,0.16827078961751663,0.028055911177752538,158.3372781626158,0.027829997825620175,3.2559562185130138,2.0,0.24549150466918945,0.13610292971134186
0.0604752366812494,0.3452745571460725,0.13746774103290282,0.02300393151854422,132.060454765706,0.022817606792291827,2.406222186082402,2.0,0.22903333604335785,-0.06494031846523285
0.0730119004522391,0.4699221389214068,0.18079900417462308,0.031834933853027,199.6124297786466,0.031571215815222806,3.193164046479256,2.0,0.24604691565036774,-0.0929277241230011
0.0646560565315766,0.36675438178010916,0.14396550002349426,0.019663099276575998,176.65569193234222,0.019419606751997075,2.4770623591735386,2.0,0.2390523999929428,-0.05855296179652214
0.0599895500801195,0.34148971608360057,0.13558926018328454,0.017578649230356513,153.75298828433966,0.017351201779573656,2.4306568542046203,2.0,0.23894639313220978,-0.023005738854408264
0.0606584380463068,0.32656927771760474,0.13180925116294184,0.021784649044061667,116.62828007950813,0.021610436838912412,2.3280280073014072,2.0,0.22806426882743835,-0.07009926438331604
0.0656107573108178,0.39816700805880223,0.15636666375712083,0.0262734860377413,168.63664656595986,0.026046273580799296,2.6677199982466653,2.0,0.24001726508140564,-0.06203599274158478
0.0622227710552303,0.3568967756556081,0.14096153102757822,0.018524617624894116,167.70146280135143,0.018285997565661256,2.4420655937105606,2.0,0.24287953972816467,-0.025252509862184525
0.0010390418876554,0.09907356332066068,0.032139502002562395,0.0055850064936261825,60.06950421871093,0.005513976180124069,0.6310779335066604,2.0,0.06830091029405594,0.13872385025024414
0.0001108589259458,0.0885349637180169,0.02825998034396908,0.00621044486881659,68.4940013425497,0.00613984363122095,0.337724113962155,2.0,0.033548735082149506,0.08854120224714279
0.0006108591069551,0.1005571171912617,0.03133867778056847,0.006051311442701028,64.9819745764225,0.005977158691012705,0.608776798620387,2.0,0.05428491160273552,0.11373287439346313
7.861925702351615e-05,0.09320365061870273,0.029826870030216727,0.007016660550024215,75.97127925943005,0.006940643357435706,0.328700232391387,2.0,0.02228989265859127,0.11983810365200043
0.0018125662693258,0.09170917599197412,0.029544273080952643,0.008196309409825275,73.33180437039165,0.008131134504796828,0.34062210488524064,2.0,-0.0037187887355685234,0.1494501233100891
0.0101023239491783,0.07362385983048549,0.022850498981279208,0.004017026986994831,58.30201495388504,0.0039641364280777365,0.4342436005309866,2.0,-0.0452537015080452,0.2125340700149536
0.0056275599249419,0.07111750916901516,0.022849143748464782,0.005846229852263513,53.43798675372537,0.005800222523316797,0.33687792325728,2.0,-0.023214221000671387,0.19924978911876678
0.0053337788589362,0.07510722918048535,0.02363682934814735,0.004997131983582708,67.61042014981203,0.004940941667973602,0.2982998538740408,2.0,-0.020651599392294884,0.20147404074668884
0.0061159547480283,0.07006398318015446,0.02108273896402382,0.003576450046461691,67.49386167307591,0.003520284799590078,0.29736257953453493,2.0,-0.017487889155745506,0.23353517055511475
0.0075884953841264,0.17028928284356903,0.06084529453023011,0.017768417787056793,60.93034897413323,0.017657592026814908,0.962651887314387,2.0,0.1307378113269806,0.1677985042333603
0.0019263941938902,0.1307559932857193,0.0454035487219836,0.014209657434745192,60.941510864665936,0.014131445605357461,0.62758738738107,2.0,0.09469937533140182,0.195425882935524
0.0309887228093331,0.21853752729384104,0.08796339090319787,0.01694766602663235,67.37122761835296,0.01682250028564771,1.4328850669663253,2.0,0.19975294172763824,0.09122216701507568
0.031688051660365,0.28284887169437206,0.11321294542583031,0.02369111517767626,69.54391341950891,0.023562632125266582,2.146607845694383,2.0,0.20992401242256165,0.12274587154388428
0.009620230369009,0.18641539793287504,0.0685145516647725,0.015530038302341845,57.63341434805008,0.01542299291907748,1.3380606116857925,2.0,0.1576116681098938,0.2289665788412094
0.0692866809223285,0.43844919176003644,0.1724431325219764,0.02969450702916024,175.41005283297662,0.029451306535169888,3.0127735261423476,2.0,0.2520420551300049,-0.04300781339406967
0.0697247962428895,0.4185851472339589,0.16671383040991544,0.02679057559053239,167.14401434752324,0.026554034723338758,3.0013820659134365,2.0,0.2506590187549591,-0.051523298025131226
0.0317986025487785,0.33431232385467763,0.1326094595863831,0.0224492372906022,98.83560908649777,0.02229430712425781,2.69751099064988,2.0,0.22664859890937805,0.18588051199913025
0.0643735538576993,0.34418173347929076,0.13930183098573415,0.023358095828860687,114.3781934516303,0.023183192087998003,2.545333282534383,2.0,0.23199832439422607,-0.08354613929986954
0.0731482316020065,0.4235354215489336,0.1665736771216313,0.027462004379443194,172.9960606935127,0.027224444449418003,2.9605944905871135,2.0,0.2448306679725647,-0.0985756516456604
0.0660486844921651,0.3512363398446837,0.14045970996725618,0.018945985760840754,156.36893805580678,0.018719753680133306,2.4682309462134895,2.0,0.2417697310447693,-0.058577973395586014
0.0546337523922328,0.32549056403474647,0.13063279187112195,0.01705891313477681,138.6677633328416,0.01685391592581313,2.3810107679319814,2.0,0.23680250346660614,0.011784563772380352
0.0638860400665339,0.33255629193444597,0.13505605793110076,0.022454114437104957,109.7331835312526,0.022284030721693496,2.471006088322856,2.0,0.2291257530450821,-0.09089263528585434
0.0711862768127054,0.4090879920114618,0.16128067496864515,0.02596343552326822,172.93581827986833,0.02572641163331392,2.8124667591777097,2.0,0.24432970583438873,-0.08645681291818619
0.0580311397185849,0.3136531781637542,0.12569921734767273,0.01616029201230682,138.04490823386467,0.015956166382444383,2.2406032334610355,2.0,0.23375408351421356,-0.027472075074911118
0.0043410849348238,0.1041306831203914,0.035140923711105325,0.006172984588173857,65.12469613261838,0.006087828011940257,0.560831720992289,2.0,0.08026646077632904,0.055308207869529724
0.0049594502838933,0.11957769011315353,0.04247022380773152,0.005736274337262124,57.27222272847585,0.005648812368925369,0.9100313315002707,2.0,0.10694132000207901,0.14045937359333038
0.0052526066763989,0.1172017720605343,0.04010846217198938,0.006265731513316103,68.21213183211046,0.006171165818076613,0.7019876393128,2.0,0.09281843900680542,0.07824767380952835
0.00013521584098,0.1036573792399428,0.03196504684092562,0.007804367442109876,76.0643776932309,0.007731742917226734,0.50373144360668,2.0,0.02232421562075615,0.13059164583683014
4.036741348503503e-05,0.1042129472462947,0.03345684674626501,0.007023069236552051,84.78558332977796,0.0069359412280634155,0.39668049013719403,2.0,0.03817521780729294,0.12239605188369751
0.0026826940526669,0.04862157498546368,0.014228652002236442,0.002774268176766374,40.795589681008806,0.002732701103099256,0.233547807387755,2.0,-0.02748129703104496,0.0935169979929924
0.0079492612050202,0.09547044829685418,0.029555019493929538,0.007820952018966496,65.6807329769965,0.007762460733132237,0.521239414911039,2.0,-0.035088907927274704,0.20796890556812286
0.0040325744600954,0.07010831502249172,0.023472197775173946,0.007054445602834057,52.31029338774603,0.007010454028161006,0.263193958074363,2.0,-0.02297578938305378,0.15587849915027618
0.0047614845768766,0.05061532553199464,0.016144569731046166,0.003214821696683783,40.180889942010026,0.003176049877698848,0.2604517158250413,2.0,-0.026371465995907784,0.1639760583639145
0.0114197513936352,0.06653807711045716,0.02129314265625801,0.0028704614309313934,58.632757028109445,0.002817803987568223,0.3917153583550078,2.0,-0.0459413155913353,0.2343245893716812
0.0073796847684048,0.054433810612203884,0.017153388894149593,0.002536096629009477,51.096785838839665,0.0024924130071805103,0.2544308673875893,2.0,-0.02695775218307972,0.22672973573207855
0.0040797014291092,0.08595352583827387,0.027921761164605586,0.007607452866141027,43.06398976242126,0.007534212387060802,0.34216086771211696,2.0,0.08648483455181122,0.0869738906621933
0.0009376457026094,0.10444523636542674,0.0354092593379784,0.01154364423352203,52.882160156144344,0.011478825066727113,0.44198907539233895,2.0,0.07533343881368637,0.17197789251804352
0.0017377482173828,0.09747494217890287,0.03065340689846516,0.008019774108629557,82.3360244828053,0.00795274194271946,0.3090627876444706,2.0,0.010630724020302296,0.20122751593589783
0.0040042498272605,0.07793675984774676,0.0243307693224853,0.005611509615351661,71.36620710016022,0.005554158363863335,0.27125704176316096,2.0,-0.006188188213855028,0.219589501619339
0.018707258562595,0.16541234784629535,0.062135795629251915,0.013414587686318992,55.19980620785202,0.013297271483292126,1.022698623238712,2.0,0.16307705640792847,0.10116785764694214
0.0123436643286445,0.18449613481332164,0.0673124447772479,0.017004589704751927,58.64850952922168,0.016890616038467702,1.2439521278902281,2.0,0.14597000181674957,0.13411296904087067
0.0046300683546273,0.1608032590745101,0.05677743993404712,0.01601283041451455,63.75889279885166,0.01591297396062481,0.926741309959747,2.0,0.12336766719818115,0.2127896398305893
7.237073352165473e-05,0.09478009755818881,0.03004614265012503,0.008356661439789635,65.98231032820016,0.008289878446852961,0.38669602166865696,2.0,0.04938109964132309,0.22265595197677612
0.0404649498001566,0.21332584291609363,0.08739795678391514,0.014374544156895284,66.47972669443442,0.01424881457607034,1.5088578280841103,2.0,0.20099391043186188,-0.0006350479670800269
0.0549038600175875,0.2740913072386121,0.11310208786097067,0.01789640605504346,86.50060596153273,0.01774579559987761,2.078601052998696,2.0,0.22122184932231903,-0.05036311224102974
0.0461668810315458,0.2534353847571093,0.10406996688872257,0.016970972114616328,76.24525490819187,0.016841357533100024,2.026519801834702,2.0,0.20901161432266235,-0.02251315489411354
0.0104333596012327,0.1784043567069659,0.06550627635645878,0.011995518506915307,55.71930574281015,0.011898636273556284,1.4420174562729664,2.0,0.15972937643527985,0.22149190306663513
0.0573169769611854,0.27444819289764033,0.11279079017299612,0.018197126299067095,79.16259166347805,0.018056610484880775,2.206549638304706,2.0,0.21067088842391968,-0.11053815484046936
0.0643898460011409,0.32254953358059146,0.13073742834993043,0.02045960008578796,117.15103113360966,0.020286331020140477,2.400501626420894,2.0,0.2248993217945099,-0.11097458750009537
0.060181549224459,0.28995742340177966,0.11857968269632993,0.016341530258557706,115.14888325962741,0.01616953125957485,2.1535474809464206,2.0,0.2239273339509964,-0.08228005468845367
0.0297057407069201,0.21234628519801554,0.08586097909651302,0.01204415200399435,67.15208907457112,0.011929525672701207,1.764014269272433,2.0,0.20057162642478943,0.1085355281829834
0.0565307967665142,0.2734948347220682,0.11203009481086752,0.018384443253428282,82.31290835632744,0.018251190648283556,2.165485266456947,2.0,0.20677463710308075,-0.11918722838163376
0.0582433071396397,0.27852106113117553,0.11362729130277163,0.01726336857393576,101.94707069033332,0.017111300436167605,2.091891596494355,2.0,0.21243196725845337,-0.11117579787969589
0.0512267351366516,0.2543165077491669,0.10355049364018443,0.01324372436850133,103.44295241196075,0.013083409645175952,1.9055151925181804,2.0,0.21696625649929047,-0.03602831810712814
0.0494979321403662,0.24017889101355833,0.09832340048567684,0.01611718747150048,77.09024806016735,0.015991298158504988,1.826162411144705,2.0,0.19968681037425995,-0.08767469972372055
2.2985810217704957e-05,0.0642490835170557,0.01969326002189577,0.003804101569360735,49.772227019274276,0.003754049465306289,0.311972667515058,2.0,0.03193724900484085,0.10439999401569366
0.0006514120116831,0.09988385259593167,0.033536489805768566,0.005844014208550041,70.21194391837848,0.005765705383575537,0.514046377133023,2.0,0.06328781694173813,0.14525605738162994
0.0014165647861752,0.08062176244408033,0.02383157572200045,0.005856097536861542,65.36509702872439,0.005798654147640536,0.346287807550965,2.0,-0.013321907259523869,0.09352445602416992
0.0013005703945773,0.1066395629698599,0.033843996777379086,0.008873164419266853,77.81045437325787,0.008806102574298171,0.47618058473123487,2.0,0.008681709878146648,0.1721036434173584
0.0008101266073773,0.08823517372984302,0.028819965377339957,0.008155836442957698,68.53474813451176,0.00809743225997129,0.2852761049978005,2.0,8.828804857330397e-05,0.1098160371184349
0.0025002623442772,0.048886898206733885,0.01564027204992524,0.0036037836261675798,28.608945078958175,0.0035707399275889135,0.30133113306056897,2.0,-0.03380970284342766,0.0622829906642437
0.0049951950260957,0.06261421938345879,0.0187550327967956,0.0032692536095205423,55.25396260294507,0.0032189912470591883,0.2959684048229028,2.0,-0.025312241166830063,0.17448574304580688
0.0089057738141976,0.0721899673563164,0.022695638010471114,0.004225042916082664,56.47064598763939,0.004176501296421688,0.38940777581345765,2.0,-0.03439374268054962,0.23068884015083313
0.0064945523493815,0.0581973509462246,0.01836867484228097,0.0032810152278784756,53.841822954025254,0.0032347975225267807,0.241025947125051,2.0,-0.028494246304035187,0.20037174224853516
0.0003417498338209,0.0694138172730466,0.02061046354458271,0.005887274378099009,47.0634286539615,0.005836224016728596,0.26790385534358907,2.0,0.008360044099390507,0.10326004028320312
0.0009812435271797,0.09583493266891621,0.029877580810673533,0.008278982267777997,76.08537921435408,0.008212517681350546,0.3131012330765313,2.0,0.016392409801483154,0.18353520333766937
0.0057303358074089,0.07837442545356474,0.024814740827816727,0.004909475048574965,69.10102400957597,0.004849257793313532,0.3070430278552246,2.0,-0.018975792452692986,0.21817496418952942
0.0019925531805226,0.08957323821993199,0.02734905288891405,0.007676094078908481,54.3233432163345,0.0076076326102255,0.32506087589810156,2.0,0.05940748006105423,0.056807905435562134
0.0026268104949561,0.10160785705557451,0.03255666268179737,0.008990018953704295,56.780942205378366,0.008917005389353996,0.430173973423993,2.0,0.08135654032230377,0.11578977853059769
0.000762293233429,0.12257412566186747,0.04003756674445861,0.011998408067881357,76.66410901231481,0.011928507276040966,0.5045849171423551,2.0,0.06685544550418854,0.15095146000385284
0.0007431448220597,0.10514861606583217,0.03339733380821432,0.009063110010211789,84.77340860287379,0.008995823921786529,0.331144469478183,2.0,0.027124576270580292,0.20918256044387817
0.0127487270156691,0.11551226706387509,0.04026191042532276,0.008143926643587972,59.91105156372493,0.008058305804189595,0.632685309283015,2.0,0.10844650864601135,-0.01716897450387478
0.0301361805412851,0.1818854720892516,0.0689862709090955,0.012288822007466867,71.80069368533162,0.01216695387386926,1.314200803254428,2.0,0.1615838259458542,-0.046209294348955154
0.0182282394184131,0.16714554584844718,0.05998375164513421,0.012317752467824284,71.73019763676558,0.012213592416406337,1.163431717338691,2.0,0.13802330195903778,0.011582410894334316
0.0011848395124131,0.12606596309946472,0.04065749885909112,0.009486530257483212,72.79424685699611,0.0094094908887505,0.7069917098448115,2.0,0.09425109624862671,0.23012317717075348
0.0286473924794862,0.16195566249176035,0.06236777387146321,0.01009963256606921,67.65526678711333,0.009991741266467532,1.161846813725086,2.0,0.1425115168094635,-0.10286528617143631
0.0472791538012066,0.23167889840552097,0.092596616690918,0.015002074804254485,75.76799458963742,0.014870953181455534,1.9157190081632092,2.0,0.18245519697666168,-0.13455355167388916
0.0459433693967887,0.20663998065803327,0.08419601522077362,0.01308468900723426,68.56033056983246,0.01297278682955579,1.6995635439082282,2.0,0.18009841442108154,-0.13171930611133575
0.0374811529359347,0.16760191417936163,0.06734110653819729,0.01019565456801164,63.02750057157278,0.010095094028697904,1.34363045426164,2.0,0.16786408424377441,-0.09899022430181503
0.0384925587913266,0.18902361573162055,0.07444816774948365,0.01164378206919678,70.81160966380062,0.011528876060744236,1.5045506827613946,2.0,0.1651800274848938,-0.11929398775100708
0.0437061870379125,0.21120746884115738,0.08448755810411303,0.013777374911672038,71.86585438864711,0.013664652407851197,1.7451383081364107,2.0,0.17254531383514404,-0.14044775068759918
0.043577287916643,0.19248513570737602,0.07839494068530263,0.012173262460483836,65.94434413107224,0.012068090160095978,1.5790228581023908,2.0,0.1747094690799713,-0.1309371143579483
0.0384330117443703,0.1892633340695256,0.07463222464124813,0.011807583103237538,70.60632579731289,0.011685679578569263,1.439414498803553,2.0,0.1723400056362152,-0.09117057174444199
0.0405980875293566,0.19672609004478436,0.07834064560822183,0.012812664692186454,71.36935827566946,0.012700524669681159,1.5454652774848312,2.0,0.17253638803958893,-0.11136329919099808
0.0004089302712716,0.11531033509237508,0.03711432200245152,0.006800372523772103,79.88388726848035,0.006716418825162874,0.6209392644215871,2.0,0.061792317777872086,0.1598922312259674
0.0024656501484175,0.11645100112924091,0.03875240409783136,0.006415597385612774,81.64342607878386,0.00631869386901843,0.58717831043143,2.0,0.07623022794723511,0.10221535712480545
0.0002405986519267,0.11254024135086345,0.034979921158609546,0.00845796756987171,81.29577734195928,0.008388000266810322,0.51372970305649,2.0,0.01624753698706627,0.1221541091799736
0.0002459883330589,0.10591842008945859,0.03516918040212872,0.006793393646557362,77.98496381258111,0.006717291744584579,0.5113026176519584,2.0,0.05496184155344963,0.15107469260692596
0.0061593952358523,0.05760734392856835,0.01986218973411508,0.003751032776973614,34.37734114733531,0.0037143855235140487,0.383715992791293,2.0,-0.061110544949769974,0.06681528687477112
0.0053129198635781,0.07789597612669938,0.023336735510867197,0.005061966570068912,59.28215278479956,0.005010835409935166,0.39509257120792507,2.0,-0.026405094191432,0.1787945032119751
0.0054761679647778,0.09833546749771337,0.03033178380449301,0.007321273313710827,72.63414625253306,0.007256214529206089,0.456247001307992,2.0,-0.019837411120533943,0.20833046734333038
0.0096754047115337,0.06131283013346631,0.02302797666962588,0.0037431003819405804,26.22582848652992,0.003711549150266674,0.533201131104433,2.0,-0.06799309700727463,0.1168145015835762
0.0058372567248829,0.0754128466964871,0.02414047703840801,0.004849519353972445,62.563230604710796,0.004793797983403676,0.3213999132286968,2.0,-0.024970753118395805,0.1978202909231186
0.0078841303815153,0.07221563920238834,0.023011638746486505,0.0038771326446416813,62.53882257482596,0.0038187506808853577,0.33052072365118396,2.0,-0.028588250279426575,0.2315646857023239
0.0143837839264894,0.09163120471735231,0.037183339973445605,0.006753361480681508,15.861594354029162,0.006717178382378526,0.9345772556477746,2.0,-0.10092762857675552,0.07309829443693161
0.0042167440177953,0.07729813795021051,0.023460676090394563,0.005333235487318111,47.19983359833601,0.005267051722022216,0.458827875956833,2.0,-0.0327756442129612,0.12370046973228455
0.0012237727213768,0.08942138823536906,0.02773594294901369,0.007757418886205253,68.65353910601252,0.007695248543427075,0.31939757115899997,2.0,0.007465440314263105,0.16326779127120972
0.0056086324179829,0.0714329268670459,0.023220425841678667,0.004961715549738789,61.25924005868862,0.004908976911088586,0.28068605881703806,2.0,-0.020694401115179062,0.2084561586380005
0.000773934066514,0.0822806591667605,0.0249181192141955,0.00630781306975582,44.082326849058866,0.006235614579195691,0.500043916122406,2.0,-0.03547348454594612,-0.029438940808176994
0.0001168651504947,0.10170128124563682,0.030464004591925116,0.008055163295862401,67.12574918076598,0.007984732231996862,0.4627017052662204,2.0,-0.00024018499243538827,-0.042504046112298965
0.000507999389167,0.10953791349763654,0.0329671651236353,0.008501477539231962,78.72128801203024,0.008432846854942168,0.46739412239713,2.0,0.03252902999520302,0.03842535987496376
0.001756309853682,0.07723969702255067,0.023579896031311984,0.005463005019988754,64.32988696239732,0.005411536623040912,0.28634405928628154,2.0,0.01423049345612526,0.215927392244339
0.0033067089040826,0.08838241269301109,0.029470604761218634,0.006164520639440628,66.61306067752743,0.006101364375465982,0.42320529987504707,2.0,0.018705500289797783,-0.14923101663589478
0.0053166294422803,0.10318578825554209,0.03446133159764495,0.007215632808304356,76.98473648505392,0.007146039649036941,0.5045950708130638,2.0,0.034235287457704544,-0.14877501130104065
