"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(5, 0)","(5, 1)","(5, 2)","(5, 3)"
0.003323897222983037,0.003086095738039041,3.900058420902086e-06,0.000282764169128463,0.000611071523951056,0.013476901771526235,0.0001501113339983783,0.0011733473431101002,0.0010234244052777144,0.013359331113234021,0.00020683147586118356,0.0011857723481282906,0.0012710689896652616,0.006701868090349753,0.00023444210106337703,0.001211975066084466,6.791956982918048e-06,0.012709391396547877,0.0002285747583485567,0.0012586379872554041,0.00011678665730351819,0.028894000297136284,0.0001220942015317869,0.0018924643976506686
0.0018094095506819942,0.0035018923168849297,1.7646852706630112e-05,1.0661291612373554e-10,0.0003441420854452249,0.014794882995454936,0.0001557729931428874,0.00036859059251188685,0.0031740723993275047,0.014505748830209749,0.0001419461768361095,0.0003984942172805312,0.0024758373434283294,0.00857306551562104,0.0001906096340615193,0.0003622147845205693,0.00018979580092923568,0.013876207055496387,0.00022469622691234677,0.00040416257450424096,0.00023945910765447266,0.01783377857751327,0.0001422332041926934,0.00044337003639660123
0.0002981659237056952,0.003572714178880339,2.0201030722021256e-05,0.0001211507861280233,0.0019263650338430917,0.014951257518399933,0.0004488634880731993,6.748587755835784e-05,0.005783816960532419,0.014700395299646476,0.0004289691020729896,7.872524504694739e-05,0.005410836743446701,0.008948502833608521,0.0005041630849526598,6.493398681188921e-05,0.0015634396144663379,0.01413140734099168,0.0005481675473114205,8.134541031176045e-05,0.0016427536151312446,0.01838036492714433,0.0004228077861878381,0.00010581123831431797
0.0033370760770657063,0.003078290082206937,3.2708754755851066e-06,0.0002863936561455098,0.00026703276720845334,0.013063272530151817,0.0002325383870572028,0.0012838712277463932,0.010503790501810816,0.012582981121606725,0.0001576919887378908,0.0013904749715993178,0.000627840719208755,0.008545591367201143,0.00023127705732330005,0.0012377471098335227,6.976710971235976e-05,0.011498505032188477,0.0003755883352731204,0.001382676434730807,3.287833206700896e-05,0.006933668549746597,0.00025100679331152093,0.0009268156559574266
0.002034745486872615,0.004646407455312263,9.737583999399168e-06,0.0002502667581575159,0.0005193335843465453,0.015052040093573036,0.0002709711567796872,0.0010141748399591975,0.0003540383387592567,0.015011941467440275,0.00032067752274768065,0.0010149557771764483,0.0019084121668404691,0.007791055300476663,0.0003596402619632594,0.0010316278026505127,5.388079156440738e-05,0.015001265913567876,0.0002903096646632499,0.0010354472301346439,1.498620117464592e-09,0.02480878533501984,0.0002456094608123484,0.001429877850327744
0.0037076376444056492,0.003726358755079256,8.812072956454885e-05,0.00010815491375581648,0.0004262482031967712,0.014916759110083815,2.603814669956229e-05,0.0007884042294107035,0.0014828832189611623,0.014841097419143644,5.1872388444623866e-05,0.000791902121793702,0.0009652163495186212,0.008057217565448402,6.387021148176427e-05,0.0008182539730929074,6.089267541802904e-06,0.014773763589992871,3.766928614375227e-05,0.000819937017574448,0.00012384547150028565,0.026760552295977735,1.977820302598285e-05,0.0012507108649283478
0.0031635451014615846,0.0035167845145620963,4.5028263044025983e-05,0.00010223465015927806,0.00040693084608750253,0.014561679866495187,6.899380022373056e-05,0.0007924421460259255,0.0004951291677147431,0.014486006552422184,9.727603677710634e-05,0.0007979368259710108,0.0011590687704855546,0.008218184642508074,0.00011537573463796609,0.0008131374137041173,5.458569044083306e-06,0.014399527760720109,8.540031585423254e-05,0.0008194702972536583,2.559985847048499e-05,0.02491998751959996,5.654946411786473e-05,0.0011944041893983334
0.06507782607570807,0.01623540188745014,0.0005101166323437128,0.0013126291693835188,0.04290698401362747,0.021786068789571116,0.0006558744484626636,0.0009897734963696463,0.033900337325266774,0.020828364122696022,0.0007120640617293112,0.000871584318045458,0.048102661350334905,0.016813979487326682,0.0007981312953249716,0.0009390419671331374,0.05891734466376924,0.01976744317015126,0.000959254731584711,0.0008589050790123278,0.0564260168306359,0.021705281809631827,0.000754482200747281,0.00091906061589835
0.06536443594676865,0.013913024130279285,0.000534644211442785,0.0016247598265381848,0.04975756689244855,0.021203301608618136,0.0009027022735175137,0.0010293780867257087,0.02721763948764922,0.020550457995914418,0.0008648955207191043,0.0009404017060685484,0.030130638572318905,0.00900407395792062,0.0010660524389479852,0.0010386682345063286,0.05192771630219991,0.021509816490248822,0.0008724450083952704,0.0010379463840365633,0.053973085285700724,0.026107313175348902,0.0008768788808777505,0.0008639917329243394
0.00039014572901791125,0.005747161387698137,0.00013098864613563015,0.00035777286886825004,0.006510120570154758,0.013764251315422941,0.0003067858876887631,0.0008198828751766122,0.012367345787862378,0.013804659682347042,0.0005603073175409928,0.0007927455469332094,0.0035661737294948545,0.00561395346175731,0.0005431382309392852,0.0009202526283605259,0.00046068435982188534,0.013977994056725219,0.0003488431825354881,0.0008729340678490373,0.00016730473495798638,0.018160712418699987,0.00042157229506773787,0.0011436901802911374
