s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s2-f2,s2-f3,s2-f4,s3-f1,s3-f2,s3-f3,s3-f4,s4-f1,s4-f2,s4-f3,s4-f4,s5-f1,s5-f2,s5-f3,s5-f4,s6-f1,s6-f2,s6-f3,s6-f4
0.0012200716828243122,0.00013228948679673544,0.17316546907713462,1.362532754149626e-06,0.0006857390565770544,8.355196245731903e-06,7.979397092730521e-06,1.224268303124887e-06,0.000961665648294906,0.00011139502795491654,1.237652796837734e-06,3.087422739475722e-07,0.035272850691093274,0.00253483308920888,0.00019257816257392478,3.753297287219864e-06,0.0004488868413455939,9.190493017801845e-05,1.2993612015446314e-06,4.059444309611044e-06,0.05284687724413537,1.9067728072038974e-06,4.22185872242572e-06,4.143109815816823e-08
0.0006359257390297439,1.0027081263624134e-06,0.1385549962934433,3.947497042423541e-07,0.0005605191151700458,1.0819808040060376e-07,4.291958911929997e-06,6.105212172367819e-07,0.00032274648390399376,3.7901693803079814e-07,1.5627302038138503e-06,1.535364855676482e-07,0.014943248364131384,3.6027056307067834e-08,0.00013834914376345441,9.672831615492364e-06,0.00012594064233464335,6.871311762210482e-07,1.982375670852429e-06,4.00386078757478e-06,0.02403247492265313,5.190220562365855e-07,8.237290154146838e-07,1.8176167644720447e-06
0.0004888823104189153,1.25499393700374e-06,0.01798234511907153,2.4550801320133044e-07,0.0007822514117774471,6.797334520630618e-08,8.397607590949405e-07,1.7015360057992898e-08,0.00034526354630792664,8.424103203074972e-08,1.9170673597405494e-08,5.902961201359659e-08,0.022386940824060092,1.6894543520012124e-05,2.174965815028461e-05,1.401835008029179e-07,8.209693819193791e-05,4.94736992032342e-07,4.208682977950703e-09,1.0883202362969768e-07,0.037131494576523434,9.197817017583631e-07,5.448220036560843e-07,1.0873338204520457e-07
0.00027091946065616485,2.1406352994673542e-05,0.000517821014471923,3.624067882927519e-07,0.00022164766485796962,9.338666972967744e-07,3.3951532937581314e-08,2.1419865837185856e-07,0.0004286827835196323,2.4952699868018297e-05,1.8318257998909394e-08,2.5670431647462538e-08,0.012774210444778682,0.0006059985666230243,5.857806852119134e-08,1.3128681886417902e-08,6.856362038821349e-05,1.5467382831327064e-05,1.2331362564961332e-07,4.6916978016176435e-07,0.01880271085521531,3.536784783661647e-07,4.6726909484114964e-07,2.1622427499001384e-07
0.00019785198918430055,3.151646826265522e-05,1.4187004695013934e-05,1.6639918116024212e-07,0.00016911325754940385,1.3913298332930997e-06,1.2210867062918178e-07,6.252810733701824e-08,0.00026492603958522585,3.1382857279089384e-05,3.9823554212351123e-08,1.327006194046818e-08,0.012876939976199594,0.0008531512083121473,1.5059364782482474e-07,6.80113374178722e-07,5.400495868013797e-05,2.2998733373875624e-05,1.0138880889565675e-07,1.1194379523744184e-09,0.020441431406412823,3.304643848627794e-08,3.979744728427156e-07,5.351753160756227e-07
7.898449641590597e-05,4.516767090180717e-05,0.00266427624612578,1.5506950426073655e-08,2.3770084839023554e-05,1.3846309933323414e-06,3.235459315179425e-08,3.600916810202202e-09,0.0001294424972679589,4.089698495248743e-05,1.4552847289651446e-07,4.88198190085608e-10,0.009259465849089614,0.001089814018509188,1.4732895475985707e-06,3.1010169848699937e-06,5.0733413885399535e-05,3.475181537638891e-05,1.6616055623508953e-07,5.896204634501196e-07,0.013770586848933461,2.2190247701214852e-07,2.600673972234934e-07,1.32044890335808e-06
0.0005135931362132769,5.3706732070059064e-05,0.00030884638232842905,1.6526478949696124e-09,0.0001523148363971165,1.782847543624466e-06,2.882789244737697e-07,6.793290481233198e-11,0.0006261968582020197,5.194883127594092e-05,2.878147290607175e-09,5.684443368254965e-08,0.01703160233142012,0.0010636387986091877,7.410550374395876e-07,2.7735682068819033e-06,0.0002573243560720681,4.047582226474361e-05,2.8933759105007735e-09,8.41421385904109e-07,0.023037486451656368,1.2911651085256058e-07,5.606330502284058e-07,1.4378465233233537e-06
0.00020913009039405698,7.901836564367184e-05,1.2963660251646765,2.564954789808371e-06,2.9143896571727842e-05,1.1730792821291105e-05,4.132788005525811e-05,2.184558981814403e-06,7.887827405316944e-06,7.329816024096972e-05,1.4058197705794471e-05,4.484414753894772e-07,0.0026767802544048883,0.0010902583459027745,0.0013363812692299079,3.0129891078206684e-05,0.00017895256497169323,7.911767962332365e-05,1.8203664188581198e-05,1.2901260385317895e-05,0.004797127702944206,5.4610417335112195e-06,1.2298690769250781e-05,4.2335257090688496e-06
5.8711849331679166e-05,8.75666467039087e-05,1.90555914999828,1.6127510519664515e-06,0.00010560291230087423,1.3793795380633846e-05,5.965737627307714e-05,1.4892842414667327e-06,0.0005140498412607575,8.656600537095536e-05,2.241308173512202e-05,1.1341301919542918e-07,4.858705613549649e-05,0.0010478382362224534,0.001962740767065979,2.4281039996426754e-05,0.0003908020544943384,7.39133049402641e-05,2.5109638994816783e-05,1.031104273794731e-05,6.9060011079253025e-06,4.8181692020741406e-06,1.8003321932214783e-05,3.251939557007063e-06
0.011523288742189518,3.015070496699765e-05,0.9612241977036974,9.449383003498898e-07,0.0058195275458686165,1.6807256483648719e-06,3.310936813675492e-05,5.941953368629234e-07,0.0045304934696841935,1.656913046918576e-05,8.573778217471458e-06,2.3125734863340436e-07,0.15518191174827056,0.00033651076583312846,0.0009871901246257643,8.942812421525333e-06,0.0020425118517269913,8.830788140857936e-06,8.612477046975927e-06,3.889553230576799e-06,0.24269836763850555,2.6424125043360005e-06,8.297506930989924e-06,1.4609680907984977e-06
0.01104471219146152,6.102350263657402e-05,1.1472787973490728,1.5622562886597337e-06,0.006444216059565013,5.9366793971021394e-06,3.844500393110234e-05,1.4717097913386311e-06,0.004850368412676105,4.104535149063922e-05,1.0489417817061208e-05,5.421773381002452e-07,0.16045336701628188,0.0007786227764039513,0.0011759464350531736,1.8058817379808944e-05,0.003018026256636392,3.429232886729821e-05,1.200978683581515e-05,9.879058814929355e-06,0.2484921975899769,5.770395844361796e-06,1.0045372197273122e-05,3.0480511558860554e-06
0.000780127260443184,4.6655287794069595e-05,1.2501825133400293,7.873310948877833e-06,0.00020150394300424596,2.912713093906347e-06,3.9805390746544925e-05,7.013327671375992e-06,0.00021723739709147616,2.7812197975865835e-05,1.1748506876274589e-05,2.5857084712870463e-06,0.00929826369599104,0.0005506427769322045,0.0012914536366185,9.045299247839768e-05,2.004155057552391e-05,1.8304489271375747e-05,1.516752056187918e-05,4.7269943625442735e-05,0.013492128057649887,4.051629021670848e-06,1.0603750698158172e-05,1.4875153953089637e-05
0.00015163178979876203,6.734247406990234e-09,0.04182741168274431,2.315833817721564e-07,0.0003104551312559764,1.1471655737822577e-07,2.1899438316276547e-06,2.4253504676943703e-08,9.411422916363333e-05,1.8482251410600554e-07,4.6220035842561415e-08,8.813518878218487e-08,0.01500450311870238,9.838062616052675e-05,5.017739589324893e-05,9.019384623956604e-07,2.076894509533178e-05,7.619211702601095e-08,6.509610263604542e-08,3.0221400490209413e-09,0.026810064691192077,5.729571781856327e-07,1.0393424442662487e-06,3.227825848469258e-07
0.00035356966948981084,0.000112782116352401,1.1137418708147617,9.635555602111487e-06,1.0897154662054403e-05,2.8634018453913443e-05,3.0343293376646585e-05,7.557248911555831e-06,3.404016354884606e-05,0.00010923477077738092,1.4145127116246566e-05,2.034261186031196e-06,0.0100499739165881,0.0014455596241383234,0.001163093446235295,0.00012351592626388684,0.0009124111010504259,4.061971587676851e-05,9.053123456915619e-06,7.764456625889929e-05,0.015208386519567742,5.774564573887003e-06,1.1238586174931548e-05,1.8515386779210684e-05
0.0009493919134374206,0.00016696785877855496,1.6713396717071471,9.769685585588836e-06,1.590929726677585e-05,3.1912705330725014e-05,5.10375239411267e-05,6.914931750016062e-06,0.00013119418449919755,0.00013844123211804549,1.5675703318083685e-05,2.8479790507688706e-06,0.0077043620809886335,0.002698242458076705,0.0017452892277834517,9.536922673880402e-05,0.0009055702233228768,8.307122135308125e-05,1.3932590112996156e-05,6.259820006502871e-05,0.01109598596077003,1.2399074383746588e-05,1.660537910519074e-05,1.4174683873298323e-05
0.00010666642497224344,6.789426078939552e-07,0.0008537336735677575,1.567304600517512e-08,0.0003152974959384413,4.5769010428333756e-08,1.4253859357132508e-07,5.4693137972767166e-08,3.7226471322183694e-05,8.907553635597881e-07,1.1055139053859755e-07,1.7466450981791796e-08,0.01115519072497114,0.00015453561325557056,2.1450199251030983e-06,4.001401513423841e-06,3.1930182831029354e-06,6.061947652998616e-07,1.082670026886065e-07,5.072159698684509e-07,0.021726289781589626,1.0450595432821376e-08,1.450879896739571e-07,7.615741036126052e-07
