s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s3-f1,s4-f1,s4-f2,s5-f3,s6-f2,s6-f4
1.16089430772324E-05,9.05758470600952E-09,5.4088483079072E-18,7.15163647290482E-09,1.64543953531593E-05,2.43028274200029E-05,8.12786059045648E-07,6.81009618819125E-10,8.04022832303789E-12,8.54100100111659E-08,3.67184722974374E-09
1.6366559950137E-05,2.26590577874342E-09,6.75657603154058E-15,3.82770417366422E-09,2.11939107292714E-05,2.80764504977794E-05,1.17176762499192E-06,1.71748978679363E-10,4.70926770091969E-10,6.59141399940071E-09,2.45791455354914E-09
1.61545741314985E-05,1.66948169189785E-08,1.6520926549283E-14,1.93524871851709E-09,2.95489737152417E-05,3.04282388542603E-05,1.19346407762174E-06,1.42373286277812E-09,1.36851450414849E-09,1.50388317738485E-07,1.49648198709772E-09
1.44703950612052E-05,2.40484086328617E-10,9.97007812839332E-15,7.7241363636517E-09,3.075133818225E-05,1.3105845306018E-05,7.11892925053903E-07,3.58568803044326E-11,1.32695601639233E-09,2.34644787249882E-11,1.46437553271457E-09
2.05385836177634E-05,1.06538784716357E-08,5.43490183684897E-15,4.36549391260993E-08,2.6585613266305E-05,2.44032864976592E-05,1.03514543832547E-06,2.78737635806965E-10,8.278940779722E-10,1.21750647155282E-07,1.34202262045171E-08
1.31217557447262E-05,6.41100743951276E-09,8.85131424298321E-15,1.57715755358431E-08,3.09770994613911E-05,8.83640929101746E-06,7.01837466343152E-07,1.43007191344308E-10,7.56764619937853E-10,3.11182674657936E-07,2.14401863506811E-09
3.80316910193325E-06,4.81620542565733E-09,8.56987520838331E-15,1.75862980828279E-08,4.68703572584664E-06,1.72083826276715E-06,1.43479405701842E-07,1.00618288198513E-10,9.07439996128023E-10,1.9546883403777E-07,3.20629674254019E-09
2.12852292965375E-07,2.4651308575867E-08,1.70283785203537E-15,9.94338210793958E-11,4.45877838540694E-06,1.32701675088217E-05,2.89761435948351E-08,2.62701795466466E-09,4.12001065361315E-10,1.64723805460506E-07,8.67067184819033E-10
6.99420643475412E-07,1.75032601827916E-09,2.76824176936558E-14,1.53499907916927E-08,2.02725803000134E-06,2.48655137902441E-07,5.70112520616103E-09,3.36946983098545E-10,2.92434913030464E-09,1.0736505697674E-08,1.5081333332351E-08
7.10223623108336E-07,2.26616337451953E-09,5.36303769005026E-16,2.23694667480785E-11,8.92143567204917E-07,1.04078279950992E-06,9.25784846094078E-08,7.87072026057784E-11,1.15786432281848E-10,7.58689497429537E-08,5.55546008572644E-10
8.04021449040667E-08,1.14728814691697E-09,1.25929260024222E-14,8.3429347458448E-09,1.1388118461371E-08,1.68995065359316E-07,6.80111206963324E-09,1.27520342810016E-12,1.44602452670613E-09,5.45643011036333E-08,9.31956264874776E-09
1.84259238061569E-05,5.16404353198784E-08,1.29537430369896E-14,3.07580515117717E-08,2.4100979196674E-05,2.00795057135484E-05,9.05912941814627E-07,2.59289204677643E-09,1.36903846995591E-09,6.45343551660718E-07,7.74861395005809E-09
6.48655507417853E-09,5.33049308677246E-09,1.10488978571849E-15,2.25164030808387E-08,1.07829728833949E-06,5.01307798736717E-06,1.72708795017484E-08,9.29295446327954E-10,1.30898291477865E-10,4.32704049846799E-10,4.07870652342162E-09
4.35590322295792E-06,3.72918186545815E-10,3.77833816616906E-14,5.88996573025327E-09,4.31692018245515E-06,6.77590899602024E-06,1.29172932104892E-07,2.23508049626888E-10,3.86871845406566E-09,1.15228883538893E-08,8.63209654238151E-09
7.82048047594133E-07,1.06012255913195E-08,3.29199594035078E-14,2.50765648426368E-08,3.30582413468384E-07,1.64536648123936E-06,2.11237792796604E-08,1.09581410664294E-09,3.31650699596023E-09,5.69541408932644E-08,1.71718935153135E-08
5.79461531751034E-06,3.19915821033187E-08,4.64679027844241E-14,1.88415464667891E-08,8.15208741530892E-06,1.27526398328727E-05,3.19215181024554E-07,2.73216706737776E-09,4.52188217238493E-09,2.34445444224341E-07,1.2363416656975E-08
1.22692874400244E-05,3.04952821135479E-11,7.25453651173428E-14,1.29855969993691E-08,6.39295055976731E-05,1.25173249950012E-06,7.6011585445263E-07,3.20562813772142E-11,6.80558154417587E-09,1.06307058115111E-07,1.3143283966859E-08
2.82501252299684E-05,2.46212268657715E-08,8.85421223305408E-14,2.2356655338006E-09,5.10635911494242E-05,4.79141498729571E-05,1.55164052814548E-06,1.33980872821375E-09,8.50957039474868E-09,5.02316004726824E-07,4.47998720496813E-09
2.26035546462808E-06,2.50241005682135E-08,3.47152109836948E-15,9.0680238855408E-11,5.42300835391196E-06,4.70426476746242E-06,6.72048856975531E-08,2.44391337768098E-09,4.15055009153671E-10,2.06331995784666E-07,7.72394973047235E-10
5.96861787253312E-07,7.47133639376248E-08,5.04240779491164E-15,4.58535891568484E-09,5.9227887978343E-06,5.41594560913051E-07,2.79689392571743E-09,6.81018232546315E-09,4.01440037534266E-10,3.75032270371295E-07,7.15644101096189E-09
2.52142998412667E-07,1.90372992739688E-08,1.41096351477633E-14,4.08119616451025E-09,1.22649271669948E-06,3.44684790419704E-06,2.53602107859709E-09,2.32753105451045E-09,1.20570262555365E-09,1.04503230823506E-07,6.57795966746452E-09
9.30547848823577E-06,4.94560398758307E-08,1.07440487585476E-15,6.41631711222207E-10,1.27969707485735E-05,3.02352130020542E-05,9.0958197980617E-07,4.6298382091035E-09,8.29540747056426E-11,3.77952465356961E-07,1.98505251679121E-09
2.14223241964171E-05,7.72103145516947E-08,1.89968445782655E-14,9.8479903271596E-10,3.18981377484747E-05,3.87442449699117E-05,1.75965668428925E-06,6.60142777746601E-09,1.50407268194767E-09,7.84862441581086E-07,1.36618638607244E-09
5.55189754752371E-06,5.04437619960344E-08,3.7467672187021E-15,3.65756242955805E-11,8.32420717071046E-06,1.39896912793203E-05,5.88069331273455E-07,4.76215073958397E-09,2.68735842968656E-10,3.97336629841677E-07,9.38736852601071E-10
4.75941027157927E-06,4.46296911359136E-09,5.68936091408469E-15,1.90254507187578E-08,8.72510272616691E-06,1.01362609705284E-05,3.90034653536116E-07,4.5314916115857E-10,6.19996477382974E-10,2.49255297643406E-08,1.19776522999823E-08
1.45537012523162E-05,1.16904621411285E-08,3.44969722130234E-16,5.04201502399383E-09,2.64757147419586E-05,2.5997000059327E-05,1.15279269752789E-06,1.13198242162084E-09,7.37668260333986E-12,1.44481966883546E-07,3.54329637511209E-09
7.55099732622472E-07,1.24808669715698E-09,2.60354418395155E-15,6.89151851455778E-10,1.56004502966354E-06,2.05089766031686E-06,1.23787625428194E-07,2.22436672007367E-10,3.40749304771562E-10,9.84873967746189E-10,8.68939242466579E-12
1.74939570188991E-07,3.34010345975522E-10,5.67544291417236E-15,3.3111026843455E-08,2.01699991731654E-06,3.14254584081708E-07,1.10609301380055E-07,2.69321456539894E-10,3.5217761085138E-10,3.88960670659023E-12,8.42201080359539E-09
1.99511390498636E-06,9.05702161839122E-09,1.36322631864887E-14,1.99353874873944E-08,4.71367800015975E-06,3.2144189699366E-06,3.34834079726971E-07,1.43164078629654E-09,9.83089806160247E-10,4.53332206993721E-08,3.802710409244E-09
7.55923346613077E-06,1.00833262025166E-07,3.1224642582154E-14,3.49816731557717E-09,1.47556866018487E-05,1.37435014577809E-05,5.97979663988023E-07,8.02062442790921E-09,2.70422484274492E-09,9.58734267054773E-07,1.14878869934745E-09
8.16205225499847E-07,2.7692555713482E-08,1.75861808920461E-15,5.42162326343239E-09,2.74327516974489E-07,4.59591046964288E-06,3.42473870934647E-09,3.04007757838308E-09,7.01347620370298E-11,2.19310183722015E-07,4.72678197011888E-10
3.61936064353149E-06,2.63555357961387E-08,9.98945908490056E-15,3.71544174587435E-09,8.9814572301872E-06,6.2537364499877E-06,4.82388978467026E-07,3.06951628867181E-09,6.92442835540828E-10,1.81274302462328E-07,5.26113382703553E-11
3.56561538501877E-05,3.97587847567889E-10,1.3161948406517E-14,6.67243564284137E-09,4.05764413891752E-05,5.42829983065843E-05,2.51258975895017E-06,2.49965882885967E-11,8.57934305081992E-10,4.01785488284544E-10,4.05025036706987E-09
4.14358435682924E-05,4.76534892257167E-08,5.2331701943097E-14,9.17605902104219E-10,5.96836174186377E-05,7.70702758768097E-05,3.16514065838334E-06,4.0205506326551E-09,4.19914994261839E-09,3.4076339824073E-07,1.54885314295936E-09
1.20896509754404E-06,8.34485201062961E-08,1.94837061827447E-15,1.1239203465642E-09,1.47629169132031E-06,4.93412374477029E-06,2.14167466765793E-08,7.23623618974626E-09,9.04534356770381E-11,7.24242615382832E-07,4.73675586024543E-12
2.20501239003812E-05,7.1884181236589E-09,6.7018277881467E-14,1.1714926781849E-09,3.07840634887556E-05,5.70799952403794E-05,1.28689697629795E-06,3.14449501521463E-10,6.73886940950122E-09,5.5778341322501E-08,1.44926906345982E-09
3.26931718737715E-05,2.68183957892351E-08,2.50744371019246E-14,1.06077012500512E-08,5.0333210894858E-05,8.60441650374293E-05,1.68723350621525E-06,1.25626463202303E-09,2.79744491455201E-09,3.02082959573994E-07,1.75955998994083E-09
1.09463210331036E-06,2.90406026160953E-11,3.05332163061138E-16,1.23691787999901E-10,4.51564636278027E-06,2.12866120816043E-06,2.79705456507914E-07,1.21898799628307E-10,4.55518866063467E-13,5.05926844688277E-09,1.10103649977025E-09
1.0614937465475E-06,8.3773343088835E-10,7.21381929562478E-17,1.55731866554725E-09,3.74226577261802E-07,1.22210851676397E-05,1.69669968978533E-07,3.03161186341456E-10,3.57232955901715E-12,3.61400639882744E-08,2.02924325796289E-10
2.32619652088149E-06,1.36628009697756E-08,5.03994984520525E-16,5.78254936197469E-11,2.66369641820076E-06,1.27223569224308E-05,3.08100887852038E-07,1.63978133425001E-09,3.53220835249921E-11,4.32309073457521E-09,1.3601625877473E-09
1.47823966267087E-05,3.31727047811452E-08,6.13365046550809E-15,3.24938864251233E-08,3.35444252339209E-05,1.00430054466498E-05,7.82608849532819E-07,1.5372158817517E-09,4.57020603176047E-10,6.72977580719261E-07,7.45241829152934E-09
5.0793161415084E-09,5.59943248398636E-10,1.76565655076582E-15,2.13082959839153E-10,3.77415792031867E-08,4.28271243737751E-07,3.05712783783686E-08,2.1809304004453E-10,2.31348314216739E-10,1.81763905376215E-08,2.21170787391928E-09
7.45246499341033E-06,6.16755733816952E-09,1.80461179561389E-15,1.26298729474776E-09,1.33466507914656E-05,1.73640701960888E-05,7.09480397994766E-07,7.63367128462086E-10,1.0476444461959E-10,4.32272733292485E-08,2.12179330097506E-09
9.62831158978518E-07,1.31602271971721E-08,5.27935084689302E-16,1.18694458314638E-11,3.59623356958481E-06,2.90202262054837E-06,2.17001635994853E-07,1.76490386978101E-09,9.9921358468207E-12,4.64517383664193E-08,1.40197187587552E-09
1.74989539352238E-06,3.87429488239828E-09,3.31084954767074E-17,2.33966985669963E-10,4.02798828091577E-06,5.57642919491171E-06,2.87948507268307E-07,7.17523902940453E-10,2.7272955253843E-11,1.09271954026039E-09,7.62663051058646E-10
1.45746010537199E-06,3.56310459354194E-09,4.10422703771736E-16,3.6628843606373E-09,4.7755447361705E-08,1.76363063982489E-05,1.94182374071812E-07,6.46622782645686E-10,6.44553156410611E-11,4.28374520420528E-08,1.76752123586445E-11
1.97566671720933E-05,8.18034710463103E-09,5.71888387751607E-14,1.44377635931089E-10,2.38571045171795E-05,2.56298522855836E-05,1.78845885904518E-06,8.51044913400797E-10,5.43968426562839E-09,3.30378731793541E-07,9.01385493143222E-11
3.51515300242235E-06,2.35562175745348E-09,1.18201455222818E-16,2.17288775800415E-08,3.12593026416683E-06,2.1231131815009E-06,5.044891020298E-07,4.6212782510477E-11,4.02065064151674E-12,2.08229102482942E-08,1.25535616632515E-08
1.99140100059516E-06,2.96270167270533E-08,5.79701516288635E-16,5.50791221555651E-10,4.92162726673953E-06,1.2272735876019E-05,2.94664919230432E-07,3.1759278250156E-09,3.62217696397931E-11,1.07818693280542E-07,5.05823068296321E-10
2.07943688294047E-06,5.1042874074205E-09,2.47724382498306E-14,8.13543853828709E-10,2.18630834980363E-05,8.90193475830314E-08,8.91185450748922E-07,1.39691316140245E-09,2.13032477871387E-09,9.72999678049979E-07,7.18224026924235E-14
2.46028750082716E-06,8.10452745872341E-10,2.33197807696502E-14,2.28098860903542E-10,1.14589221486484E-05,1.58962968720402E-06,6.33664584042764E-07,5.17996878774212E-10,2.02177141933201E-09,3.38832532483134E-07,9.81558287847267E-10
1.15398221481253E-05,1.74025451093493E-07,7.17379032153825E-15,7.55537176053517E-10,2.40475374966159E-07,1.13263787176814E-05,9.24148145489299E-08,9.82837112740494E-09,4.61759203064176E-10,5.81090102388141E-07,2.55279563813502E-09
3.15164234792055E-05,1.5030092150935E-08,1.54534138339131E-14,4.06091254315136E-12,2.94618220472897E-05,5.3397436462528E-05,2.15715562721634E-06,1.33086198693716E-09,9.57478865352365E-10,7.7397706338162E-09,4.52640785285276E-10
3.83855419736596E-06,6.60470884303186E-09,8.0206011924063E-15,6.65311767052784E-09,2.47741113606906E-06,7.87668010430897E-06,2.76683322857922E-07,4.93477394072603E-10,1.02933283360261E-09,6.07415011692157E-08,3.43158055509321E-09
3.76400525626972E-05,5.35276543139985E-08,1.69147702555877E-14,5.70121659689185E-09,5.51181672600117E-05,7.54696299732377E-05,2.71467630879759E-06,3.97277773928821E-09,1.46737010283196E-09,4.5904391886361E-07,3.36697895443829E-09
2.81392869118016E-06,1.31118040084022E-08,1.44265576396708E-15,1.86816205784843E-08,1.07310374015585E-05,1.75495555524926E-05,1.64718398101641E-07,5.99789702679433E-10,2.68407734759296E-10,1.54430184479392E-09,6.99984879639711E-09
5.88859218531746E-06,8.80403629914965E-08,1.85729944574255E-15,6.2874107803532E-09,5.62063481287025E-06,3.71514528937689E-06,5.46093329042852E-07,6.18885907991731E-09,2.60757687501795E-10,4.87997868186694E-07,5.0678566685789E-09
7.85450144978012E-07,3.37323233836917E-08,2.28269389056795E-14,1.90151975258893E-08,8.45700423446165E-06,7.59194825506025E-06,6.13909171481517E-10,3.95403090529082E-09,1.96101678310129E-09,2.11316222440657E-07,1.93778713618325E-08
1.2815491015722E-06,4.79573384936876E-13,1.14576506388744E-16,3.4094300986955E-10,1.9195812322324E-06,2.3152051994284E-06,1.58604101056002E-07,1.87836468196644E-11,5.25823905878171E-11,1.30420166264765E-08,5.59845775750281E-11
3.11167687761659E-06,8.07268094572491E-10,5.39321965062116E-16,7.05478305527903E-13,4.31737559766607E-06,6.66426573380052E-06,2.621380858655E-07,1.07094645984062E-10,9.44392717973904E-11,1.09027145614151E-09,2.05132898703591E-10
4.37441319605628E-07,4.01518573489752E-09,8.95719611089111E-16,2.3503772866888E-10,6.79061813372644E-07,5.15857542180895E-07,8.44614929708879E-08,1.23590274738408E-10,1.77002062298941E-10,1.09798479896119E-07,1.38793772130748E-09
2.52035107328234E-05,2.03452605020784E-08,8.31938155135147E-14,5.05151928637275E-10,3.56374973807168E-05,4.79844091177204E-05,1.34963784540287E-06,1.02769042048255E-09,8.10221072322885E-09,3.72810033222677E-07,2.27005114663452E-09
8.84625830163252E-06,9.4948957392386E-09,1.23053754097134E-14,2.258822005915E-14,1.40019328386276E-05,1.64391531141555E-05,4.61743956756893E-07,9.86190698404188E-10,1.23706748835816E-09,3.63701644925829E-08,4.40521574034523E-10
1.22285524068813E-05,9.39890505734002E-09,1.51322116079285E-14,7.46177848577011E-10,1.73806093066556E-05,3.00165995619717E-05,1.11695501538839E-06,1.13676358681877E-09,9.51487436344786E-10,2.52626910164425E-08,1.10461957005809E-10
9.86940501137298E-06,7.68361369073041E-08,2.2497673662531E-14,1.37152079412185E-08,1.9186008699495E-05,2.99671631695256E-05,4.64911697607507E-07,4.80761294115201E-09,2.00551625913546E-09,4.75347608605718E-07,8.69750836258891E-09
1.04484581203465E-05,7.84845016842896E-08,2.53267797569274E-14,2.10873768517064E-08,4.36350800370699E-06,5.00769169190352E-05,1.37229018501769E-07,3.54692159567766E-09,2.33387077965171E-09,5.58127934545924E-08,1.55845532497555E-08
3.11991245807335E-06,2.97635429958451E-08,2.65420815896528E-15,6.53100611637861E-09,4.62141620671652E-06,1.22567390273391E-05,4.25819381642753E-07,3.44284102724079E-09,1.78501801967152E-10,1.69822240000483E-08,1.78415127633633E-12
5.2732609382381E-07,2.35020278757599E-09,3.43312015336246E-15,4.27825264823019E-09,1.57520418729541E-06,1.44024638045943E-06,7.86657577334561E-08,7.38312888840035E-11,3.93960533588976E-10,4.78717597126837E-08,4.14814607767085E-09
1.26846151296129E-06,1.10136242957084E-09,2.24981659740379E-16,1.68150241236476E-09,5.44704952462747E-06,4.44111477986327E-06,2.74689246003582E-07,4.08355144196028E-12,4.06586902841758E-13,4.24739846525771E-08,1.17733265398007E-10
6.48317046040654E-07,3.9978472485443E-09,2.64356135181256E-17,1.78695953333804E-09,1.4249406031262E-06,5.342987944936E-06,1.49997896399464E-07,7.74589820812805E-10,1.79093842986769E-12,2.74560070356302E-08,4.42749898586687E-10
4.1755510320012E-07,1.01808154563159E-08,4.30963065894035E-17,6.89185559186932E-10,9.81058002875646E-07,3.06106914898939E-06,1.44308008745222E-07,1.56040277605469E-09,1.47417130879146E-12,9.07490338046414E-10,1.0330560151619E-09
4.19645723578073E-08,9.95653932575562E-09,2.53456356370876E-16,5.93944050261257E-12,7.07760994667516E-09,8.62193681567581E-07,7.49769495656602E-08,1.51155277053283E-09,5.42086590993101E-11,2.21070321836999E-10,2.47504101588982E-09
8.46232860095812E-07,1.63570650385344E-08,5.20498038159493E-17,3.10914694195587E-10,5.09365722139191E-07,6.25022524062018E-06,1.56029983077526E-07,1.85216957889118E-09,1.13684494793476E-11,2.36279889695115E-09,3.2364158283668E-09
3.04925193021998E-07,2.51975348487023E-08,1.6427869411826E-14,1.45640150933185E-08,4.07015915171145E-08,3.85532120967097E-07,1.72183335999492E-08,1.96421216021751E-09,1.99954539895545E-09,1.59248696160798E-07,6.06838635184949E-09
3.78526878128022E-07,2.41869195808263E-08,2.66866142570208E-14,9.14445154057152E-09,1.31087298613279E-06,8.62307292721581E-06,6.61467409105032E-09,1.61924509136286E-09,3.0187177418575E-09,1.14498830287751E-07,4.67841681978675E-09
3.30426918447044E-05,1.40947898841348E-08,2.05291373976729E-14,5.02528823081049E-09,4.43606141761865E-05,6.4140553425308E-05,2.07256828920654E-06,9.15605866215558E-10,1.66269675387353E-09,1.16958395949864E-07,1.94014520446389E-09
3.12783389488929E-05,3.0763919288469E-08,2.22329645848045E-14,4.31355306887311E-09,4.82816789287022E-05,6.75804597403755E-05,2.11152570893261E-06,2.23532154694553E-09,2.02574750744769E-09,2.72639952290704E-07,2.11693442505262E-09
2.01897090328662E-05,2.64937544576203E-08,1.22503616716001E-16,2.25115968217597E-08,2.57768205032992E-05,3.87854127375253E-05,1.28977387863718E-06,1.81928740937255E-09,9.32627294413524E-13,2.21399338623931E-07,1.05478890956973E-08
4.0662502824558E-07,2.40670777262981E-11,6.29702747110322E-16,1.103793229622E-09,2.20749368658989E-06,1.24234441605164E-06,1.87820447973191E-07,2.31190703559616E-10,1.08289097077443E-11,1.23650786509846E-08,6.17912253459027E-10
6.02777377589531E-07,2.26735219387113E-08,2.12105296791437E-14,7.34605814481308E-08,2.86592773801653E-07,9.44770370444783E-07,9.16323811093636E-08,1.624349963578E-09,1.57559181635997E-09,8.3244752186989E-08,3.59400054582363E-08
2.03191261360761E-07,5.17489932277802E-08,3.5022118591449E-14,7.20268220739121E-08,1.27784415998932E-06,1.54940131559476E-07,1.10539493498484E-10,4.7450378094983E-09,2.68128287502968E-09,3.4986208772664E-07,2.74243819698489E-08
9.17627276170429E-08,7.4892854007086E-11,3.87794455347345E-17,1.21533614004371E-10,1.44520139228205E-06,1.25956158621894E-07,9.80626635905616E-08,2.2974789169869E-10,4.05086561777855E-11,1.36471913909998E-09,2.36157192445428E-09
2.05317973735145E-06,9.05779095610915E-09,2.63965733555933E-15,2.15487937798985E-10,7.32422191199168E-06,3.57306035700409E-06,3.34593209620959E-07,1.35454525347948E-09,1.26182050562781E-10,6.11381197286468E-08,2.00074905264854E-09
2.64199376147598E-08,1.17746896413379E-08,5.02554823883562E-15,7.35028433874123E-10,4.41935704836127E-09,1.14431332804638E-06,5.05121270753638E-08,1.50544913523484E-09,5.43886961714534E-10,2.78709759264387E-08,3.19660972489632E-09
1.51180063660861E-06,7.85398425357333E-09,1.01505776393846E-15,3.58370124605274E-11,4.93518317563336E-06,4.46057786978032E-06,2.62919855784468E-07,1.15358681436603E-09,3.59372906200987E-11,2.31286619111247E-08,1.63393512413111E-09
2.12475547864626E-07,1.00223260909767E-08,1.13240501480406E-16,3.97985623668912E-10,8.50609278507629E-07,1.50853258204373E-06,8.17186027143374E-08,1.26323947856505E-09,3.32092453742752E-11,9.23718409376338E-09,2.64383667854445E-09
2.34614726205256E-07,1.40664862192151E-08,3.25620212870374E-16,4.59132215725827E-10,2.72639646633399E-07,1.72939110968966E-06,8.53964529823305E-08,1.68900459086889E-09,5.60921250655572E-11,1.18412477611E-08,3.13666621957351E-09
4.66084918665545E-08,2.33724584749635E-08,2.68000023453496E-16,1.13225901626338E-11,1.82554057747268E-09,9.94802437412829E-07,4.30526058253617E-08,2.57038828541494E-09,4.0876911490863E-11,3.31810884985811E-08,1.99021402095154E-09
1.86243830398869E-07,3.69015660156045E-09,1.1008373959707E-14,3.54466344102021E-09,4.08377861428462E-08,1.76224879005377E-07,8.63135784272436E-10,8.36365382256715E-11,1.20573794216081E-09,1.03231647139167E-07,5.21350681461583E-09
6.51303193395144E-06,8.24389260377051E-09,2.64214757743322E-17,4.41108266150391E-11,9.28027832042441E-06,1.41136093319178E-05,4.99088141424161E-07,7.01605840509365E-10,1.17125832156406E-12,3.92570780428526E-08,2.23984955104112E-10
3.00467671516698E-05,2.90415005779365E-08,2.03534441255256E-14,4.08320540638605E-09,4.85337234310009E-05,6.25040061429216E-05,2.24463931476845E-06,2.54036191539755E-09,1.61804695200656E-09,1.91461794273376E-07,3.76595224418727E-09
1.80312003548845E-06,6.77146806909716E-08,9.22384330859359E-15,1.5183196546174E-08,4.84916345495742E-06,1.07515668015963E-06,1.72988213135698E-07,5.17022939397792E-09,1.17335559376575E-09,8.42947099154458E-07,7.35069347852902E-09
7.98383601438055E-07,4.10182425742258E-09,5.21050689983738E-16,1.17633365858477E-08,8.15801491107885E-06,8.34924438666375E-06,7.86367853601345E-08,5.06582319541657E-10,1.67519810503696E-11,1.22593987117976E-08,3.61074117331632E-09
5.50196552592553E-06,2.90488142071881E-08,4.96789334502133E-17,6.1437085884228E-11,9.6454784363038E-06,1.23852294937797E-05,4.6172213312718E-07,2.4916433402503E-09,1.82672864491127E-11,2.0177684417559E-07,4.0085206518701E-10
6.21802690841383E-07,3.96192681535003E-09,1.13619305740768E-14,2.9504903236486E-08,2.39235304793041E-07,2.49909539628218E-07,2.05487991196547E-09,6.62550611790325E-10,7.82456349284579E-10,2.71450256736535E-08,9.07215753423153E-09
2.53111230934606E-05,2.52656970592195E-08,4.73759435228976E-14,5.97006068191206E-09,2.58339896071388E-05,3.50565422007238E-05,2.05166164694341E-06,2.02206242099609E-09,4.67616183652844E-09,5.25580876654503E-07,2.56717807103854E-09
2.07839282454524E-05,5.74895296102382E-08,1.02338246349736E-14,4.51420447911023E-08,1.77934183842828E-05,2.61853883809922E-05,1.38001909113562E-06,3.90559841817879E-09,1.17943295340626E-09,7.30896726080867E-07,1.88735665724099E-08
7.79598952907891E-07,4.36906591855525E-08,1.25434631705141E-15,1.93955569794576E-08,6.47520355323961E-06,1.17176074106385E-07,4.188209046772E-07,1.74852862737599E-09,9.87743411923619E-11,2.89313108572132E-08,1.51878083449226E-08
2.91976537277639E-05,9.3315290290037E-08,4.63796692969957E-14,1.73774653275505E-08,3.22392632702447E-05,4.30781913960381E-05,2.36509742310106E-06,7.42952940373518E-09,4.61442934669215E-09,1.23995711815814E-06,9.15080485169056E-09
1.14082096105791E-05,2.07568345933364E-09,9.69085366471534E-15,1.86580348451669E-08,2.01477661751159E-05,1.22763852012984E-05,1.3916065703442E-06,5.05144760040285E-10,9.72984793453558E-10,2.32399926927678E-07,1.26494159066231E-08
1.4341102938745E-05,3.69867167365975E-09,1.53659994934141E-14,1.29263411573331E-08,2.50128103251234E-05,1.78975107002785E-05,1.67548582481919E-06,6.98760474159888E-10,1.47429339949552E-09,2.99464704844876E-07,9.06951975599543E-09
7.49530405725996E-07,2.35786385801076E-08,1.44561537561632E-14,1.65620742531525E-09,1.36099220459856E-07,1.58254143997082E-06,2.38631178986989E-08,1.39720045510746E-09,1.58173529634109E-09,1.23168115760149E-07,1.16692872109815E-09
1.24176229392042E-05,7.20581384658707E-10,5.37308419201422E-15,1.22031327023601E-10,3.40732347320439E-05,3.54865113002757E-05,1.02164016258236E-06,1.58626738794446E-12,3.8717391865758E-10,6.4091655386997E-12,1.36248073637985E-11
2.70113914641605E-05,1.74823579669822E-08,4.61547964877323E-14,1.12658180693882E-08,5.84042240567654E-05,7.87332326207569E-05,1.45741263979839E-06,1.0430424710536E-09,4.03429992994825E-09,5.6448399823313E-08,6.59584908703845E-09
2.17139887017363E-07,1.66266634474201E-08,7.39930860656437E-15,1.78098124108409E-10,4.40512798866114E-08,7.17483857477433E-07,5.97832013811289E-10,7.12210636831459E-10,8.73191572336833E-10,6.12330659645222E-08,6.08425954742768E-10
1.65232904088805E-06,1.55742520704585E-08,9.941773358646E-15,7.86740919738035E-09,5.87206075355561E-06,4.40592405370467E-06,6.27673505062168E-08,1.46991207493838E-09,1.195856368858E-09,1.43304356721785E-07,2.49605882759782E-09
7.35341273815982E-06,6.5101697942292E-09,1.9713525727745E-15,6.65780898551259E-09,1.69036637308844E-05,2.03374934067968E-05,4.05934789902355E-07,6.84842023863059E-10,2.68797342832644E-10,7.39212605366043E-08,2.27708376584435E-09
3.71339150835567E-06,1.18796262862585E-09,2.60136233316463E-15,6.79316102834045E-10,8.55462221784616E-06,3.42336108486361E-06,4.70925025585216E-07,2.14837657372762E-14,1.10530097565759E-10,3.0989350465365E-11,6.09143348970425E-12
4.09511644404509E-05,1.43208461739488E-09,2.10014424502001E-14,1.2816450382267E-08,6.95827703489262E-05,7.56520815002354E-05,2.84907495282926E-06,1.47864748549671E-10,1.50298513571994E-09,1.73659559222549E-09,5.43557496754332E-09
3.19515113442829E-05,1.29647829863045E-08,3.98608489511407E-14,7.74792903401095E-12,5.30732768166485E-05,4.7431191856053E-05,2.28185306258779E-06,1.02179837902446E-09,3.04420087652005E-09,2.75973653067416E-07,7.81968046154226E-11
6.99890076558012E-06,4.94155739588763E-09,2.59668627177348E-14,1.04373190898115E-08,1.98013563290446E-05,1.68278281865709E-05,8.15146894133118E-07,9.26256972258388E-10,2.04731934676318E-09,8.39694148185344E-08,1.94156031508264E-09
5.14790529259128E-06,4.70009560232057E-09,2.69604962488544E-14,6.50248242493363E-09,1.35822008452427E-05,8.6782202289279E-06,6.55359207115812E-07,8.66982012315791E-10,2.05579056181984E-09,3.80748558166087E-08,5.78287075312655E-10
2.19405106083075E-06,2.78882147430696E-09,9.17593085610685E-17,3.04015248590054E-10,4.20680831620334E-06,4.6729576073872E-07,2.77636650342965E-07,5.22836326152732E-11,8.25796447586929E-12,1.69993375420999E-08,1.01144982768622E-09
3.64320683907638E-06,4.36859432305705E-09,2.67487575966037E-15,8.58246615231282E-10,8.93625708746061E-06,3.95640542566494E-06,4.45507958186609E-07,7.14887161599961E-10,1.09856782079789E-10,4.10266751599215E-08,2.16482788812187E-09
1.95749006537052E-06,2.19641308484931E-11,1.01700433657394E-15,9.03920456102375E-10,5.59074487885657E-06,1.75937301963675E-06,3.35897759067589E-07,1.27107001836718E-10,2.13700871619162E-11,2.41533827584974E-09,2.50715308432317E-09
