"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(5, 0)","(5, 1)","(5, 2)","(5, 3)"
1.7291571752871337e-05,8.584166992440016e-07,7.997533987697489e-10,1.378417132492975e-09,1.4669824993478381e-05,3.90185409366469e-07,2.346209624313787e-09,2.8764443032521542e-09,3.489558623709062e-05,1.0789381149989855e-06,1.6343320130386493e-10,6.861616968462116e-09,4.820768435369873e-05,1.3446526084324318e-06,1.0026493429149022e-09,2.765546935204129e-08,2.210140524941572e-05,1.0080154274325925e-06,7.959605942411153e-11,1.5172176937920243e-08,4.477428921122456e-05,9.321676176925293e-08,8.504281263485846e-09,5.9577269721370945e-08
1.1610422544239772e-05,1.414199399497077e-06,1.2007812495764384e-10,3.921610318579543e-12,6.7990955909873526e-06,6.940271594692652e-07,1.1016702109985157e-09,5.288371758456018e-11,2.9140971176089813e-05,1.718872348000079e-06,3.3642016345043794e-12,3.116432096125532e-09,3.5358349676961014e-05,2.0387270935047304e-06,2.288578754003305e-10,1.8062709783738712e-08,2.2737921747311557e-05,1.6797458844378212e-06,7.246503895223159e-12,8.338554150383496e-09,3.330541579166919e-05,2.392897951331358e-07,6.5300853325396296e-09,4.6725771026474545e-08
1.8490695617272392e-06,3.511486654193717e-07,9.353904328390268e-08,1.3910109468339689e-08,2.6305642186809278e-08,4.44341633218255e-07,8.767892822697486e-08,2.7523365344147837e-08,4.948457840716746e-07,2.8338373627183785e-07,1.0667570063650168e-07,1.6768760603825938e-08,1.0538015882988625e-06,1.5111443677680744e-07,9.167000018633759e-08,5.3330991516691716e-08,5.798360510071515e-06,3.3886274153758936e-07,1.104466489128918e-07,3.357194783698844e-08,1.2374201006582857e-06,8.332515633730592e-07,7.16342977434482e-08,7.283567988764023e-08
0.0001102552413333719,3.687642947477699e-07,1.0918699911501407e-09,6.618916983567752e-10,9.577967818114327e-05,2.13925838410487e-07,6.483997051560856e-10,1.3632852314007592e-09,0.00010758373923663739,3.714051397522839e-07,1.6382028984285292e-09,1.0419804688827195e-09,0.00012488722826186954,4.2332465909902177e-07,1.0736992980987644e-09,3.1443451960089077e-12,5.180975361395428e-05,2.458218625028461e-07,3.4686892651796536e-09,8.301042451645674e-10,0.00011970647829997972,1.6626496643583236e-07,2.0110236988862959e-10,6.906626332603853e-10
7.034090125228975e-05,1.0249239343333214e-06,6.609841644739595e-08,3.8826362243622776e-07,6.907372112454278e-05,7.984871042937095e-07,6.19824430980568e-08,3.987099233989541e-07,5.8238686868703374e-05,9.905715258595252e-07,7.632860197835385e-08,3.5244834840375027e-07,9.053051831716625e-05,1.2375243358717404e-06,6.527542587287472e-08,4.6048931567868353e-07,2.3522259657821892e-05,8.176197125008387e-07,8.367049858558534e-08,4.0451376667368947e-07,9.034489266367804e-05,6.333619495438593e-07,5.4640401900118584e-08,4.961374859306068e-07
1.9689686258962357e-05,7.431559642779964e-07,2.4405315705247066e-07,3.174490424041611e-07,7.570499301051439e-06,1.0489637759597335e-06,2.491834801909284e-07,3.677563021252051e-07,5.289229105772703e-05,5.582323881636641e-07,2.7475636393885587e-07,2.1960873467626743e-07,1.1152333865838478e-05,7.700147138925545e-07,2.458707195858463e-07,3.266078488783696e-07,0.00012767696462296504,3.8066415355996935e-07,2.9414973055331776e-07,2.8892746325759134e-07,1.1844526481756132e-05,1.282209705955592e-06,2.625791766719969e-07,3.077602039411537e-07
7.725059307728706e-07,1.9451647464383172e-07,8.908271710804124e-09,1.1190149221188495e-07,2.5278146106864357e-05,1.1448879278517388e-06,1.3641890414009019e-08,3.589358652466313e-08,1.3785017690078537e-05,4.301540136459215e-07,4.79504369101751e-09,3.6048776200900593e-08,7.549304545529012e-09,3.3114146873070506e-07,8.207601826529357e-09,6.738979555396514e-08,1.3118746912782892e-05,1.33094065724043e-07,1.497803986900452e-08,9.823685421436431e-08,1.4334681636187443e-07,5.3134038255827816e-08,5.03013218484867e-09,6.194889937329193e-08
9.115238319757061e-05,9.823559187435034e-07,4.27389709678057e-08,1.0789936096044129e-07,9.887254231252864e-05,8.85619815415592e-07,4.0683416935641925e-08,1.2019912143624359e-07,9.264357536983109e-05,1.0174339311247029e-06,4.742681059963498e-08,1.0669099363931937e-07,0.00011395396152995961,1.16175710922114e-06,4.2304849564925576e-08,1.4174102265837438e-07,5.898474618157964e-05,8.900134062705691e-07,5.173372095851444e-08,1.216862187415201e-07,0.00011207785164656867,6.438432270199229e-07,3.463219425526084e-08,1.614617778008885e-07
7.658577066011203e-05,1.9708659771624918e-08,3.4984488429168567e-08,4.204785993451652e-07,1.303371720250661e-05,2.8805842381827903e-07,3.1769120894664644e-08,2.58344305207554e-07,4.5768476134021756e-05,6.86954956442013e-08,3.03319056215255e-08,3.5375295256663996e-07,3.665522956981237e-05,1.3747005609840394e-07,3.6294954981990555e-08,2.711686604440275e-07,0.00014858818970111813,4.623506619567796e-09,2.0365210737706833e-08,3.463829673640552e-07,3.128494811554561e-05,4.6182174534427086e-09,4.2990091000149014e-08,2.6343485569680605e-07
0.0005342464831452838,2.449507662946472e-06,4.912334489438752e-07,4.431720089218438e-08,0.00034346868083962154,7.821178349527698e-07,5.357284996837923e-07,1.3403319371243908e-08,0.00034177576709635177,1.9040370692570804e-06,4.2222495373139707e-07,3.0381109844806527e-09,0.0006305671047068251,2.569329904720623e-06,4.87124973401034e-07,5.320125639683774e-08,0.0007572167348073322,3.068342972425326e-06,5.187078122978574e-07,7.262617564150974e-08,0.000629691047459648,4.514794015100496e-06,4.387644727900589e-07,3.586767228822438e-08
0.0005170625717705804,5.052444051741546e-06,1.543165168091047e-07,6.054932048906672e-07,0.00029772612753793345,2.6284317009276835e-06,1.736037353381281e-07,4.1907842953186277e-07,0.0003174008072916728,4.104210830155131e-06,1.2881377225475696e-07,3.8493074877293335e-07,0.0005053021608032688,4.66533353212588e-06,1.51924988580388e-07,5.315019928904385e-07,0.000735344059550741,5.742313211120534e-06,1.8215302005391258e-07,6.136433745773779e-07,0.0004931750946050841,6.342043575093106e-06,1.3509080469325293e-07,5.043463298095923e-07
1.972475694594481e-05,2.214612005167043e-06,1.9224805243142577e-09,1.0028950525103828e-07,8.690774742791684e-05,1.9972535872791416e-06,9.517018379842149e-10,2.2800879265109493e-07,1.9319371972375605e-07,2.62953299033451e-06,2.216260171568399e-08,1.7850182924979566e-08,0.00013089108249469625,1.1399894768778855e-06,1.7806765814482325e-09,3.010094411728887e-07,0.00017502214628562656,1.0821983123445952e-06,1.2531681573821444e-09,2.954710551777395e-07,0.00016398221698158357,1.1644353821451868e-07,1.0688641162567644e-08,1.9402682416291383e-07
0.0005349012841718004,4.452973439782352e-06,3.483496024808e-07,1.9006216198559682e-07,0.00035952458949098804,2.124320489028584e-06,3.854343353896784e-07,1.2451439485186164e-07,0.00035194646856530565,3.762066399940589e-06,2.8994813709523995e-07,8.291239501703616e-08,0.0006382900463041123,4.738509186387179e-06,3.459253962050146e-07,2.229335966664864e-07,0.0007979464744544552,5.4238804295542305e-06,3.7451168394460384e-07,2.571716154932119e-07,0.0006361718740613198,6.317261822007513e-06,3.1977204334422176e-07,1.9950851368989123e-07
0.00029671383251607874,6.108651194569726e-07,2.1060750866968923e-07,1.0094391622913719e-07,0.0003187147322430856,2.4215833383651627e-07,2.3211534474196617e-07,1.3388969436188082e-07,0.0001620865331155458,4.097290876825945e-07,1.4256719893339872e-07,2.3992768090318644e-08,0.0004941395143756745,1.108209452656558e-06,2.1056812690084224e-07,2.18123975968353e-07,0.0005791942668526958,1.2505840708812526e-06,2.2113443748951278e-07,2.2762757228906536e-07,0.0005268971701496712,2.5644546228205535e-06,1.724241710638319e-07,1.5722286460952844e-07
0.00033365057881230153,8.611974161012146e-07,3.6813448281054e-07,2.6435548943074106e-08,0.0003557538508285465,4.014346405784368e-07,3.9669170519896087e-07,4.41597353722243e-08,0.00019929656188213225,6.424576571526023e-07,2.7903320819539914e-07,1.209516996087292e-10,0.0005476606767196007,1.423406782778152e-06,3.6741503105398397e-07,9.513122606562057e-08,0.0005872160864028375,1.5184151259285066e-06,3.7504133843991946e-07,1.004089618016232e-07,0.0005789098519990499,3.2072907929401577e-06,3.132750985804679e-07,5.588247120667516e-08
1.5523922382103595e-05,7.99662875612641e-07,1.4961916952489455e-07,1.7039625838952457e-08,1.9937156181174608e-06,4.96386361994855e-07,1.5269873319161745e-07,3.997553108292521e-08,1.4808258271024367e-05,7.600115108674123e-07,1.6102512804858291e-07,1.6338622171406994e-08,7.49685550498588e-06,5.870771096611533e-07,1.476157761815986e-07,4.0667866045652847e-08,4.7175474892048186e-05,9.505077548673548e-07,1.7386081924176332e-07,2.372106646654073e-08,3.609896482922242e-06,3.540155950899788e-07,1.623924880331148e-07,2.4748635688338024e-08
0.00021593739914151916,7.802628704128314e-09,6.050295744740058e-08,2.2555124193242258e-08,0.00037325463578365104,1.0880495144842806e-07,5.460928335151265e-08,8.857659338419641e-10,0.000281739990327393,6.512582098702902e-10,5.96182476876074e-08,7.973564186981415e-09,0.00026307899493771927,5.97158572927932e-09,6.220138032702836e-08,3.3829997989675532e-09,0.0001663957923698647,1.4045502486417435e-08,4.830503663113913e-08,1.164075139935306e-08,0.0002915990187766475,1.1106424305427504e-08,5.772640552142777e-08,8.407852739258228e-09
0.0004822844110720384,1.3379420579746674e-06,2.742295849034345e-07,9.424172111869782e-08,0.0006480105312125154,3.117354869372909e-06,2.436718373754983e-07,5.902087203578376e-08,0.0006401397454098657,1.6311245797361344e-06,3.2659825643034906e-07,3.637023155651594e-08,0.00037819147580398275,1.101318226501612e-06,2.755114370505174e-07,1.3378939840701285e-07,0.0002752685902712828,8.45596612166718e-07,2.5395234730516867e-07,1.5430680308874775e-07,0.0003735681471498051,5.530923468944955e-07,2.989996762122282e-07,1.1348209331990055e-07
2.5144279061012397e-06,6.556333447753071e-07,6.234482893129121e-08,2.7156985632451865e-09,1.392619789733434e-06,5.019598046331254e-07,6.075718575970743e-08,1.8996050893104554e-08,4.148495004821188e-06,6.302425522955586e-07,7.988066843752312e-08,7.017565276981709e-10,7.548791162646013e-07,3.301074903618824e-07,6.025716402866593e-08,3.335213197724075e-08,1.0342473871620648e-05,6.65596241888518e-07,7.950162899925594e-08,1.4707798208217394e-08,4.19037433468235e-06,1.978658716126506e-07,6.983995525771168e-08,1.6690685402679866e-08
3.509877696238831e-05,7.177680576552102e-07,8.339150677717076e-08,9.964251506624129e-08,7.435075867525289e-05,1.4194327706384076e-07,9.733900172668056e-08,1.332781817067272e-07,4.1848399434627785e-05,7.088437052016463e-07,7.243271560633932e-08,1.1496020343248277e-07,2.0209233511791835e-05,9.202570005077279e-07,8.421669959203651e-08,6.4308798368258e-08,4.841975864825995e-06,1.3901640820295934e-06,1.084971527060778e-07,5.0520197433360146e-08,1.858925137808612e-05,6.861902823991835e-07,8.857018093387232e-08,6.239743381536606e-08
0.00016704715539857506,3.5494458664565953e-07,3.5683831677985393e-09,5.138508213466357e-08,0.0002302730443615232,3.705015472139647e-08,6.379756916458211e-09,7.122297907562769e-08,0.00020489150262686188,3.05380320080257e-07,1.1636508392770572e-09,7.683886520308221e-08,0.00013770428649540354,4.98092176681774e-07,3.796181962545817e-09,2.7444784829463253e-08,4.828169571113177e-05,7.141006412969627e-07,7.662816552633577e-09,2.320187945748078e-08,0.00012890170018591132,4.209681501807193e-07,3.8807525479329615e-09,3.062964188506986e-08
8.557579897991156e-05,9.277705114130301e-08,2.250466863565316e-08,1.0861211435507615e-08,0.00011795141573108001,1.480999116699801e-07,2.6159259177368186e-08,1.7238959715959388e-09,3.904461708446408e-05,1.5504633461130306e-07,8.330123407227392e-09,4.606893951147494e-08,0.00015196649697265133,2.706668059788781e-09,2.3577573018028084e-08,1.2760174389712023e-09,2.966515665465194e-05,1.4765705409293642e-07,1.015961094053243e-08,1.3935980528534778e-09,0.00017448975674300921,1.201535351219795e-09,2.100529796385693e-08,4.5166642839985274e-12
0.0006622999360205281,2.48289576436838e-07,8.21296587734573e-08,2.4783664431990537e-07,0.0006950578774393626,1.5765436344099331e-07,7.939315226740438e-08,2.6022123649879046e-07,0.0005422630343067086,3.6829432041736593e-07,7.195849430138754e-08,1.7543390670599607e-07,0.0006772756407716925,2.989649546351055e-07,8.060993699081201e-08,2.2136685023432503e-07,0.00029336543831919525,6.800295645207235e-07,5.452563387613595e-08,1.9180747580203103e-07,0.0006599228195916916,1.0035701220383831e-07,7.344901217084087e-08,2.1555776629457188e-07
0.00047233435967700214,4.283717857508077e-07,2.704855413777841e-07,4.4172276350353237e-10,0.0004841231193558446,4.2648401344506143e-07,2.7164458244923235e-07,1.3509618794557992e-10,0.0002967461610719473,2.1649648330532723e-07,2.2805715866970788e-07,2.87925482208728e-08,0.0004981164563360733,4.5550493474771434e-07,2.699929205578672e-07,9.777624586631848e-11,0.00018133438350081052,1.2490380854047463e-07,2.154503086555951e-07,3.6766073300591696e-09,0.000515691769660815,1.1446703652523449e-06,2.394178118747029e-07,3.119550509846574e-09
0.0001116473406221961,3.25075826147335e-07,2.3106098400473709e-07,2.2447138967800128e-07,0.0002036610486580411,4.946161331233365e-07,2.3536782821730115e-07,1.2870087577328653e-07,0.00012200471913250765,4.075618988661967e-07,1.9847250484600463e-07,2.2358250710382534e-07,0.00019967672486224597,7.626050616606205e-07,2.3543741533084013e-07,9.349464584034339e-08,8.483038430598792e-05,3.5213500767486055e-07,1.958361028894671e-07,1.408250237898174e-07,0.00022700986745344807,5.528552803286464e-07,2.3639625504114798e-07,1.085914139571585e-07
8.061528991052983e-05,1.6936711910593636e-07,2.3138999824878732e-07,1.4204127337458683e-07,0.0001370158258113861,1.822498324725805e-07,2.4026364701982656e-07,8.100201161802286e-08,5.935270403507713e-05,1.6268037967162198e-07,1.863049996358467e-07,1.8742016351297843e-07,0.0001594488480680407,4.910175213235747e-07,2.3502412971636842e-07,4.6969441879333795e-08,3.916075367578607e-05,1.4626914643851568e-07,1.8896391882363056e-07,8.336357654060426e-08,0.00017242365982999587,1.3715236606196188e-07,2.5315765871494986e-07,4.350902493566912e-08
7.099714290425323e-05,1.0904731188908138e-07,6.478746663121745e-09,1.82512501970276e-08,8.073255933947948e-05,2.2966544471202284e-07,8.676140343389664e-09,2.823184221154971e-08,1.5545746737988767e-05,2.4238998231062326e-07,2.772546533640581e-10,4.347095236947361e-10,0.00011623597016190649,1.781579601462857e-08,6.945121232156574e-09,5.9599357039827973e-08,6.720377557085532e-06,2.498733253052051e-07,5.738734829278038e-10,2.8569256558976942e-08,0.0001282722638121939,6.279387818808259e-08,7.527482575906909e-09,5.459433809278733e-08
0.00010606467527166033,3.7634756160468337e-07,4.6874697221209993e-08,8.054696291468389e-09,0.00014910439310877042,3.5136264853101995e-07,5.068964320329483e-08,2.475927268270508e-08,6.0618767377553924e-05,2.9418132641330893e-07,2.7028449753811823e-08,1.4258629795989891e-11,0.0001726686739287196,7.182141537965028e-07,4.831229607072839e-08,4.8138800077020336e-08,3.3879324394394625e-05,2.539668848309894e-07,2.717308577422181e-08,2.1238785994746302e-08,0.0001860891618928406,3.7019813801497643e-07,5.379111965645251e-08,4.8533141320306836e-08
4.548050287160319e-05,3.023837243415742e-08,2.12233890012865e-08,9.722359666148823e-09,7.641368401545998e-05,1.2248455332061427e-08,2.4854435934080897e-08,2.9947996866287624e-08,2.0379127723075696e-05,1.5022620696411897e-08,8.0577835406706e-09,1.4388622294667082e-10,0.00010699855249988857,1.9813520699573382e-07,2.21445166862531e-08,6.186367853291846e-08,1.0819858957212397e-05,1.3074384817698942e-08,9.192628215395221e-09,3.1628935967889905e-08,0.00011830548968167983,6.61293857868529e-08,2.4705107894107425e-08,5.971304387687636e-08
