s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s3-f1,s4-f1,s4-f2,s5-f3,s6-f2,s6-f4
0.054601583601531,0.019846796663058,2.4358677481844E-05,0.001210204304668,0.010286643881863,0.004466894416788,0.012722581659498,0.034548762799041,0.01298611538428,0.286141644099718,0.050563386968569
0.029723129273625,0.022520799952014,0.000110217321706,4.56293350122448E-10,0.005793212314734,0.013853730872471,0.024781536669932,0.044194962205587,0.012765762721037,0.176610599785511,0.01184608320686
0.004897964804017,0.022976257984958,0.000126170005434,0.000518514079553,0.032428006072829,0.02524436544164,0.054158989696417,0.046130377028766,0.031143277021209,0.182023526867865,0.002827093917937
0.054818072335898,0.019796598199604,2.04289762343155E-05,0.001225738171018,0.004495170979824,0.045845421416263,0.006284281092716,0.044053330376361,0.021338460528566,0.068665165711361,0.024762916924028
0.033424717539734,0.029881219445867,6.08182346250254E-05,0.001071118412814,0.008742347546361,0.001545255194792,0.019101976234195,0.040163625708774,0.016493486987482,0.2456851440049,0.038203871710169
0.060905278720837,0.023964351978483,0.00055037750702,0.000462892956352,0.007175368675697,0.006472273611384,0.009661193787024,0.04153571731586,0.002140121244536,0.2650137866769,0.033416838661627
0.051967482971584,0.022616572230081,0.000281233976183,0.000437554779625,0.00685018452698,0.002161067982596,0.01160153162525,0.042365517796683,0.004851884624312,0.24678639601556,0.03191242133823
1.06903195938463,0.104410474384052,0.003186046254792,0.005617930574859,0.722286749248617,0.147963275787193,0.481476648431181,0.086677651840397,0.054498548821748,0.214950680376068,0.024555715619765
1.07374009317636,0.08947517650808,0.003339238675059,0.006953820712821,0.837607957479669,0.118795605458057,0.301588279476565,0.046416851421645,0.049566590936453,0.25854466111295,0.02308436998008
0.006408914960563,0.036960208993355,0.000818118561481,0.001531234552569,0.109589940470767,0.053979197257166,0.035695101410195,0.028940460167277,0.019818976741592,0.179848274938379,0.030557430422471
0.000906332593292,0.02345693960027,0.000447541336916,0.000291762846527,0.039174443792325,0.068271159650424,0.074888891058636,0.044439771793132,0.051003312471555,0.132290145466001,0.002627189229858
0.000994388292814,0.018254891775753,0.000473393322152,0.001321806476525,0.13458565042073,0.01904265131406,0.122916063229377,0.029926669792123,0.045642312137762,0.23829254209609,0.001556744650917
0.138560136052423,0.003351618335598,0.003094905985478,0.003527445670194,0.664081517628609,0.011635410812995,0.346129279829812,0.008334816945797,0.077114184850994,0.216494571104876,3.11132626175969E-05
0.843454363499519,0.158913577419503,0.00585762888191,0.003116671870275,1.07298074269444,0.166906656944786,0.648528959505698,0.135287594948052,0.050318508251967,0.146917429677116,0.031066368708703
0.677152097847365,0.194842211036509,0.007277699469269,0.001104827652199,1.33575567611241,0.06612273823801,0.714252228161617,0.142483712196004,0.037112563994047,0.068383542747648,0.033558305724853
0.649975995908592,0.164038450043543,0.003953197906205,1.22031561074627E-06,1.50954447703337,0.061112321310936,0.693164516260216,0.093982883645218,0.009141857458826,0.025055890936231,0.015570911588266
1.1147033399797,0.104412693638755,0.003906974210286,0.00667526284278,0.825261044749424,0.159457781446219,0.589506886281705,0.119621731115488,0.061352739973958,0.244806806832339,0.026563379940819
1.06105156501934,0.091887882213624,0.003411885704526,0.006859424516185,0.854697187843103,0.139899566982535,0.344543403201677,0.056046704422714,0.044775365872487,0.219514813705026,0.026792165999716
1.03729232091448,0.067120370824865,0.000186533193991,0.002880528748381,0.614762719999622,0.199939945147504,0.533626499662777,0.065117469384959,0.01112019312276,0.131112871666186,0.012457196020177
1.06054797733801,0.115705606610941,0.004475072029557,0.005964179004339,0.706964670858228,0.143126718859123,0.2981092904515,0.040745375027006,0.059821907925674,0.19497630549124,0.030935927004787
1.04843180335135,0.12119237295902,0.004237655190987,0.004097488043772,1.00668223785536,0.108657790686707,0.107581068704433,0.002267918140541,0.024604458679223,0.241314857504356,0.018822774260368
0.774049881117422,0.028253308790369,0.000353426096267,2.94105351629876E-05,0.474730857867555,0.220410178137862,0.323646231285592,0.004430789989089,0.000235397514278,0.0440996857428,0.000213363962306
0.913248586606998,0.062431767762941,2.90103894468594E-08,0.000163181133312,0.74370622849625,0.149056318942435,0.154811218574025,0.00059226488475,0.000124387288309,0.079981772845812,0.001800880787313
0.007934730816655,0.031347672884965,0.000306727961119,0.001207546827325,0.133542378800377,0.065422828176193,0.009718032137499,0.046596182539862,0.009183618175664,0.011886917993936,0.008169413355259
0.035791451418733,0.032819306163595,0.00029805030757,0.005889694552335,0.074039577266289,0.094479711987911,0.001236022649453,0.04647550729788,0.010374660628117,0.037063995860312,0.046689361971079
0.085561352599388,0.020413657363943,7.38285984571999E-05,0.005453725604217,0.030045822484244,0.114801543409204,3.57461947494556E-05,0.028618704819692,0.001539685374647,0.105039945833087,0.065751998214369
0.081061399756948,0.014518451987221,1.95949495919568E-05,0.005221508899114,0.024073688510293,0.051138317662705,0.006471417477755,0.021903092835437,0.007673608521924,0.195471927504315,0.089239190044606
0.025816974585067,0.020756535341806,0.000117573824535,0.000497742311183,0.005337849439813,0.028935731824584,0.028797591881011,0.04238100239188,0.014371418481884,0.118830224598478,0.021929917954139
3.9865000867192E-05,0.023910550030677,0.000213827364111,0.000164737927939,0.039896154138151,0.095039337924781,0.079534029875714,0.044902650439462,0.043514235272378,0.099720924148028,0.002309850316456
0.840706705865493,0.182837134099231,0.006269285566317,0.001660593708686,1.17128624173776,0.20213386578782,0.731182722570959,0.142516218766028,0.04205497582086,0.094070575786041,0.031037908186705
0.649273084967344,0.221713155579392,0.008874323679795,0.00027709301295,1.52316091838856,0.095544836577253,0.839109543727269,0.156233393732693,0.033896176454285,0.041096842381256,0.031552879953088
0.509602600629721,0.100643337387913,0.001439742210124,0.001238549722481,1.35881183100092,0.071606665496052,0.716349040525229,0.059961538946437,8.88992698290961E-05,1.89389779374114E-05,0.002781081382563
0.938336928234275,0.113473056315017,0.002732656156037,0.003954577663586,0.622402244087108,0.188726895399922,0.54153809348711,0.099913857634599,0.040495170154218,0.17638702982998,0.022926090431874
1.08840343146235,0.110321506903588,0.004231378009796,0.006246892494386,0.879136423488459,0.166630799422169,0.484833600851829,0.090815905350584,0.057334702067795,0.236479267146171,0.026778608579718
1.00462497988512,0.120354562608896,0.003961072739963,0.003447460963834,1.03284018801369,0.132613369266648,0.454794962216004,0.072971915830721,0.037954655124655,0.148807681474806,0.023217734050483
1.09973560618113,0.092226135775852,0.001645237268284,0.004924602523592,0.649033151878312,0.182908446843602,0.590266001445815,0.107879018724821,0.036512230129551,0.192078712408602,0.020468247834894
1.17607306579364,0.106844628095903,0.002677729601712,0.00564224403912,0.829977040840564,0.145831930302183,0.274304368598829,0.02788751455925,0.035467348144551,0.196636884643288,0.026367320216857
1.03644157527199,0.110421647354871,0.002324427630812,0.002118447719007,1.00229173904585,0.106620489790215,0.106070634534129,0.000868863844262,0.010759098911061,0.208792539966917,0.009403784678906
