0,1,2,3
0.06087547290276418,0.15549591152829792,0.1601096128395736,0.23364994492057692
0.059404362683190395,0.0004531487150129833,0.008299676922420262,0.0021055009709696542
0.22911318463929914,0.0004774105672141225,0.002024458745133676,0.003127476047622855
0.09990653026905909,0.1939828679056391,0.005319422237047881,0.00013694880232730503
0.0013055645799459196,0.0029317431062680648,0.017601472925860968,0.0024928418638747807
0.0014361890825560417,0.10097796281294473,0.003772892438097568,0.03742756391748422
