0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.022039508176581395,-0.006123363223791196,0.08578984498440093,0.011544697933577349,0.0011531907361164563,-0.011807318788622992,-0.009703441141629235,0.023088983861798976,0.004614125607291054,0.001409539752013612,0.006450312715982427,0.004523794920280496,-0.0030977848658802526,-0.004646342387578467,-0.002640633720429354,-0.004740376536475491,-0.005902328996774316,0.00503968540718419,-0.00015539714049869256,0.0008926553852483158,0.003323590608292219,-0.001529598189535614,-0.0030274008282564283,-0.00013607902875987788,-0.0014326185482367157,-0.0012388471081315527,0.004381795987154898,0.0019475171054881121,-0.002616239206715415,0.0010421490191044984,0.004159034626583118,-0.0016058946858299745,-0.002019714556266255,0.0003653960196088864,0.0003436612855089863,0.0021303850550856854,-0.0023146664555112302,-0.0018536503308748504,0.0007456268985984356,-0.0004056810936876255,-0.00026206566950027663,0.0010262866165382592,0.0007676524339868981,-0.00015671934921071686,0.003770997688770139,0.0007139536386858562,-0.0004604671382540371,0.0014578652279641227,-5.4479811591307354e-05,0.00043368001874374704,0.000848746718071308,0.002902000611056914,-0.0009940405596224992,0.0010346055486665732,-0.001744941685390125,-0.0012695420715051933,0.0006864943261952723,0.0013878311995011792,0.0031379568228415075,0.0008067140733755332,0.0021819015114913094,-0.0010526983107780933,0.0024098386562049746,0.0010308374313273924,0.0020322898125263982,-0.0017410614693151127,0.001913102361454747,-0.0003804058234158048,0.0005299088457975869,-0.0012255987701434506,0.00012053160560642532,-0.000491312648741136,9.098042767595596e-05,0.001755887144302485,-0.0009480959736343152,0.0014297994157965173,-0.00022341474772531817,-0.001545022314764149,-0.0012611779617711185,0.0013448760855370404,-0.0006759437759088717,-0.00044434599537843393,-0.00019930777364184635,-0.0014629522988229891,-0.0007568968839528138,-0.00033507407279186177,-0.001165829126423601,-0.0020880031342246706,-0.0024664352939902144,0.00011483922262992623,0.002278706750449505,-0.0002644280271256641,-0.0008527456104132006,0.0010290289478592997,-0.001757101697529688,0.0021537945989135764,0.0010564698487719698,-0.00043932325781237294,0.0003803838335671526,6.402459223223993e-05
-0.08331201778839054,0.01132447392828986,0.05731928624899503,0.02338068422128229,-0.00897419702065865,0.0045420033222089715,0.010737970986868045,-0.0004728420032229039,-0.0006139064953847627,-0.01113062762388119,-0.006725462271216931,0.004249899791232266,-0.007288960194367752,0.0042852300135749295,0.008349574781245372,0.00200844217061131,0.0021691968663005326,0.0002560978135616413,-0.0007252489540480169,-0.0008947718993590408,-0.003247105255794025,0.001372809725508381,-0.0016243014948331433,1.2878726774714386e-05,-0.0020445879427383423,-0.0016298468483189811,-0.0010291528530592662,0.000901116523529727,-0.0016042036338802718,0.0011620550652133351,0.0006957557355612881,0.0017743181773399346,-0.0023086772693270033,0.002080560018269996,-0.0003625794644964987,-0.000624448184801177,-0.001948042408559639,-0.0005604213438445347,5.647793115244344e-05,-0.0023077934018502486,-0.001086730146039046,-0.0005041796064768647,0.00020679783029526764,0.0006269647081352456,-0.0032831657603963663,0.0015114240938976114,-0.0009346757955849545,-0.0012605277113799157,0.00026916159589371536,0.0008592065520887526,-0.0003718813885681708,-0.002481812982677099,0.0006655998717703938,0.0016260576174450417,0.0011724329065884516,-0.0014906592014980805,0.001612904647765347,0.0003864606938232094,-0.002733328848385967,0.0008374458341318759,-0.0010855153064040536,-0.0013340956214880702,-0.00245843978118028,-0.000497751141633912,0.0022318382793759368,0.00018512111928106452,0.000134020729660704,0.0005291853698534153,0.0004439732677950695,0.0014094286925287053,-0.0005971096493162082,0.0011028284013186666,0.0013789813660593892,-0.0013741358724909578,0.0009935725477401396,-0.000667636829805337,-0.0006087428989565554,-0.0008469995255295118,0.00018541176133785064,-0.0003830518568233859,0.0014478587073361,0.0008811067832175798,-0.0022639635905642276,0.0009565481663299778,0.0008448390109897078,-0.001981447174846081,4.429795696595636e-05,0.0009847037217714282,0.0001145197630677524,-0.0007971090077001844,-0.0007847707828978049,0.00016499811443684148,0.0015354651706135378,-0.0004933110156366919,-0.0007929129455479518,1.4352282309837339e-06,0.0006750293407259909,-0.0012382903488836932,0.0005980397097947439,-0.00043523191250893095
-0.06136172172841881,0.0019591756417676022,0.061500617749470896,0.025761378548709486,-0.005877399114781375,0.010961577352037158,0.011524317181417039,-0.0008090612046906111,-0.002425949593274564,-0.01305290550126165,-0.011064286458446768,0.00524841166486188,-0.0061786991726620905,0.003452708466556742,0.004657044859919613,0.003508018126682606,0.0009223517739417545,0.0011468379757523957,0.0023238742594248562,0.000982588921128336,-0.0025359108925923943,0.00256485678267573,-1.0615839836258747e-05,0.000407384762728122,-0.003759257834932491,-0.0011511097602206507,-0.0028409236924009443,-0.0016157872665473964,-6.861566690755328e-05,-9.33772347982594e-05,-0.0002421261153079324,0.004027352041321733,-0.0008746512851087911,-0.0010646982461075484,-0.0015267255122230416,-0.0012664035985758039,-0.002699949300778301,-0.0012582135497826792,-0.000557100047196434,-0.0019968437316655635,0.0007556507468692579,-0.002570278598212142,-0.0006185357544880177,0.001648129844816497,-0.003209629090727833,0.0014654351407423424,-0.0018381509989360662,-0.0015366584689143288,-0.0009542231272275609,0.0006293348168375848,-0.0012088151721282275,-0.001974914616034246,0.0006920841277144097,0.0015675872372445986,0.00023011503329461725,0.0010893644236181412,0.004192015596404166,-0.000971375617594493,-0.0017221638549574717,-0.0012957207011172651,0.0010788511404441438,-0.0030042884874168915,-0.003074178959716689,-0.0004250729648044856,0.0015713367429067513,0.0019285759410294612,0.0011668475779341907,0.0005428158444751414,-0.0004433190261516598,0.00022544753383814506,-0.0008159750644042001,-0.0006453324883655207,0.0025697625983733463,0.0006682474399190391,0.00027054251796194094,0.00013786765298063773,-0.0012566165636622524,-0.002078056980006198,0.00035271430865509113,0.0014135283764455818,-0.0005861530308405233,0.002463599658364806,-0.0008701545857159553,-0.0005402705648777048,0.0003204081524534136,0.00030500545768501566,-0.0002992273658140282,0.00011753810265519187,0.00011029644005677946,0.0002450673560693145,-0.0012171589501760519,-0.001875779502783628,0.0022621071137828275,-0.00057600932146805,0.0003903564658637477,0.0005372676059059147,0.0016512988825743613,-0.0005557928383146475,0.000258334821012441,0.0005847387103685274
-0.05064015508136804,-0.010921700213029293,0.07105189048920472,0.009507290410210765,0.0009290271028625529,-0.008295054853946522,0.02063988049694602,0.025363134350913287,0.005911698461234942,-0.0008160025896827703,0.0071700505999456625,-0.0007547921075255143,0.006141477500703443,-0.0003496420156680813,-0.007846836277866946,-0.005098603046242086,-0.007247529916443273,0.001376973917880022,0.002795302932590168,0.002554009769994468,-0.001196877961894435,0.0010069990093365972,-0.0029142654777563853,-0.0023630235509103834,-0.0036462428547581085,-0.0013391031162277181,0.0004581962640814612,0.000872908697504597,-0.00357389443293913,0.0008259904435441641,-0.000129635763411694,0.0006041036826786227,-0.0022075596717019363,-0.001574243945915811,0.0019626064335968446,0.002910660895803661,-0.00035945692321031193,-0.00025702993181269106,0.0012273219921928086,0.0021584450419348225,0.001657085324422,-0.00032443390750964046,-0.0003547878426359187,-0.0007161775427575875,0.002071750648053518,0.0023994733055690124,-0.001546607779359939,0.0009130022340930057,-0.00010847332722609159,-0.0006541273623282596,0.0009723383765438974,0.0006034588087413975,-0.001035013140610825,0.0009517725438322463,-0.000879949359861357,0.0002008648568472037,0.00042243669469445647,0.0003111144705952017,0.0006342500258053125,-0.0020232299829496293,0.0001655850317370706,-0.0002943192601275518,0.00015647568420053894,-0.00031818838708208075,0.0007545276416951299,-2.5261891168609723e-05,-0.0005772587360494381,0.0009182203535290987,3.633720190310083e-05,0.0006686727206248265,0.001194963948584197,-0.0003895890330502139,-0.00025190056024442713,0.0009427756990708135,-0.0012958878058953207,-0.0002865200955425617,0.0008935862520917308,0.0018785731304784463,-0.0009338405949679267,0.0003280130935177548,-0.00013425534888040816,-0.000827728697424931,-0.00010998678198494442,-5.0126583082151044e-05,0.0001210741298357763,-0.00023190711886744649,-0.00047263288745556765,-0.00024248888747285496,0.00041265859730668956,0.0008937369091875398,0.00018421980073158337,-0.0007523139510481575,0.0006138376397516027,-7.78276096616444e-05,-0.0011904869340436054,-0.00021866284972606162,0.00011812369565157414,-0.000804786446061056,-0.0006731844637478601,-0.0005746088955256239
-0.005988047622577036,-0.023088381522591923,0.0816368610727386,0.021273168145317503,0.014117382850090959,0.006175861172657339,-0.005050535087032707,0.010201198585485238,-0.007840823845870594,-0.014366752171033326,-0.014127753869876894,0.008036706047206911,0.004825613778612058,0.0011976785726871323,-0.004324131451008746,0.006524722220496243,0.004585931942945389,0.0004527431398767848,0.0016863926873766256,-0.001856381916322682,0.0015579703166931306,-0.0011365354204225487,-0.0019043736442696593,0.0016137792029574966,-0.00023757429691084668,-0.0012641748744935087,0.001270385795715592,0.0002866633833730684,0.001963827098544372,0.0013970958171695496,-9.933706342700162e-05,-0.003617248247617635,-0.0004160743961330499,0.0025693213220757535,-0.0010656525601008247,0.00015227247331031204,-0.00255690746742482,0.0005283606983774842,-0.0008757272555112678,-0.0019939480225327137,0.001967227497428555,0.0018324478237753258,0.0002334413717226771,0.0006336948116379584,-0.0008897004305509202,-0.00014332732101427395,-0.00010838535465564063,0.000546807444098614,-0.000964770398240608,0.0010569013490821608,0.0012079161811528627,-0.002379103117172615,-0.0007419458462887128,-0.0003259879717098492,0.0004425910715172565,-0.0015319297546043538,-0.00011444829390042234,0.0005543016598012018,-0.0014048680090059408,0.0004747076125716332,-5.1584629849855885e-05,0.0020649032018373492,-0.0014672250415467675,-0.0002914314987659192,-0.0011064064073081556,0.0005958750897808314,-0.0016866289357860922,-0.00010660579285380414,0.0004936255986145831,0.00019160668955244868,-0.0024967317287242783,0.0004894088817809984,0.0007225003388434625,0.001878348289832569,-0.0001460296122251674,0.0009777040874336964,0.0018755573620893688,0.000727513674340501,-0.0010405230185911178,-0.0010891252926182975,-0.000366387923015516,0.0002124422751321996,0.00020504275907952448,0.0013278889185857998,-0.0007495950045525588,-0.0008029579924353711,0.0003957193458669618,0.00032647278813696657,0.0004708945237579183,0.001241212926238297,0.00033875668979433234,-0.0009109205666500379,6.5686838361467795e-06,0.0007323053277363585,-0.0009420071992707286,-0.001496824175069462,-0.0003609377497211564,0.0006423474822595319,0.00048004842152004116,-0.0003997463279669388
0.03463072711956354,-0.0005236036993083211,0.08067511564030445,0.016456914034752225,0.010943781871274642,0.0003807839257740561,-0.01803693004490839,0.011895438469209884,-0.010026809503539808,-0.011700496213429789,-0.01058254836392437,0.006806770438371251,-0.0036309925656248777,0.0015885900245841335,0.002096532979051124,0.004324133459268886,0.003269308710580444,0.002811535701758357,0.0013747430548551993,-0.0017691290358476752,0.0008257281323404398,-0.00047654151108337384,-0.0001780107065400228,0.0020717392768609083,-0.001033947028454862,-0.004241993958013394,0.002670681265200352,0.0025329290374406436,0.0007355476854329991,1.0394321093331254e-05,0.0019162413053998729,-0.0006263378967349718,-0.0018977688314273887,-1.6485156357513405e-05,-0.0014813835991619353,-0.002534603973451063,-0.0030566954989673257,-0.0013872007093912045,0.0007129194856871066,-0.003835267313339902,0.0003040822748370894,0.0010274492222690434,0.0005604164180912472,0.00177179709231074,3.312689778365362e-05,-0.0008365185866962312,-0.00036752545617019266,-0.0005528829737526179,-0.0011234848467466386,0.0016775848188695,-0.000902710314093215,-0.0013388603545069857,-0.0009056207481169092,0.0009467790839557034,5.120807221112406e-05,-0.0003055410380947429,0.0003343815208777092,0.001855373112837534,0.000685864577240411,0.0014153650443233673,0.0018094779589933867,-0.0009109312902589432,-0.0010619906228230027,0.00037084979852172127,7.18371318932325e-05,0.0004295048895906533,7.618267684020657e-05,-0.0007548570166089429,5.845223692321225e-05,0.0003793398813682439,-0.0024960163587459997,0.0017488833516465761,-0.00039396560204333204,0.0009736818040229387,-0.0023998962569082185,0.0001999212995752486,0.0002212797793442851,-0.0003212510887076122,-0.0015330404556770651,0.0014845588547612216,0.00046082512231559314,0.0022794110384407075,-0.0008437994060003433,0.0029234248556370196,0.0006084502328822379,-0.001277203713630588,-1.4607410673185124e-05,-0.0010615583638167983,-0.0002082766231837315,0.0011902167083902107,0.0011658260629163909,-0.0012729394604740598,-0.0013357150794591104,0.00015628678377018255,-0.0012510101020577163,-0.0009176798901282508,0.0004845228059270489,-0.0009948439597108434,0.0005110909909423794,-0.0004505393233789623
0.08351898907907847,0.04421991300746754,0.059880194988472704,0.011956739186689776,0.008034834098527179,0.0007681664437456417,-0.012680385228177563,0.008322086603058764,-0.004440986950564555,-0.009808123621664175,-0.006123623258192813,-0.004478031525883559,-0.0049477475752691775,0.0005466324485932506,0.0023482732610133348,-0.006655404063090545,-0.0008053614744189392,0.004312071995834639,0.0006496372414915029,0.005807822246163728,-0.002923068317647747,0.0024620442774687798,0.0016064195695598457,0.00027559255280643535,0.002745364776855386,-0.00600122321130768,0.0020645371044201097,0.0008410125520645821,0.0027393817630473657,-0.0023422657197950704,0.0018123135231735519,-0.001741034612888567,-0.0022021556863149644,-0.0026166822057692722,-0.0016681497861702106,-0.0005703889372415855,-0.0029837688254197676,-0.0017238404728095427,-0.00021132378951993963,0.0004290714336069606,-0.0015441789534463848,0.002985151609949779,-0.0009974281635983784,0.00017966289643373416,0.00020809617675795133,-0.0003158640509071613,-0.0009749782336660177,0.002216877589361468,0.0016568333402887602,-0.00013625232192127193,0.00030792561991633286,0.003210514005663284,-0.0015861487915331805,0.0022432516783147003,-0.0008265344363205206,0.0012131257928435495,0.0014148879092958017,0.0007980480172973226,0.0008040279512554453,0.0001541805185798679,0.0007666001796588019,0.0003921018983381953,-0.00037492051940661385,0.00159132818192717,0.00013690387735264102,-0.0012205099739207882,-0.0018244402337306597,0.0021362496109725254,-0.00047066085942101837,0.0024943595223404272,-0.0011844214260700746,0.00018238699951593246,6.823133595556962e-05,-0.0002909360726859101,-0.002079482747530493,0.0016923876804547128,3.058073032899333e-05,-0.0007149205949612015,-0.0015894943965305084,-0.0028861271503896812,0.0025951236338378745,0.0012290695520842149,0.0009634281318382115,-0.0010283525204520453,0.0018554604273073026,0.000806268060573793,-0.0003805246497904231,3.389709941637059e-05,-0.0020579652353377768,0.0006127139974490005,0.0018918824650992405,8.714463607650149e-05,-0.0004054994547886943,-0.0015421473468480845,-0.0008319712334129469,0.0009334384648129371,0.0015192019684735695,-0.00023581796971112413,0.0010886856692688851,-0.00020777941937328908
0.11854770109271645,0.05890733061694673,0.010775352261691877,-0.009070069583317164,0.007369449279449902,0.014697333690015793,-0.0008819595054523113,-0.01011502832390723,0.0006852437427622379,0.015619754688265989,-0.006380293248104766,-0.00795496585488738,-0.0003943808060926993,-0.002851328334553508,0.0016730832282762234,-0.003793477166245338,-0.003058544446225829,0.004818124312976139,-0.0012207378001281933,0.0011793536355028755,0.0015079623500280563,0.0030196688860809695,0.004897473238592073,-0.004913307669585753,0.0027848708196841314,-0.006642552786144069,-0.0018346038030978822,-0.0011804725491747325,0.0013478796276036398,-0.0009669137790177812,-0.00020828959464963372,-0.0005796945508264799,-0.00044569567839022737,0.0024854914418310265,0.0029124536926023134,0.0018749838938927888,-0.0009306700762523026,4.511051742466501e-05,-0.0019462868274310282,-7.538272706967488e-05,-0.0006007046593016009,-0.0003677426734952787,-0.00033190183539428793,0.0020020488007275673,-0.0006111418340155459,0.0008765570803082233,-0.0009877328900139292,0.002045206830210512,-0.00045619279166821494,-0.0009628372235693854,0.00017193559238174916,-0.00038309117224464726,-0.0003881561106694189,-0.0012653387809133494,0.0012171897405181152,0.002000353845682479,-0.0005169743407244311,0.0023066900875017525,-0.0006232062934797156,0.0004967514608871293,-0.0005984139938381136,-0.0009233736120601251,-0.0006177534442601514,-0.00021142647465978342,-0.0023564077874651534,-0.0010036129504250762,-0.0014577324296879326,0.0019052858452158112,-0.000753698781802032,0.0015769808991319412,0.001128339439439041,-0.002980736881732877,0.002202259012966476,-0.0005466694166760208,-0.002691231167130914,-0.0005129547557237367,0.00014244980229088225,-0.002808775304887474,0.0008533184176410085,0.00012030806002371488,0.00029247153141395357,-0.0014368666405729068,-0.00041330108032978246,0.0012334302698325719,0.00025387416333335624,-0.00042766915888949617,0.001134645232662154,0.0006861604179263178,0.001197077679045069,0.0005128536326575568,0.0018482700112718569,0.0008762063493438926,0.0016495321966432082,-0.0012569429915019134,-0.0011860836623777695,-0.0009310813757817991,0.0013160280180929927,0.00014504489853975656,-0.0006083263365869111,-0.0010590178194956354
0.0895249165044956,0.010575518094704488,0.0006318490989438409,-0.01831598912205819,0.03549432795554282,0.024501394331352077,-0.01840167705284982,0.012300386288443096,-0.010346466659773117,0.01712525031134369,0.0027178172102787753,-0.0002235850228133443,-0.007159886307689286,0.0031809320069773155,0.001953387917130718,-0.004679526593590923,0.005310072529054004,0.0013380079361713908,0.002911787393550222,-0.004351790527617474,0.005641253134571817,0.0012679520149833433,0.002537196753808675,-0.005157468306006348,-0.003347485318778656,-0.003920015888912808,-0.0045438358048388635,0.0014240779155051228,0.0019343777301037354,0.0038741812642836314,-0.0005985011773005615,-6.497946509082738e-05,-0.003315548980177232,6.956944897136966e-07,0.0031793206425718254,0.0015968459686195404,-0.0013716946991235333,-0.002584392092757816,0.006103544550201749,-0.0024056431573174462,-0.0022102883063769324,-0.0011460854744940686,0.0014095669421351855,0.0025530093785227524,-0.0007339738201143945,0.0023915413395611163,0.0007337747554138186,-1.4906823697544945e-05,-0.0020526012500214274,-0.00240132998275611,0.00023042387728142144,0.0011332066054771308,-0.00282230239185563,0.0008450261241454763,-0.002112509921554184,-0.0025619261204512054,-0.0016877199644221592,-0.001120840858859304,-5.5683532582947926e-05,0.0010201055903710972,0.00021497110376856535,-0.0012493641941722828,0.0009560052918173972,6.761294522004959e-05,0.0005359854403197686,-0.0010367058852153084,3.168991345093448e-05,-0.00015788044278389391,-0.0022271284598664822,4.385717010145693e-06,-0.0018072643610005982,-0.0024586224844924173,-0.0012660573532191114,-0.0014832776760308267,0.0016790867850329852,-0.0005799761952658043,-0.00028535667057614584,0.000469741071379352,0.0006710499976243857,0.0002801688435197911,0.0004581572292596938,2.6522361976275527e-05,-0.0014286968517551173,0.00198330848729534,-0.0012561091922748556,0.0011375658260961159,-0.0011028616474753757,-0.00033034937408147957,0.0007574132420520958,0.0014267553695129767,0.0001531886841384988,0.0007626947905569244,0.0007570330544248053,-0.0007424575672564437,0.0027101827640728265,0.00047223813686780993,-2.4227670455671745e-05,-0.00026289194859371184,-0.0002609601871642808,0.0007629220609924214
0.0010284896583165482,-0.009533641796944737,0.08128119403959984,0.034996024697239246,0.017402675293395047,0.024404857223398066,-0.012244189727041346,-0.0025158882509842325,-0.007749083029597914,-0.009216306335128557,-0.01351693095935396,0.010639832576898812,-0.000382820710112714,-0.0021582177093618406,-0.0020806359746927605,0.002030099947416898,-0.00018385299920565078,0.0037769011540633455,0.0018840580677793822,0.00027431309737774805,0.003971482655188573,-0.0037383018760175583,-0.0015096736136132492,0.0003999834310691895,0.003876443705818307,0.0026056385153267686,0.002434770334074442,-0.006945807029597524,0.003173065546161296,-0.0030980402684112965,0.00025333666289260214,-0.002496481685645806,0.002338006031576748,0.001177575506291702,0.0003497425274498091,0.0021691427004838903,0.0015524503417861922,4.504913850395166e-05,3.732769519803078e-05,-0.0013840722953553251,0.0012200300425137163,-0.0008712523188754062,0.0003130783363812204,0.0014163390071186218,0.00032095273441073074,-9.855176943163299e-05,-0.0002447537152301238,-0.0018593929033565112,-2.155101673490418e-05,0.0019026738313231394,-0.002233666812575828,0.0003713375056713266,0.000966815438698543,0.0002791561669764183,0.0010447813063578166,-0.0019285048078024776,0.003673845698051349,-0.002263282469781917,-0.0004633493592332747,7.438121866081243e-06,0.004030484172166135,0.0006620798168748434,-0.0011553840203078643,-0.0016484403986564745,0.002143270316946061,0.0007990949316071255,0.002737809886257377,0.0008874433273243333,-0.0003231040415957806,6.879266907225321e-05,-0.0017186146719875177,-9.011515735281128e-05,0.00042580534101837713,0.0018663495789290508,-0.0010572030306619843,0.0023054317357069113,-0.0019477942350903045,0.0014103385635997417,0.0012287421441546202,0.0006737660034706814,-0.0007342194529491849,0.0012372237123230796,-0.0013773088309245913,-0.001906860586601818,-0.0020448443741142752,0.002948384124645413,0.0006393624224649422,0.001760359940247144,0.0018382199407666897,-0.00014200185895778643,0.002326188858956393,-0.0021570066034893413,-0.0007423676087480469,0.0010355553346518814,0.0017840586965103746,0.0008272736387171248,0.0005997250606860549,0.0011365232989960822,-0.000744939886960483,-3.4744845624391567e-05
