0,1,2,3,4,5,6,7,8,9
0.14631870714321807,-0.06518943307691857,-0.02772653817826031,0.040725828524438686,-0.005862259732502475,0.0015376538049926146,-0.0014387374592710175,-0.0033935487905135202,0.007980368579882198,-0.0028228615031659684
-0.15584259145381066,0.053677296149637906,-0.00374166077365872,-0.007316934088198168,-0.0044049327176312195,0.013136332600659308,-0.0074050445905542595,0.0050849118412251365,0.006099063069278929,-0.006274747357168882
-0.1166743126824242,0.00010677137646412445,0.036914657141712215,0.005383305185942624,-0.0055979669174078235,0.014052743050251103,-0.01698869213929976,-0.010016972016016286,0.0006899337282016299,-0.01052774852960686
-0.054643842490046265,-0.058711859894532176,0.0562839222336072,0.020633584430252736,0.014129199178496333,0.00034573471178331447,-0.01082454288032836,-0.007168240410806955,0.0010548034226871537,-0.0007042812515673335
0.02817404894362954,-0.11385046269192924,0.022482932798790635,0.039946131923083175,0.017512521958115587,-0.009028755168604782,-0.002280234380010807,0.015613303586231544,0.007256256316113568,-9.016673114037593e-05
0.1661207680091857,-0.023865401229108445,-0.029555849527165622,0.061796671777129906,0.0026518571545243266,0.014607419202973712,0.010823755502879659,-0.005175983790241029,0.0153198073844069,-0.006182169120722117
0.2104714486227244,0.04058311339230501,-0.013510849747691185,0.02924786375294838,-0.003701855579312696,0.020580333656302574,0.006411358693283168,-0.019372344713004894,0.005249051452601933,0.011350536526067
0.2177429197470813,0.09902589665404594,-0.0011674491772799222,-0.004010853628761989,-0.007162854509420376,0.005242073811550239,6.684455971668226e-05,-0.01837147902896981,0.008374021808426897,0.015551238669212073
0.16715126632022898,-0.01559107878333073,-0.02025955914934609,0.057243519052474545,0.003437745097237863,0.017842638157908843,0.012439037213808488,-0.013081858332178741,0.01337113436415423,0.003024883732134506
0.07646977591596289,-0.09991980181917968,-0.0004145287495655888,0.04480306032832099,0.007997168661105553,-0.008508625283659067,0.00048477668285144127,0.008596600368628181,0.008471809578797986,-0.0018615905855782413
-0.0013840519194591395,-0.10601842708940078,0.028103148368544877,0.024903952298953296,0.014902034139562821,-0.006575527303445264,-0.006885219372126021,0.007876594273350754,0.0013748398685017374,0.008128835605724055
-0.056805391762915304,-0.07832233226573433,0.03915700058144696,0.0014143098221204985,0.004203019033644204,0.004404574238495922,-0.01374454485283058,-0.004795265123114826,-0.003839365571609006,0.004792507435369011
-0.13344848581352864,0.022139466504875898,-0.006025575428891816,-0.018411303823772894,-0.013839778697815618,0.016968420890259562,-0.0051780736457285375,0.013496054278632642,0.00824607634814122,-0.006469595888439321
-0.14271724041196063,0.032040473579809464,0.00600735956941571,-0.009427072761614837,-0.012597550262602543,0.01845631603806212,-0.0074364531944338015,0.005296209939865491,0.006636848201899197,-0.009013064199346821
-0.1098408633345594,-0.008900682732569283,0.04502748572449802,0.0048485021953108935,-0.012016192131666943,0.01402818220322489,-0.011359991727515568,-0.007514760677456863,0.003014356002024137,-0.00760980118302725
-0.054528447691594005,-0.052241025028385374,0.05524586755420501,0.022726241754728312,0.012992051330185208,0.0017451366663901095,-0.010810504879447971,-0.006364616878520665,0.0018966514943000075,-0.00019433169751207548
0.17507883606631777,-0.008015240589437556,-0.023536535547230925,0.053566032525828956,0.002694443677599128,0.020220514109920092,0.012734656595669268,-0.0133018079716569,0.013134484227464188,0.0032825192098309757
0.13076983440213216,-0.06341190337569992,-0.013499197961183719,0.05492955473249494,0.003060583470064344,0.006165427613710853,0.004837766427692574,-0.005962607285029248,0.01201647030635432,-0.002948032649187451
0.03774559936259715,-0.12149019666656725,0.010405093185569982,0.02963416387454217,0.013943653839491725,-0.012458133163693801,0.0009591417321813551,0.01113425755470871,0.0031386826531911334,0.0012451339290194359
0.012990959928459594,-0.12000165220691406,0.016175253651896336,0.01291525674275484,0.009140781081862268,-0.008070861969820256,-0.00455977384438873,0.010194892800266291,-0.0030453504326441437,0.00935354974664712
-0.0064398858206693305,-0.11277022941767546,0.013696667783996206,-0.0019234899646761448,0.0005756953809550129,-0.003279118843081553,-0.0025796075097204796,0.010609466750452407,-0.006147611780754953,0.010949719470080452
-0.10518944427076767,-0.027059664469133653,0.01790320108946611,-0.018307172299874212,-0.011208374765269547,0.018081130331646045,-0.008684403763691789,0.00011116249975168317,0.003910144883526421,-0.007214837146478897
-0.09529064475462963,-0.03700087194716259,0.04751011557645959,-0.001153994709828412,-0.010529109957474162,0.009891980623974783,-0.011357268858856859,-0.006677261765259044,0.0005974085870906642,-0.005745547647419462
-0.07365201315360144,-0.04242585004375665,-0.007176689513393379,-0.03429605140384889,0.005243792549869038,0.021951535206796283,-0.004544876012947688,0.0007207470142363655,0.007579763309583796,0.0032004083300013154
-0.16297087753965686,0.09014059621074898,-0.025243301395174556,0.0013109798764984507,0.023041148376235946,-0.002590077798950691,-0.014670323413411774,-0.004953739268158548,-0.005125572789997712,0.0029860982408403272
-0.10740025463010813,-0.0035916828282212517,0.009337610485387221,-0.018639474404788033,0.004426976897814392,0.02280629284307889,-0.010184886382288906,-0.007987499092091661,0.006945521199960747,-0.006091797855708163
-0.05990879039177625,-0.06622542726779981,0.003136667836224119,-0.031863711464902064,0.003985229451128512,0.021362259986223087,-0.004149646201760023,-0.0013454370138487532,0.004927042305413067,0.006111945248672067
-0.0050896629123898035,-0.11501304482500808,-0.020205196482372043,-0.032109121706019934,-0.0007091476712438227,0.010715644373479528,0.0018671643800949593,0.012981994358621332,3.38286069159598e-05,0.011707702150877177
0.08739338522470669,-0.09725795708714893,-0.03100505316544093,0.007171846985259472,-0.01977443003349483,-0.003767559351891133,-0.016379206497408188,0.014269572341713076,-0.008413419847722703,0.005437095708012428
0.06291418528466172,-0.10214067471469362,-0.022253460127015106,0.0010153549735912035,-0.014561647950358924,-0.00268523484647327,-0.012087546818082133,0.014432315974994366,-0.00664303864106865,0.0076546792879148284
-0.10163906993342331,-0.017551223596222982,0.022901139575459247,-0.0032160547732798667,-0.0005577477902231591,0.01534714604027487,-0.01606664922015498,-0.005070253132983183,0.0017336373455342203,-0.0021013623088002946
-0.1551507531970942,0.0716998004577021,-0.019609049780437957,0.0002747575205788033,0.01654012216256169,0.0013312531207374592,-0.016337340054052636,-0.005134982433434696,-0.004927477915818811,-0.0010923153135294118
-0.15853538653152005,0.0957734412101311,-0.03440791614966732,0.0009043204637992894,0.026068194502391815,-0.003935595716657831,-0.012866294878959728,-0.004711758294182111,-0.003949552866564632,0.002016645135380275
-0.12160106407591305,0.011064831547679996,0.018000911821173415,-0.0023560963629437777,-0.0013914421803855267,0.01582431051193754,-0.014754236586723805,-0.008421906999841421,0.0016695191898467732,-0.009489245890313854
-0.0815045365737834,-0.037187837809267134,0.03170694926292786,-0.008420253655125973,0.000545065217742382,0.018357037329479783,-0.010728935479282819,-0.0077644899604532676,0.0023708832964335017,-0.0007503317035248751
-0.0016749116599180474,-0.10665686561705431,0.014000860891181497,0.010938879692579452,0.00951142085909684,0.0026157461308726304,-0.0013584758517970808,0.01133318363732308,0.002459493953020736,0.009542914679844514
0.0751375655339737,-0.11360226342009767,-0.024290438711946666,0.02316316880938848,-0.0037962494781950715,-0.0029881836490078485,-0.0052711019834706125,0.019987188791763432,-0.00038719080662599276,-9.293329835748874e-05
0.164800719258175,-0.05218094335120848,-0.04062276574488722,0.03368636657824504,-0.01762443963836625,-0.001985721208201912,-0.008375301192900739,-0.0023034468521220264,-0.0010981556322156869,0.0032925399431125322
0.21076708557990365,0.0559763920882935,-0.017243476578040345,0.010025461803373454,-0.01683554392849962,0.003959125273523801,-0.008430660006570305,-0.0186585873477968,0.006362018783855357,0.014918550863829011
0.2007498773431243,0.017969254306974367,-0.018602370799500036,0.01677232061353394,-0.013462790842167248,0.005178866475608972,-0.008047540694244088,-0.010512685842527172,0.00631623758311468,0.013869396913007722
0.11289748471174758,-0.08097586552701877,-0.023556790793992106,0.03368340587313578,-0.005862798345941442,-0.0014073488090217809,-0.005704461699952149,0.004901929833029926,0.005721615049178473,-0.0006295194918345735
-0.033648735448072564,-0.09256346367753762,0.04295784643713299,0.014885536825391447,0.011583349259929878,-0.002085512084132328,-0.008728928038328658,-0.00347405044966495,0.0008396252923099961,0.007166619561993214
