split-half dmri,split-half func,split-half resid
0.9947482466941151,0.9533316482760877,0.99002213834169
0.994877962718614,0.959724571226762,0.9911279584705204
0.995417087727147,0.9654024747391703,0.9922481535395564
0.9882381021917741,0.9654728104697019,0.9841385299205198
0.9959630687226608,0.9754356068443348,0.9933955543676092
0.9947486896632072,0.9580745370884193,0.9911674189313782
0.995361429990589,0.966773363969113,0.9914142717711691
0.992678612015348,0.9616390918739408,0.9882907895058909
0.990503567425876,0.9664798298619605,0.9857267266303766
0.9927564592785255,0.9582788979866171,0.9898874122015726
0.9935569316040326,0.963665001500326,0.9894304199789152
0.9952747880763592,0.9652252957027511,0.9914042606924647
0.9932099093887482,0.9651841507396809,0.9904847952073976
0.9923388301695315,0.9695322577139396,0.9879784820193087
0.9943114139380531,0.9609324048027469,0.990669225795332
0.9957191207073982,0.9726240625343413,0.9931002836935084
0.992882440633924,0.9769282340710775,0.9903599138869401
0.9961455502357405,0.9536487374361847,0.9918786887328765
0.9967456924142368,0.9577871019083043,0.9918177002349485
0.9939048987840725,0.9693878961899738,0.9908873787097809
0.9935219500279072,0.9500986220809498,0.9877368018994891
0.9941588305199852,0.9631104759558974,0.9901954293653662
0.994083172126602,0.962912964969814,0.9894416948633256
0.9961251418626753,0.9626556220292298,0.9912573883422595
0.9938834207552943,0.9624937292250972,0.9902462696265458
0.9953245548695991,0.9744438439897273,0.9925811379186573
0.9936149852594441,0.9495658070723684,0.9883049278207396
0.9958604072990797,0.969474785173492,0.9921665954128388
0.9942270347456829,0.9573336506512407,0.9887926673661924
0.9957613759606115,0.9699822524751046,0.993212730650023
0.9894214701407392,0.9618423675192397,0.9846383512207533
0.9951302033829966,0.9558700350923288,0.9914185676490181
0.9924695574659205,0.9483808992853335,0.9848188247364695
0.9957607692429135,0.9521128480922275,0.9908241171974196
0.9957889425246524,0.9647978707601507,0.9918979840985217
0.9917444411592358,0.9757591271240431,0.9895208676977065
0.9966239405085372,0.9506400219373724,0.9928328472438696
0.9902781556737066,0.9654414635759963,0.9869504053127159
0.9944399405465196,0.9670223398768732,0.9914456713793913
0.995326504562701,0.9717669331506846,0.9918526697060883
0.9941524623397441,0.9483494017131303,0.9891262115245711
0.9907383799840226,0.9721072930665797,0.9876370047428201
0.9934835920224627,0.9649318374934002,0.9904421105240563
0.9923876095413888,0.947146751249694,0.9881405698762841
0.99503230762859,0.934084380423275,0.9885840717546578
0.9943505413298201,0.9614362234845297,0.9903042598652516
0.9930255675609655,0.9776316879083795,0.9906139747052023
0.994872081966177,0.9662137229554022,0.9920339246808474
0.9953706621008801,0.9712182053041996,0.9918150686841556
0.9952689526049984,0.9682755419212037,0.9917326573447675
0.9929180128982696,0.9564030166396498,0.9888042493384338
0.9948234485752827,0.9654322321299965,0.9914152711723964
0.993777157035866,0.9637743851493802,0.989745540167914
0.996854769989277,0.9366885751871458,0.990177217753244
0.9955693883583354,0.9805755641210221,0.9935923124965205
0.9956293296764912,0.9566606851209317,0.9906107839143422
0.9974048132521213,0.9592083263058645,0.9926780103356028
0.9963040517376882,0.9485730963290373,0.9913429670254577
0.9899296839540103,0.955278976627545,0.9852415094810194
0.9903653779222504,0.9702428813963097,0.9870310242490282
0.9909131309531616,0.9593428807508507,0.9880817868374935
0.9959175414157379,0.9664810216501419,0.9928557219500173
0.9896622955915776,0.9640498202708704,0.984341343296607
0.9841131849851563,0.9639309337028189,0.979795223200135
0.9961157319193621,0.9324770691941544,0.9910379928220256
0.9910047264806606,0.9269812569831624,0.9852056138512023
0.992815865170437,0.9792577261408834,0.9910135948320753
0.992234027913938,0.9652248879196219,0.987778128132305
0.995362048899711,0.9798321995460371,0.9932109439715056
0.9940076211374245,0.9609087276984157,0.9902406453244973
0.993821579814957,0.9594454614982499,0.9885882875042847
0.9940194168280493,0.9491790868529282,0.9881163157898212
0.9926247977587189,0.9752606098884938,0.9886802945017014
0.9949114426568678,0.9600931109960571,0.989845873663853
0.9907099200560855,0.9287474356465442,0.9823403098105042
0.9954888116796292,0.967480744437458,0.992464877872118
0.9955260881765388,0.9633251413713391,0.9915181894636717
0.995235907728106,0.97360738995901,0.9915213163518476
0.9956694762884777,0.9750339701095546,0.993149732287714
0.989164349052066,0.978629102762357,0.9859593194276393
0.9925124928887372,0.9734468582612866,0.9900641706904709
0.9896049828055854,0.9512206883798132,0.9833911630390104
0.9920804064695289,0.9840521488853233,0.9903683050541559
0.9960599537894467,0.947295171104745,0.9917898858337488
0.9954463394654125,0.974755115874239,0.9926167151564527
0.9959370686563702,0.9745018798514355,0.9919616799267514
0.9946465263065557,0.9652599089194074,0.9908516961408305
0.9956033353677389,0.9442267084584961,0.9893496278250671
0.9944512151365568,0.9641996486128908,0.9905925938378244
0.9963789839076046,0.9697946322499204,0.9923970898034178
0.9855901513930729,0.957940879408026,0.9790770884141952
0.9919053375485356,0.950556280970079,0.9853046547666948
0.9934868684098211,0.9588067376358327,0.9899441786840306
0.995515894239922,0.9681364127402413,0.9918869701612821
0.9967723362482249,0.9548077613929763,0.9920469551228277
0.9929605902607952,0.9650273404842233,0.9879411097788754
0.9921548990357374,0.9577275130360762,0.9872748816048733
0.9963183219571,0.966040343312958,0.9933100252588445
0.988381085616462,0.9560826347951595,0.9837147275133513
0.9914408749174733,0.949604454128599,0.9858903341981976
0.9973133047254285,0.9390678830989018,0.9907249581713972
0.990817397409506,0.9699267811654421,0.988038019907912
0.9946858060312086,0.9363509442572001,0.9884870834220258
0.9928008651930348,0.962057556693478,0.9893882569670762
0.9949789784586494,0.9771734275518591,0.9924208367666099
0.9942762691974381,0.9247490179918412,0.9856598426572749
0.9911863694364217,0.968594783669824,0.9873677584899151
0.9939566775037216,0.9592784766735754,0.9897672423103905
0.9926825100030578,0.9343722831080059,0.9865429147927085
0.9949621899177458,0.9837466809423738,0.9931447944504987
0.9953390290886561,0.9629495700518926,0.9914956623730117
0.9951927310686232,0.9557644709243576,0.9899888486803982
0.9916863808499745,0.9493054039296829,0.9863571299490032
0.9907266491591729,0.9648262335277611,0.986364268520538
0.9964755890591354,0.9627453755490194,0.9928342110002227
0.9897934851461727,0.972101930737723,0.9864018539577759
0.9901530590182713,0.9741817526182153,0.988560817319867
0.9921366690773796,0.9628731851146675,0.9886806899834129
0.9942374994443638,0.9350010659642121,0.9853365295474509
0.9920264031096029,0.9642415222707179,0.9891343587175359
0.9886126545401106,0.9680003954369311,0.9837432053586211
0.9958217447348838,0.9477639465591202,0.9883012175514021
0.9938338342912473,0.9610018127414766,0.9893450621345591
0.9968200447032237,0.9487150015517459,0.9904642955156734
0.9958616322087428,0.9597440267201606,0.9918612972776699
0.9926364535377343,0.9742897232708606,0.9912164776947571
0.9958172190519089,0.9655016744907567,0.9923425808576809
0.9930017718216955,0.9379653572838765,0.9863613174897228
0.991909760494039,0.957111343613668,0.987439523867712
0.9962891663041565,0.9632327498104925,0.9924183476584111
0.9968635940397179,0.963499388422374,0.9930435441295041
0.9958563447506594,0.9633096204143693,0.9924740487465761
0.9937228796819679,0.9627023804444664,0.9882393931120625
0.9946583582440199,0.9805016436606707,0.9920702019660033
0.9943446420006519,0.9668439442315494,0.9908317089498828
0.9918198091624966,0.9622068050792358,0.9872525717019301
0.9959370262447267,0.9567682220567659,0.991547649304764
0.9954769597904668,0.9677605637847383,0.9915600369245431
0.9894779586642134,0.9647957858035394,0.9866320368888495
0.992922020257286,0.9511376565676377,0.986294447222112
0.9937736940590207,0.9685673093880784,0.9903735471638883
0.996133215597595,0.9591086731654559,0.9925240284434885
0.9919806835492491,0.9748143180541242,0.9881664128688428
0.9899696651015913,0.9585801757629171,0.9830914626563518
0.9932976846310276,0.9552961557755343,0.9895124175520676
0.9948024566250244,0.9644685427286552,0.9910539858018179
0.9946257781325166,0.9680314097109136,0.992275555212662
0.9950311484067098,0.9578419141938959,0.9906272761969879
0.9942032444776251,0.9740532699809743,0.9905742631826635
0.9943962182051846,0.9601734700070789,0.9899660523872037
0.994539528915264,0.9635293123428078,0.9909873964623914
0.9903387229573273,0.9597274833969146,0.9854210020278094
0.9935403190474081,0.944240007309172,0.9883426970907839
0.995678855656745,0.9700155840126121,0.9927910871056417
0.9965858638279633,0.9434934168836321,0.9909410573426213
0.993952949071006,0.9656623568160767,0.9908025911842798
0.993816014540987,0.9455090986526622,0.9884666084681145
0.9937428318182513,0.9593778902152351,0.9898771034036311
0.99512258419482,0.9590422723937251,0.9914287069268815
0.9965288629818094,0.9667400514473862,0.9938922231873952
0.9925329661827974,0.9717489584325576,0.9894048406898462
0.9915153884365735,0.9437627479294431,0.9860292458141076
0.995560328596995,0.9552903507446567,0.990089320223987
0.9884564585643918,0.977723661008906,0.9851777569414485
0.9954659032238615,0.9595394748692652,0.9916253653408621
0.9932776245556675,0.9660750167409445,0.989038775314725
0.9961225558328037,0.9583869867353247,0.991465943228831
0.9862701401130701,0.9700676578858453,0.9805218969146744
0.993321973401425,0.9664287705171776,0.9895102965537096
0.9956540200609812,0.9728605055071305,0.9926332719534539
0.9940784708238561,0.9638348349861073,0.9900041138307558
0.9954357724633222,0.9545121676856024,0.9902128892819849
0.9916336457940067,0.9685005270516,0.9880088465444762
0.9950097319146669,0.9723425317673225,0.9917266296065729
0.9904971389894094,0.9673386706956195,0.9859460224614338
0.9955877536001597,0.9631411255990922,0.991890525463136
0.994125231415632,0.9640562388881009,0.9906272914400409
0.9961832367656063,0.9548711872528135,0.9909923494370093
0.9855074020558847,0.9551256958944119,0.9806205330911639
0.9902822957123334,0.9732884750300681,0.9873349471989025
0.9954498880101325,0.9722607959560078,0.9925485221903554
0.9963132604968608,0.9705691792612067,0.9931056227585142
0.9960935497784567,0.9603131125356792,0.9911279996095897
0.9930902036373775,0.938092320464416,0.9873294063806485
0.9926117145873865,0.9732304108474745,0.9900866258490746
0.9900022544993247,0.9734328544861454,0.9882683910017976
0.9911295522747288,0.9595871200447103,0.986899655280881
0.9917944068829463,0.9685876472629682,0.9881657707319969
0.9957133518858541,0.968660781464122,0.9929957855012053
0.9924608197252693,0.9474371329304223,0.9870470294588185
0.9812471056731897,0.9765714765429079,0.9772465520409634
0.9925954600514069,0.9698117273204465,0.9891475843511804
0.9931946902505496,0.9173444425291652,0.9861859963818487
0.9952472111560782,0.9504262158817169,0.9890700452220759
0.9947663279598438,0.955064660927179,0.9907398630265709
0.9940862396605221,0.9695425792916113,0.9904849943738133
0.9899780336147687,0.9735369931335176,0.9869695159786286
0.9956604593166771,0.9583189458720281,0.991906720868506
0.9946854683518291,0.9548738557535391,0.9913420114464826
0.9907271919654915,0.9755435649257833,0.9877848506889458
0.9960883559195023,0.9781290588510232,0.9932651444668162
0.9964677170039595,0.9682370573088062,0.9936761033668283
0.9956560972519221,0.9747356852843324,0.993369053763384
0.9944333523481292,0.9408696563951178,0.9877259532709002
0.993649960416199,0.9680143591128647,0.9902679404139173
0.9941167776344184,0.9636178669642109,0.9880193105915777
0.9961028097052989,0.9724306100759278,0.9932052240397129
0.9951788121806019,0.9650787854432388,0.9919926755783858
0.9961221226639276,0.9498994515904593,0.9898419769885971
0.9911376452122256,0.9707869264732151,0.9863500115495869
0.9944449277066629,0.967609502846559,0.9912520004243546
0.9872477105089412,0.948000233543799,0.9776740076292743
0.9928068163229768,0.9580075787254257,0.989234091465343
0.9883604784418435,0.9561913375842934,0.9827096260220803
0.996241316170294,0.9587955249666802,0.9907389984829595
0.9962846225665946,0.9765098175330427,0.9943315054789821
0.9916514006974924,0.9503068045651291,0.9870924693683871
0.9944169081202924,0.9593684131669679,0.9909193879758579
0.9951109536840811,0.9769583868033441,0.9921720003160382
0.9963341232128312,0.9326364997990337,0.9904634791565942
0.9931420166839299,0.969140830811398,0.9897001416162752
0.9940456510862847,0.960177501569466,0.9900557281467329
0.9933931336661396,0.9723360859583691,0.9895483674225096
0.9928201786958991,0.945181291848917,0.9888272001170548
0.9950218524871204,0.9664272336142744,0.9910650323033303
0.9944137462337383,0.9584065099118249,0.9904721977860643
0.9952889069134924,0.9635660436513359,0.9917104746753481
0.9963654182001254,0.9585261064284551,0.9930073376017989
0.9878329942876635,0.9607189125416437,0.9837529440163696
0.9921655887955789,0.9456728154001002,0.9872208887799229
0.9952399005489002,0.9190437077992237,0.9885153266412052
0.9948323813318694,0.9667005339043585,0.9906103397746993
0.9937610662164872,0.9597639940827462,0.9900212714788946
0.9945194838593339,0.9714527144905083,0.9913146119315867
0.9887628065718014,0.9802894944545756,0.9858462249468108
0.9920598779003188,0.9566275831066735,0.9870467229223361
0.994977174777861,0.9690898209361567,0.9921237244704555
0.9940551912442319,0.9530089347853865,0.9887458865361767
0.9950342768128362,0.9699232977330474,0.9920965683264052
0.9927036148668984,0.9440959873238224,0.98824090894053
0.9943895892014502,0.9710607802009718,0.9917420315276909
0.9915631026838932,0.9537417144873203,0.9860720380746748
0.9954244632753227,0.9765972145056501,0.9930692851134599
0.9938752722603098,0.9505319167061804,0.9886551409315257
0.9937787830701535,0.9672401051765275,0.9900340699555523
0.9948876938362013,0.9639113889116234,0.9918177712098326
0.9943550875161247,0.9708309162223082,0.990891538867529
0.9964940726711453,0.945500607460029,0.9887868988159255
0.994361048326673,0.978094914200048,0.9921025764672957
0.9945060650281845,0.9580381883231713,0.9891948351472445
0.9903341932264652,0.9610186197799605,0.9859953135412552
0.9962526129530832,0.9712337115525796,0.9933723949752152
0.9956127128829468,0.9544017918514572,0.9902342016757075
0.9913921522061488,0.9513848745047768,0.9853472874707918
0.9968229171620696,0.9683587939708503,0.9931849744359603
0.9902461463696836,0.9801570987446342,0.9876410556495636
0.9917388385865966,0.9729150755431826,0.9900127585209272
0.9932334087435066,0.9613381826137118,0.9893220850118097
0.9929720805922522,0.9662707054764723,0.989888726590805
0.9937752896589713,0.9461962504823755,0.9885446710948167
0.9948880514829433,0.940724831897864,0.9872626678525425
0.992674710832479,0.9689558474061436,0.9906269036577288
0.9947353445233509,0.9715356421713903,0.9916598146433548
0.993703631233315,0.9628891413061658,0.9906918548325309
0.9964281494457273,0.9641062242131012,0.9928620910266682
0.9940183263420492,0.9683939344016484,0.9904832636175727
0.988932547541056,0.9693267435645042,0.985655492704882
0.993799082085037,0.958916744445096,0.988575853177542
0.9950569418267456,0.9772204404279048,0.9922653023094823
0.9867411567306311,0.9636471453620786,0.9827224069327727
0.9957528496143608,0.9786096299622475,0.992973186880216
0.9935602871937417,0.9448630726308656,0.9879766676866991
0.9957804430744118,0.9746478912478788,0.992593104708665
0.9958386501009342,0.9419894414925607,0.989468360610625
0.9954207683849254,0.9620558831459662,0.9910603993779653
0.9947618889127525,0.9680659359902614,0.9908302287324358
0.9930030028202791,0.9556218226205904,0.9888730381688079
0.9914237114702108,0.9650003683336431,0.9869866803881824
0.9958136328186584,0.9795662728714285,0.9933455786901974
0.9960101106915616,0.9749862123883469,0.9926007396311884
0.9959856454635856,0.9799550242609926,0.9937573474468067
0.9923464483105926,0.9650061057412157,0.9882169823241846
0.9953699657801143,0.9350386492383571,0.9884108290295448
0.9943926613177319,0.964661403787917,0.9898529867029443
0.9953177728314508,0.9722048352915603,0.9912372320906997
0.9882870004604634,0.966202073558716,0.9833412020836556
0.9960367390317247,0.9586395332061574,0.9909898905438809
0.9934815654546112,0.9679787489047231,0.9904049263616691
0.9957045460738304,0.9757722749936348,0.9923188776609966
0.9959296216877072,0.9634643020012529,0.9931347409032046
0.9931932141435335,0.9607489077931318,0.9878695246105254
0.9855742181392095,0.9577473657135047,0.9793448492487583
0.9929715340443029,0.9801133265109054,0.9899394783738201
0.9909329224477117,0.9712522816725296,0.9884154997828557
0.9915391953279449,0.978777419750385,0.989615632245066
0.9936284464774099,0.9706358741827331,0.9905878857027095
0.9941740803689452,0.9728836706565092,0.9903668203053713
0.9944259846025827,0.9677506944481746,0.9918821971358707
0.9929445154968107,0.9579019389495307,0.9893801673329218
0.9929617007025423,0.9584826702038607,0.9878242189127622
0.993400815850734,0.9663022462377208,0.990472069547892
0.9959187702680766,0.9692134936236176,0.992592584751646
0.9914269203023633,0.9722247274404936,0.9880594030795391
0.9962290076833952,0.9477072218488878,0.9915140961141076
0.9949367595898801,0.9487815501408475,0.98916610348075
0.9965330318271712,0.9792743471949521,0.9942502427527034
0.9902672991045591,0.9321391060439665,0.9844378893988207
0.9932940613184315,0.9503163853299812,0.9890455729567533
0.9948197496342398,0.9401490224400931,0.9889175350803922
0.9917170126474897,0.9637404225223993,0.9888412994381147
0.9958114110625133,0.941950526694202,0.9893705646357741
0.9954173436760249,0.9665538474483188,0.9917630581800284
0.9955643574732126,0.9668782481847481,0.9933333352569366
0.9916838888631336,0.9648527399968058,0.9890251096086788
0.9921850039502114,0.9625396404960337,0.9880244888273013
0.9914253754611784,0.9557686997520354,0.9850970923018275
0.993632732871882,0.979091507132998,0.9912155091152477
0.9904548192474109,0.9591832469890791,0.985976593628513
0.9916918328812304,0.9569112999073989,0.9857726730487326
0.9944152990813458,0.9556505023106021,0.9903104412927807
0.9922778236244995,0.9639866435354719,0.989480148165405
0.9939464567552269,0.9779867073639139,0.9912752708011551
0.9953317966892898,0.9634819408719848,0.9915003973539022
0.9953770926860156,0.9353671013354175,0.9899192757287193
0.9956823260147707,0.9530873472059431,0.9909004224565735
0.9965170225918563,0.9697801433634041,0.9936675625270207
0.9929934015116931,0.9556316597712433,0.988442467284655
0.9968638389153757,0.9641086743375331,0.9923802411311836
0.9890888648081612,0.9727330845469648,0.9862155810978781
0.9968672435799195,0.9419323469427747,0.9910756768254412
0.9940593519212262,0.9720594249710924,0.9904191131352297
0.9908342164508607,0.9230623518598935,0.9868763712377348
0.9911242318440834,0.9619009952321487,0.9870945361940346
0.9946006296518485,0.9319430714703427,0.9874850922286884
0.991598196168628,0.9543698991251911,0.9868848889302045
0.9945866592980447,0.9750768606239021,0.9920949574876281
0.9902009669820526,0.9544119593469987,0.9841074776887191
0.9964112592696147,0.9538813899998868,0.9896237190527687
0.9964614707007443,0.9473612549128071,0.9914909867819485
0.9950919138077908,0.964774547843427,0.9913148202812152
0.9936785876010731,0.9599098027461415,0.9884620813000572
0.9950180482028388,0.9694281887168621,0.99217630182621
0.9951972215756439,0.9530203081832342,0.9908693456296543
0.9928706572034304,0.9740589597255938,0.9904498334545745
0.9926584732968717,0.9729316963337251,0.9899821698545112
0.9952951434516363,0.9382123756446121,0.988102748326642
0.9948664072622242,0.9593029846847948,0.9911830991223743
0.99059697194366,0.9717927050709241,0.9870634916452004
0.9933650891343894,0.9591104114018019,0.9896164577814923
0.9967448867655798,0.9701749684977703,0.9938738437528889
0.9951484637067808,0.969504244768623,0.9919873122606415
0.9956241550040094,0.9723080703031963,0.9930832934458527
0.995116860148602,0.974735002135013,0.9918062443370245
0.9970897621014012,0.9721928626216811,0.9944918178338182
0.9962507998921005,0.9461583172054853,0.9906188402203192
0.9940788468029652,0.9563702210499037,0.989946616593368
0.9950911393680906,0.9635679896997015,0.9915051677692407
0.9896917411380471,0.9620264280155247,0.9868842545990424
0.9945721117184301,0.9861179821571461,0.992849397158534
0.9938808004105574,0.947091963468165,0.9882048340162815
0.9954651725552446,0.9675995512319187,0.9919461586963897
0.9957208847165094,0.9806563023124157,0.9931063392290749
0.989957695253947,0.9749748762253764,0.9866463237426741
0.995086444878567,0.947637365059589,0.9900713184696363
0.9935148766975668,0.9618162986358245,0.9905609247418923
0.9942834807910862,0.9648058450456385,0.989784043783568
0.9926670636130154,0.959809042905283,0.9885358214140697
0.9927182271200079,0.9778815859848777,0.9902431473034194
0.9933759252647835,0.9761847482082674,0.9909673787054957
0.9958246557721482,0.924477630544093,0.9894557761642948
0.9947336516155525,0.9628586042379583,0.9920742858071431
0.9968977678062285,0.9506982024404568,0.9920162331258088
0.994820350264321,0.9691591563284238,0.9918078463693171
0.993813593989292,0.9671649480664077,0.9885795776780614
0.9947993473889843,0.9536776817699083,0.9902485212443752
0.9902161870608419,0.9676264462625309,0.9875114318480979
0.9927787672944428,0.9837708535622144,0.9911856336894921
0.9966130330665816,0.9760518759646367,0.9941503398321118
0.9943252184799045,0.9722013616101045,0.9919437717744718
0.9950798521145165,0.9573076239275778,0.9901354347893122
0.9935026220575104,0.9637876859215792,0.9901356714241984
0.9914451278248249,0.9533697990200258,0.9845068450269677
0.9936605246373633,0.942656217565548,0.9882812608107567
0.9937732972868214,0.9563579028497585,0.9887575017755952
0.9958709598508204,0.9755325575300096,0.9932690954291188
0.9901444557708187,0.9619624571111824,0.9882524369217487
0.9938969180671618,0.9646947235323201,0.9912200050915742
0.9955450875397572,0.9675332825750511,0.9922288712097508
0.9963553103348942,0.9834004195697522,0.9949418091852501
0.9867369083399377,0.9780563642127612,0.983627468075428
0.9963359525247673,0.946919728567102,0.9897175410847151
0.9968525833723552,0.9744376768668308,0.9937725964139278
0.9901327858370478,0.9639124844795749,0.9863523547951283
0.9956183422821363,0.9826037182219557,0.9938526011510315
0.9965771131049685,0.9749524800838988,0.992806554822407
0.9951102003347679,0.9714508068636218,0.9920183476899934
0.995688165609595,0.9784992962290735,0.9931030440613184
0.9936820351316353,0.9736002795009485,0.9897953940604807
0.9959407932869795,0.980113300175262,0.9927777644433273
0.9926686156555324,0.9569879686979903,0.9887419323666528
0.9953090140628497,0.9456626437312611,0.9884347817909286
0.995991646752013,0.9591185298534802,0.991790996190464
0.9930613609851792,0.956378184340304,0.9886997467398888
0.9951835390248887,0.9801374320523918,0.9923898508879346
0.9927782826893179,0.9650823316032303,0.9891278112184689
0.994666092099056,0.9680465468309088,0.99054230957823
0.9949436139973816,0.9577753415621061,0.9912584218331704
0.9945636174844305,0.9603174194837062,0.9907708102996098
0.9968577718618983,0.9517740797747505,0.9907264070036864
0.9957681918413285,0.9734081675063669,0.9939475002503859
0.9948780379982037,0.9670421435364567,0.9911683744489294
0.9907462754599803,0.9757452452448819,0.9883155251454877
0.994596750745232,0.945797756395675,0.9895439293754861
0.9949694189817695,0.9777008647894694,0.9928121056877729
0.9949842113426051,0.9391324174752288,0.9869665669680108
0.9941008857488155,0.9645658970132147,0.9908177083032651
0.9907106701711494,0.9643519889548882,0.9889151602630806
0.996245946678182,0.9441358504026138,0.9914412868892774
0.9936499809406109,0.9605715033998088,0.9887787218388214
0.9926223926246343,0.9685779624127034,0.98882659941791
0.9964798377278433,0.9580258564494554,0.9922875482381596
0.9918411661014122,0.9464497051152989,0.9868863973014818
0.9943439562046821,0.9683923176682835,0.9914819621299394
0.9963844184358404,0.9646615324017604,0.9934568033943163
0.9963945610617885,0.9763458032353813,0.9933901691521055
0.9953754445175931,0.9739594193616602,0.9925913442471802
0.9923426798475509,0.9582873623791537,0.9872141865752664
0.9906221489027138,0.9549187321645213,0.9840072118548522
0.9946956096540511,0.9694867709456878,0.9911367313465693
0.9956126291092434,0.9673693164131809,0.9922070352714774
0.9963486020547013,0.9710319792889238,0.9933034273433182
0.9931341444015118,0.9590222691924551,0.9893822016161385
0.9924966856442263,0.9601288757028565,0.9888842045917786
0.9905211084582538,0.9718969440065173,0.9872932903491822
0.992382737071528,0.9616742013445805,0.9885945842290699
0.9914723402900208,0.9606632895349004,0.9871075294714127
0.9939720297746636,0.9466686441466483,0.988638707247594
0.9958473207963661,0.9578499634184633,0.991662874708059
0.9949355538067344,0.9298816205798875,0.9886372357235342
0.9923711149290703,0.9601815996000602,0.9871353394395515
0.9943341674619626,0.9374551089854992,0.9873433515284508
0.9925275279903812,0.942576879733602,0.9859635317652672
0.9948682757775307,0.9510170320242529,0.9906939144518407
0.9955765465429823,0.9684864349410662,0.9922776106195822
0.9941347946310592,0.9510670130833669,0.9869162510381223
0.996368569212285,0.9669314702125351,0.992675339440249
