prim_resid,resid,varw_resid,r2w_resid,invr2w_resid,sigr2w_resid,siginvr2w_resid,labels,funcG1,diffG1,sg1_fg1_resid
0.0412219541835571,0.4445979278622499,0.1696905224127135,0.0291375522470809,175.1989102630015,0.0288985909549064,3.278045603179931,2.0,0.2369123846292495,0.130314826965332,0.04122195418355708
0.0395675961263806,0.4109383005947859,0.1608978197144639,0.0259552133117072,144.7228209938013,0.0257466805414116,3.225541722407013,2.0,0.2415622621774673,0.1640305370092392,0.03956759612638065
0.0678580929675551,0.4712852192036924,0.1789967950750297,0.031609836136818,201.73106973978224,0.0313404438891242,3.2562686410114727,2.0,0.2393600642681121,-0.0812948197126388,0.06785809296755513
0.0645920157947703,0.4089085483843334,0.1568850489217945,0.0250661776793295,185.87292483528347,0.0248133038579042,2.8494799654809326,2.0,0.2300567328929901,-0.0926686078310012,0.06459201579477035
0.0631456605740749,0.3938997246141428,0.1547375134926034,0.0276394870875008,155.3905731793669,0.0274282177019105,2.675616648685702,2.0,0.2365173548460006,-0.0568124912679195,0.0631456605740749
0.0645613596565211,0.4084334563961678,0.1566728108523085,0.0240029130569462,200.62570301304788,0.0237347851411054,2.661373030600405,2.0,0.239435613155365,-0.0563625246286392,0.06456135965652114
0.0638237818353111,0.3934902180085409,0.1521023384961585,0.0203313830812032,193.18794588709207,0.0200578606834555,2.6878904253761178,2.0,0.2431963384151458,-0.0362989827990531,0.06382378183531115
0.0471206525633514,0.2802005436444827,0.1135969888423119,0.0208064650206425,95.22727076578109,0.0206546990953265,1.870452531038703,2.0,0.2187727391719818,0.0065380316227674,0.04712065256335145
0.0555944395874819,0.3090440446340815,0.1250158537203781,0.0179295403397723,127.69447193912444,0.0177372286852434,2.1059166363325343,2.0,0.2401967793703079,0.0169701036065816,0.05559443958748199
0.00048303049082,0.0851163337042487,0.0275346959781233,0.0068172677637137,68.26434118799291,0.0067525083455017,0.3253160496688539,2.0,0.0157892070710659,0.1452642083168029,0.00048303049082001415
0.0021788215309917,0.1010537978861415,0.0315033710383932,0.0087608135552961,84.05396791273796,0.0086838556807912,0.3851573401032739,2.0,-0.0076418500393629,0.1501445472240448,0.0021788215309917905
0.0052085878016879,0.0999239735739997,0.0317121831938296,0.0095463980919653,72.11542638086539,0.009483458031537,0.4573360104959976,2.0,-0.0300714131444692,0.1619263142347335,0.00520858780168794
0.0049346510443642,0.0951062966968257,0.0274671563361347,0.0067829161722497,76.08226871816608,0.0067156634554015,0.49679219814991,2.0,-0.0165776032954454,0.2064294070005417,0.004934651044364276
0.0015716205367846,0.0827848799089554,0.0243563823984427,0.0053583551846879,74.16246087493082,0.0052945256625369,0.30777256263438,2.0,0.021256223320961,0.234239861369133,0.0015716205367846182
2.426800780059417e-06,0.1063784723046926,0.0338815535416594,0.0093110462330333,73.60949038041127,0.0092394679037939,0.4292461624385642,2.0,0.0573626607656478,0.2266264259815216,2.4268007800591264e-06
0.0511784182920869,0.4971090302466444,0.1902303394330562,0.0364710914417841,195.60850671128583,0.0362082654438442,3.4457562278959,2.0,0.2479519993066787,0.0835630968213081,0.0511784182920869
0.0395248060904236,0.4819586564862494,0.1848150529074488,0.0333736916588979,175.70533428507693,0.0331281059430665,3.600732248453885,2.0,0.2470406144857406,0.1855157911777496,0.039524806090423595
0.0310222993058127,0.3403222651361783,0.1351367755245742,0.0225446020223045,96.82284697708764,0.0223909287126709,2.822542225549207,2.0,0.2275890856981277,0.1979218870401382,0.031022299305812726
0.0571217042483885,0.4221715056203655,0.1611384474355159,0.0298554720183856,181.8366014851296,0.0296182656150254,2.7508865993937257,2.0,0.232729434967041,-0.0241242032498121,0.05712170424838847
0.0662570735992617,0.4580520193398824,0.1746037153773662,0.0299933185831318,201.2181525400369,0.0297228552632063,3.151212515776845,2.0,0.2391194105148315,-0.0703300982713699,0.06625707359926175
0.0611570207404367,0.4297797094187086,0.1661171805974012,0.0266317223728356,187.0567619818848,0.0263757266225325,3.03558858217482,2.0,0.2405856102705001,-0.0258235298097133,0.06115702074043671
0.0669469250942844,0.4432617512123046,0.1703239222712461,0.0307033544236227,187.3395993615264,0.0304576983225918,2.977677391014455,2.0,0.2384970635175705,-0.0778646022081375,0.06694692509428445
0.0715940040483914,0.4220607477901791,0.1640308845339179,0.0240170372432394,203.25098495305804,0.0237426506791198,2.827710074835897,2.0,0.2485749572515487,-0.0730629712343216,0.07159400404839136
0.0630938710307681,0.3750912556956104,0.1468520121099543,0.0193101948744428,178.90972604230316,0.019056657672329,2.59611324874802,2.0,0.2429842799901962,-0.0315422564744949,0.0630938710307681
0.0619724545914024,0.3828086745650702,0.1515709935567308,0.026683531226657,151.86685927475202,0.0264721208315291,2.558056064506019,2.0,0.2404874861240387,-0.0325212702155113,0.06197245459140241
0.0652983168685885,0.3691255767939845,0.1468520522695825,0.0199158621558173,168.0188144977994,0.0196747880269704,2.5183095400083126,2.0,0.2509109079837799,-0.0177870504558086,0.06529831686858856
0.0005571488669729,0.0941258086204469,0.0299677421321906,0.0076270726036834,79.57739915388768,0.0075524638064628,0.3039534533540936,2.0,0.0077650300227105,0.1206550151109695,0.0005571488669729808
0.0025319196251587,0.0956785110157758,0.0311283066578678,0.0088562544779724,76.77478277440107,0.0087891999059905,0.334043983713955,2.0,-0.0127690667286515,0.1444255411624908,0.0025319196251587088
0.0005946049167825,0.0961456900513866,0.0290176785562527,0.0078128930907416,83.35674713731169,0.0077319947303945,0.312024854010626,2.0,-0.0010625873692333,0.0897033885121345,0.0005946049167825872
0.0044086808085942,0.0990939202963408,0.0317145815440196,0.0095503409803593,70.68825836867245,0.0094897818133176,0.4478832063571669,2.0,-0.0226984750479459,0.168081521987915,0.0044086808085942765
0.0046340143290652,0.0918336461661407,0.0264889551398093,0.0053695173122236,78.19119419884281,0.0053046901666311,0.4446163448414889,2.0,-0.009325130842626,0.2259647995233535,0.004634014329065242
5.920976391963367e-07,0.1030031102535707,0.0334391441045678,0.010324970138456,70.26757010636882,0.010257280759561,0.358735461250683,2.0,0.0484560392796993,0.1893365979194641,5.920976391962976e-07
0.0180694067341445,0.225795181427445,0.0878083177066045,0.0233575231108332,52.73121165924452,0.0232459372355699,1.4990304286944718,2.0,0.1788105219602584,0.1707301139831543,0.018069406734144516
0.0096657583265461,0.1932153342191097,0.0718017569970826,0.0196318828994374,57.75399223448351,0.0195263164818758,1.2364091654891145,2.0,0.1528917998075485,0.2099208682775497,0.009665758326546188
0.0504092676037633,0.476920784891757,0.1859501420068056,0.0364235118893846,167.53895212738323,0.0361891588669749,3.385521355511976,2.0,0.2525022029876709,0.1076279059052467,0.05040926760376333
0.0325232518058487,0.3873668884607402,0.1523492888058971,0.0286598065716263,114.08963074110594,0.0284832900051177,2.9849936284700487,2.0,0.2369901686906814,0.2178862541913986,0.03252325180584867
0.0611971550972316,0.4514196096986848,0.1724498632232183,0.0313695924996349,197.321123174912,0.0311105739264892,2.9368365288031373,2.0,0.2425499707460403,-0.0185800492763519,0.06119715509723164
0.072680437447388,0.4581309564070641,0.1786827159954986,0.0291178191972119,197.57998928930508,0.0288493022398045,3.191104912243285,2.0,0.2514621317386627,-0.0697373077273368,0.07268043744738802
0.0441446063427794,0.432297303377977,0.1682707896175166,0.0280559111777525,158.3372781626158,0.0278299978256201,3.2559562185130138,2.0,0.2454915046691894,0.1361029297113418,0.044144606342779495
0.0604752366812494,0.3452745571460725,0.1374677410329028,0.0230039315185442,132.060454765706,0.0228176067922918,2.406222186082402,2.0,0.2290333360433578,-0.0649403184652328,0.060475236681249364
0.0730119004522391,0.4699221389214068,0.180799004174623,0.031834933853027,199.6124297786466,0.0315712158152228,3.193164046479256,2.0,0.2460469156503677,-0.0929277241230011,0.07301190045223911
0.0646560565315766,0.3667543817801091,0.1439655000234942,0.0196630992765759,176.65569193234222,0.019419606751997,2.4770623591735386,2.0,0.2390523999929428,-0.0585529617965221,0.06465605653157666
0.0599895500801195,0.3414897160836005,0.1355892601832845,0.0175786492303565,153.75298828433966,0.0173512017795736,2.4306568542046203,2.0,0.2389463931322097,-0.0230057388544082,0.059989550080119525
0.0606584380463068,0.3265692777176047,0.1318092511629418,0.0217846490440616,116.62828007950812,0.0216104368389124,2.3280280073014072,2.0,0.2280642688274383,-0.070099264383316,0.06065843804630683
0.0656107573108178,0.3981670080588022,0.1563666637571208,0.0262734860377413,168.63664656595986,0.0260462735807992,2.6677199982466653,2.0,0.2400172650814056,-0.0620359927415847,0.06561075731081777
0.0622227710552303,0.3568967756556081,0.1409615310275782,0.0185246176248941,167.70146280135145,0.0182859975656612,2.4420655937105606,2.0,0.2428795397281646,-0.0252525098621845,0.062222771055230344
0.0010390418876554,0.0990735633206606,0.0321395020025623,0.0055850064936261,60.06950421871093,0.005513976180124,0.6310779335066604,2.0,0.0683009102940559,0.1387238502502441,0.0010390418876554868
0.0001108589259458,0.0885349637180169,0.028259980343969,0.0062104448688165,68.4940013425497,0.0061398436312209,0.337724113962155,2.0,0.0335487350821495,0.0885412022471427,0.0001108589259458358
0.0006108591069551,0.1005571171912617,0.0313386777805684,0.006051311442701,64.9819745764225,0.0059771586910127,0.608776798620387,2.0,0.0542849116027355,0.1137328743934631,0.0006108591069551933
7.861925702351615e-05,0.0932036506187027,0.0298268700302167,0.0070166605500242,75.97127925943005,0.0069406433574357,0.328700232391387,2.0,0.0222898926585912,0.1198381036520004,7.861925702351518e-05
0.0018125662693258,0.0917091759919741,0.0295442730809526,0.0081963094098252,73.33180437039165,0.0081311345047968,0.3406221048852406,2.0,-0.0037187887355685,0.1494501233100891,0.0018125662693258741
0.0101023239491783,0.0736238598304854,0.0228504989812792,0.0040170269869948,58.30201495388504,0.0039641364280777,0.4342436005309866,2.0,-0.0452537015080452,0.2125340700149536,0.010102323949178394
0.0056275599249419,0.0711175091690151,0.0228491437484647,0.0058462298522635,53.43798675372537,0.0058002225233167,0.33687792325728,2.0,-0.0232142210006713,0.1992497891187667,0.005627559924941931
0.0053337788589362,0.0751072291804853,0.0236368293481473,0.0049971319835827,67.61042014981203,0.0049409416679736,0.2982998538740408,2.0,-0.0206515993922948,0.2014740407466888,0.005333778858936207
0.0061159547480283,0.0700639831801544,0.0210827389640238,0.0035764500464616,67.49386167307591,0.00352028479959,0.2973625795345349,2.0,-0.0174878891557455,0.2335351705551147,0.006115954748028304
0.0075884953841264,0.170289282843569,0.0608452945302301,0.0177684177870567,60.93034897413323,0.0176575920268149,0.962651887314387,2.0,0.1307378113269806,0.1677985042333603,0.0075884953841264795
0.0019263941938902,0.1307559932857193,0.0454035487219836,0.0142096574347451,60.941510864665936,0.0141314456053574,0.62758738738107,2.0,0.0946993753314018,0.195425882935524,0.001926394193890274
0.0309887228093331,0.218537527293841,0.0879633909031978,0.0169476660266323,67.37122761835296,0.0168225002856477,1.4328850669663251,2.0,0.1997529417276382,0.0912221670150756,0.030988722809333107
0.031688051660365,0.282848871694372,0.1132129454258303,0.0236911151776762,69.54391341950891,0.0235626321252665,2.146607845694383,2.0,0.2099240124225616,0.1227458715438842,0.03168805166036498
0.009620230369009,0.186415397932875,0.0685145516647725,0.0155300383023418,57.63341434805008,0.0154229929190774,1.3380606116857925,2.0,0.1576116681098938,0.2289665788412094,0.009620230369009084
0.0692866809223285,0.4384491917600364,0.1724431325219764,0.0296945070291602,175.41005283297662,0.0294513065351698,3.012773526142348,2.0,0.2520420551300049,-0.0430078133940696,0.06928668092232854
0.0697247962428895,0.4185851472339589,0.1667138304099154,0.0267905755905323,167.14401434752324,0.0265540347233387,3.0013820659134365,2.0,0.2506590187549591,-0.0515232980251312,0.06972479624288955
0.0317986025487785,0.3343123238546776,0.1326094595863831,0.0224492372906022,98.83560908649775,0.0222943071242578,2.69751099064988,2.0,0.226648598909378,0.1858805119991302,0.031798602548778476
0.0643735538576993,0.3441817334792907,0.1393018309857341,0.0233580958288606,114.3781934516303,0.023183192087998,2.545333282534383,2.0,0.231998324394226,-0.0835461392998695,0.06437355385769933
0.0731482316020065,0.4235354215489336,0.1665736771216313,0.0274620043794431,172.9960606935127,0.027224444449418,2.960594490587113,2.0,0.2448306679725647,-0.0985756516456604,0.07314823160200656
0.0660486844921651,0.3512363398446837,0.1404597099672561,0.0189459857608407,156.36893805580678,0.0187197536801333,2.468230946213489,2.0,0.2417697310447693,-0.058577973395586,0.0660486844921651
0.0546337523922328,0.3254905640347464,0.1306327918711219,0.0170589131347768,138.6677633328416,0.0168539159258131,2.3810107679319814,2.0,0.2368025034666061,0.0117845637723803,0.054633752392232844
0.0638860400665339,0.3325562919344459,0.1350560579311007,0.0224541144371049,109.7331835312526,0.0222840307216934,2.471006088322856,2.0,0.2291257530450821,-0.0908926352858543,0.0638860400665339
0.0711862768127054,0.4090879920114618,0.1612806749686451,0.0259634355232682,172.93581827986833,0.0257264116333139,2.8124667591777097,2.0,0.2443297058343887,-0.0864568129181861,0.07118627681270537
0.0580311397185849,0.3136531781637542,0.1256992173476727,0.0161602920123068,138.04490823386467,0.0159561663824443,2.2406032334610355,2.0,0.2337540835142135,-0.0274720750749111,0.05803113971858494
0.0043410849348238,0.1041306831203914,0.0351409237111053,0.0061729845881738,65.12469613261838,0.0060878280119402,0.560831720992289,2.0,0.080266460776329,0.0553082078695297,0.004341084934823813
0.0049594502838933,0.1195776901131535,0.0424702238077315,0.0057362743372621,57.27222272847585,0.0056488123689253,0.9100313315002708,2.0,0.106941320002079,0.1404593735933303,0.004959450283893335
0.0052526066763989,0.1172017720605343,0.0401084621719893,0.0062657315133161,68.21213183211046,0.0061711658180766,0.7019876393128,2.0,0.0928184390068054,0.0782476738095283,0.005252606676398929
0.00013521584098,0.1036573792399428,0.0319650468409256,0.0078043674421098,76.0643776932309,0.0077317429172267,0.50373144360668,2.0,0.0223242156207561,0.1305916458368301,0.00013521584098003003
4.036741348503503e-05,0.1042129472462947,0.033456846746265,0.007023069236552,84.78558332977796,0.0069359412280634,0.396680490137194,2.0,0.0381752178072929,0.1223960518836975,4.0367413485034645e-05
0.0026826940526669,0.0486215749854636,0.0142286520022364,0.0027742681767663,40.795589681008806,0.0027327011030992,0.233547807387755,2.0,-0.0274812970310449,0.0935169979929924,0.0026826940526669565
0.0079492612050202,0.0954704482968541,0.0295550194939295,0.0078209520189664,65.6807329769965,0.0077624607331322,0.521239414911039,2.0,-0.0350889079272747,0.2079689055681228,0.007949261205020238
0.0040325744600954,0.0701083150224917,0.0234721977751739,0.007054445602834,52.31029338774603,0.007010454028161,0.263193958074363,2.0,-0.0229757893830537,0.1558784991502761,0.004032574460095416
0.0047614845768766,0.0506153255319946,0.0161445697310461,0.0032148216966837,40.180889942010026,0.0031760498776988,0.2604517158250413,2.0,-0.0263714659959077,0.1639760583639145,0.004761484576876656
0.0114197513936352,0.0665380771104571,0.021293142656258,0.0028704614309313,58.632757028109445,0.0028178039875682,0.3917153583550078,2.0,-0.0459413155913353,0.2343245893716812,0.011419751393635246
0.0073796847684048,0.0544338106122038,0.0171533888941495,0.0025360966290094,51.09678583883967,0.0024924130071805,0.2544308673875893,2.0,-0.0269577521830797,0.2267297357320785,0.007379684768404819
0.0040797014291092,0.0859535258382738,0.0279217611646055,0.007607452866141,43.06398976242126,0.0075342123870608,0.3421608677121169,2.0,0.0864848345518112,0.0869738906621933,0.004079701429109266
0.0009376457026094,0.1044452363654267,0.0354092593379784,0.011543644233522,52.88216015614434,0.0114788250667271,0.4419890753923389,2.0,0.0753334388136863,0.1719778925180435,0.0009376457026094713
0.0017377482173828,0.0974749421789028,0.0306534068984651,0.0080197741086295,82.3360244828053,0.0079527419427194,0.3090627876444706,2.0,0.0106307240203022,0.2012275159358978,0.001737748217382822
0.0040042498272605,0.0779367598477467,0.0243307693224853,0.0056115096153516,71.36620710016022,0.0055541583638633,0.2712570417631609,2.0,-0.006188188213855,0.219589501619339,0.004004249827260572
0.018707258562595,0.1654123478462953,0.0621357956292519,0.0134145876863189,55.19980620785202,0.0132972714832921,1.022698623238712,2.0,0.1630770564079284,0.1011678576469421,0.018707258562595006
0.0123436643286445,0.1844961348133216,0.0673124447772479,0.0170045897047519,58.64850952922168,0.0168906160384677,1.243952127890228,2.0,0.1459700018167495,0.1341129690408706,0.012343664328644529
0.0046300683546273,0.1608032590745101,0.0567774399340471,0.0160128304145145,63.75889279885166,0.0159129739606248,0.926741309959747,2.0,0.1233676671981811,0.2127896398305893,0.004630068354627364
7.237073352165473e-05,0.0947800975581888,0.030046142650125,0.0083566614397896,65.98231032820016,0.0082898784468529,0.3866960216686569,2.0,0.049381099641323,0.2226559519767761,7.237073352165332e-05
0.0404649498001566,0.2133258429160936,0.0873979567839151,0.0143745441568952,66.47972669443442,0.0142488145760703,1.5088578280841105,2.0,0.2009939104318618,-0.00063504796708,0.04046494980015663
0.0549038600175875,0.2740913072386121,0.1131020878609706,0.0178964060550434,86.50060596153273,0.0177457955998776,2.078601052998696,2.0,0.221221849322319,-0.0503631122410297,0.05490386001758753
0.0461668810315458,0.2534353847571093,0.1040699668887225,0.0169709721146163,76.24525490819187,0.0168413575331,2.026519801834702,2.0,0.2090116143226623,-0.0225131548941135,0.04616688103154585
0.0104333596012327,0.1784043567069659,0.0655062763564587,0.0119955185069153,55.71930574281015,0.0118986362735562,1.4420174562729664,2.0,0.1597293764352798,0.2214919030666351,0.010433359601232713
0.0573169769611854,0.2744481928976403,0.1127907901729961,0.018197126299067,79.16259166347805,0.0180566104848807,2.206549638304706,2.0,0.2106708884239196,-0.1105381548404693,0.0573169769611854
0.0643898460011409,0.3225495335805914,0.1307374283499304,0.0204596000857879,117.15103113360966,0.0202863310201404,2.400501626420894,2.0,0.2248993217945099,-0.1109745875000953,0.06438984600114092
0.060181549224459,0.2899574234017796,0.1185796826963299,0.0163415302585577,115.1488832596274,0.0161695312595748,2.153547480946421,2.0,0.2239273339509964,-0.0822800546884536,0.06018154922445904
0.0297057407069201,0.2123462851980155,0.085860979096513,0.0120441520039943,67.15208907457112,0.0119295256727012,1.764014269272433,2.0,0.2005716264247894,0.1085355281829834,0.029705740706920128
0.0565307967665142,0.2734948347220682,0.1120300948108675,0.0183844432534282,82.31290835632744,0.0182511906482835,2.165485266456947,2.0,0.2067746371030807,-0.1191872283816337,0.0565307967665142
0.0582433071396397,0.2785210611311755,0.1136272913027716,0.0172633685739357,101.94707069033332,0.0171113004361676,2.091891596494355,2.0,0.2124319672584533,-0.1111757978796958,0.058243307139639766
0.0512267351366516,0.2543165077491669,0.1035504936401844,0.0132437243685013,103.44295241196076,0.0130834096451759,1.9055151925181804,2.0,0.2169662564992904,-0.0360283181071281,0.05122673513665164
0.0494979321403662,0.2401788910135583,0.0983234004856768,0.0161171874715004,77.09024806016735,0.0159912981585049,1.826162411144705,2.0,0.1996868103742599,-0.0876746997237205,0.04949793214036625
2.298581021770496e-05,0.0642490835170557,0.0196932600218957,0.0038041015693607,49.77222701927428,0.0037540494653062,0.311972667515058,2.0,0.0319372490048408,0.1043999940156936,2.2985810217704886e-05
0.0006514120116831,0.0998838525959316,0.0335364898057685,0.00584401420855,70.21194391837848,0.0057657053835755,0.514046377133023,2.0,0.0632878169417381,0.1452560573816299,0.0006514120116831822
0.0014165647861752,0.0806217624440803,0.0238315757220004,0.0058560975368615,65.36509702872439,0.0057986541476405,0.346287807550965,2.0,-0.0133219072595238,0.0935244560241699,0.0014165647861752962
0.0013005703945773,0.1066395629698599,0.033843996777379,0.0088731644192668,77.81045437325787,0.0088061025742981,0.4761805847312348,2.0,0.0086817098781466,0.1721036434173584,0.0013005703945773097
0.0008101266073773,0.088235173729843,0.0288199653773399,0.0081558364429576,68.53474813451176,0.0080974322599712,0.2852761049978005,2.0,8.828804857330397e-05,0.1098160371184349,0.0008101266073773823
0.0025002623442772,0.0488868982067338,0.0156402720499252,0.0036037836261675,28.608945078958172,0.0035707399275889,0.3013311330605689,2.0,-0.0338097028434276,0.0622829906642437,0.002500262344277261
0.0049951950260957,0.0626142193834587,0.0187550327967956,0.0032692536095205,55.25396260294507,0.0032189912470591,0.2959684048229028,2.0,-0.02531224116683,0.1744857430458068,0.004995195026095714
0.0089057738141976,0.0721899673563164,0.0226956380104711,0.0042250429160826,56.47064598763939,0.0041765012964216,0.3894077758134576,2.0,-0.0343937426805496,0.2306888401508331,0.008905773814197639
0.0064945523493815,0.0581973509462246,0.0183686748422809,0.0032810152278784,53.84182295402525,0.0032347975225267,0.241025947125051,2.0,-0.0284942463040351,0.2003717422485351,0.006494552349381574
0.0003417498338209,0.0694138172730466,0.0206104635445827,0.005887274378099,47.0634286539615,0.0058362240167285,0.267903855343589,2.0,0.0083600440993905,0.1032600402832031,0.00034174983382092065
0.0009812435271797,0.0958349326689162,0.0298775808106735,0.0082789822677779,76.08537921435408,0.0082125176813505,0.3131012330765313,2.0,0.0163924098014831,0.1835352033376693,0.0009812435271797347
0.0057303358074089,0.0783744254535647,0.0248147408278167,0.0049094750485749,69.10102400957597,0.0048492577933135,0.3070430278552246,2.0,-0.0189757924526929,0.2181749641895294,0.005730335807408927
0.0019925531805226,0.0895732382199319,0.027349052888914,0.0076760940789084,54.3233432163345,0.0076076326102255,0.3250608758981015,2.0,0.0594074800610542,0.0568079054355621,0.0019925531805226387
0.0026268104949561,0.1016078570555745,0.0325566626817973,0.0089900189537042,56.780942205378366,0.0089170053893539,0.430173973423993,2.0,0.0813565403223037,0.1157897785305976,0.002626810494956112
0.000762293233429,0.1225741256618674,0.0400375667444586,0.0119984080678813,76.66410901231481,0.0119285072760409,0.5045849171423551,2.0,0.0668554455041885,0.1509514600038528,0.000762293233429064
0.0007431448220597,0.1051486160658321,0.0333973338082143,0.0090631100102117,84.77340860287379,0.0089958239217865,0.331144469478183,2.0,0.0271245762705802,0.2091825604438781,0.0007431448220597886
0.0127487270156691,0.115512267063875,0.0402619104253227,0.0081439266435879,59.91105156372493,0.0080583058041895,0.632685309283015,2.0,0.1084465086460113,-0.0171689745038747,0.012748727015669111
0.0301361805412851,0.1818854720892516,0.0689862709090955,0.0122888220074668,71.80069368533162,0.0121669538738692,1.314200803254428,2.0,0.1615838259458542,-0.0462092943489551,0.030136180541285147
0.0182282394184131,0.1671455458484471,0.0599837516451342,0.0123177524678242,71.73019763676558,0.0122135924164063,1.163431717338691,2.0,0.1380233019590377,0.0115824108943343,0.018228239418413145
0.0011848395124131,0.1260659630994647,0.0406574988590911,0.0094865302574832,72.79424685699611,0.0094094908887505,0.7069917098448115,2.0,0.0942510962486267,0.2301231771707534,0.001184839512413098
0.0286473924794862,0.1619556624917603,0.0623677738714632,0.0100996325660692,67.65526678711333,0.0099917412664675,1.161846813725086,2.0,0.1425115168094635,-0.1028652861714363,0.028647392479486236
0.0472791538012066,0.2316788984055209,0.092596616690918,0.0150020748042544,75.76799458963742,0.0148709531814555,1.9157190081632087,2.0,0.1824551969766616,-0.1345535516738891,0.04727915380120664
0.0459433693967887,0.2066399806580332,0.0841960152207736,0.0130846890072342,68.56033056983246,0.0129727868295557,1.6995635439082282,2.0,0.1800984144210815,-0.1317193061113357,0.04594336939678871
0.0374811529359347,0.1676019141793616,0.0673411065381972,0.0101956545680116,63.02750057157278,0.0100950940286979,1.34363045426164,2.0,0.1678640842437744,-0.098990224301815,0.03748115293593467
0.0384925587913266,0.1890236157316205,0.0744481677494836,0.0116437820691967,70.81160966380062,0.0115288760607442,1.5045506827613946,2.0,0.1651800274848938,-0.119293987751007,0.03849255879132665
0.0437061870379125,0.2112074688411573,0.084487558104113,0.013777374911672,71.86585438864711,0.0136646524078511,1.745138308136411,2.0,0.172545313835144,-0.1404477506875991,0.04370618703791256
0.043577287916643,0.192485135707376,0.0783949406853026,0.0121732624604838,65.94434413107224,0.0120680901600959,1.5790228581023908,2.0,0.1747094690799713,-0.1309371143579483,0.04357728791664306
0.0384330117443703,0.1892633340695256,0.0746322246412481,0.0118075831032375,70.60632579731289,0.0116856795785692,1.439414498803553,2.0,0.1723400056362152,-0.0911705717444419,0.038433011744370325
0.0405980875293566,0.1967260900447843,0.0783406456082218,0.0128126646921864,71.36935827566946,0.0127005246696811,1.5454652774848312,2.0,0.1725363880395889,-0.111363299190998,0.04059808752935664
0.0004089302712716,0.115310335092375,0.0371143220024515,0.0068003725237721,79.88388726848035,0.0067164188251628,0.6209392644215871,2.0,0.061792317777872,0.1598922312259674,0.0004089302712716099
0.0024656501484175,0.1164510011292409,0.0387524040978313,0.0064155973856127,81.64342607878386,0.0063186938690184,0.58717831043143,2.0,0.0762302279472351,0.1022153571248054,0.0024656501484175667
0.0002405986519267,0.1125402413508634,0.0349799211586095,0.0084579675698717,81.29577734195928,0.0083880002668103,0.51372970305649,2.0,0.0162475369870662,0.1221541091799736,0.00024059865192676237
0.0002459883330589,0.1059184200894585,0.0351691804021287,0.0067933936465573,77.98496381258111,0.0067172917445845,0.5113026176519584,2.0,0.0549618415534496,0.1510746926069259,0.000245988333058938
0.0061593952358523,0.0576073439285683,0.019862189734115,0.0037510327769736,34.37734114733531,0.003714385523514,0.383715992791293,2.0,-0.0611105449497699,0.0668152868747711,0.006159395235852356
