1,2
0.0028311328,0.00051750103
0.015504558,-0.00025678062
0.013077824,0.00084759406
-0.008404804,-0.0014467858
0.023398282,0.0014348415
-0.0011076358,-0.0026387803
0.008385403,-0.0010524103
-0.004566484,-6.494955e-05
,
0.020936785,-0.0026456257
-0.0010723344,-0.001304507
0.0032619273,-0.0014545345
0.004049914,0.0009414184
0.014645145,-0.0016470599
-0.006737386,-0.00079315674
0.0010216872,0.00086027774
0.029188275,0.0006753806
0.0010216872,0.00086027774
0.02239122,-0.0015197088
0.01046386,0.000943965
0.019288316,0.00048031774
0.006009717,-0.002516369
-0.014394328,6.2641244e-05
,
-0.0011195347,-0.0019861523
0.00042601678,-0.0025704247
0.03372128,0.00019399378
0.009090547,0.0005690121
0.020851787,-0.00029986422
0.012807565,-0.0008369663
-0.018934345,-0.0006255143
0.02540233,-0.0014181241
0.010504593,-0.0006111316
-0.0035288183,-0.002185531
0.01459963,-0.0014002532
0.0013547281,-0.0004647522
,
-0.013168864,-0.0010050581
,
0.0010821368,-0.0025145826
0.008721756,-0.0009842794
0.009747166,-0.00023313363
0.004049914,0.0009414184
0.006975114,-0.0010379285
0.019928982,3.921616e-05
0.00034727648,0.0007914888
0.00034727648,0.0007914888
0.004788158,0.00083811005
0.0010216872,0.00086027774
0.01046386,0.000943965
0.004049914,0.0009414184
0.019928982,3.921616e-05
-0.02225124,0.00012750461
-0.014888064,-0.0006950943
-0.016853033,-0.00044725635
0.019625125,-0.0011038174
-0.002351508,-0.0024806205
0.027209433,-0.00026262781
0.024601253,-0.0013157008
0.017098937,0.0010158239
0.010303617,0.0006438432
0.03372128,0.00019399378
0.017098937,0.0010158239
0.022500232,0.00097561476
-0.0011076358,-0.0026387803
-0.018934345,-0.0006255143
-0.0011076358,-0.0026387803
0.015300763,-0.00201953
-0.0011076358,-0.0026387803
-0.0035288183,-0.002185531
0.011607347,-8.695535e-06
0.01330166,-0.0004807558
0.017396126,-0.00031910583
0.0019456506,-0.0006730769
0.019468557,-0.00035921505
,
0.022328049,-0.0003312509
0.0013547281,-0.0004647522
,
,
0.024679577,0.0004377349
-0.013168864,-0.0010050581
0.0057707424,-0.002499637
-0.008810027,-0.002127532
-0.0031822596,-0.0017662403
-0.019541206,-0.00026416103
0.01459963,-0.0014002532
0.009570375,-0.0006645563
0.008520271,-0.0012590738
0.0013547281,-0.0004647522
0.0013547281,-0.0004647522
0.01459963,-0.0014002532
0.02095112,0.0014668811
0.032322895,-9.348864e-05
0.017563326,-0.0014279407
-0.0008324446,-0.0020921975
-0.021000372,0.0004133542
0.02094157,-0.00044679208
0.033308417,-0.00065587834
0.0062803365,0.0006614886
0.00034727648,0.0007914888
0.015104648,0.0004276241
0.015907805,-0.00041305437
0.013215478,0.00039054084
0.02094157,-0.00044679208
0.01046386,0.000943965
0.019288316,0.00048031774
0.004049914,0.0009414184
0.0028933678,0.00041457164
-0.021000372,0.0004133542
-0.0029610854,-0.0014460585
0.028200576,0.0012000959
0.0013547281,-0.0004647522
,
0.0013547281,-0.0004647522
0.0130603425,-0.0016201864
