resid,labels,funcG1,diffG1
0.15234928880589702,2.0,0.23699016869068146,0.21788625419139862
0.17244986322321834,2.0,0.24254997074604034,-0.01858004927635193
0.17868271599549862,2.0,0.2514621317386627,-0.06973730772733688
0.16827078961751651,2.0,0.24549150466918945,0.13610292971134186
0.1374677410329027,2.0,0.22903333604335785,-0.06494031846523285
0.18079900417462308,2.0,0.24604691565036774,-0.0929277241230011
0.14396550002349404,2.0,0.2390523999929428,-0.05855296179652214
0.13558926018328443,2.0,0.23894639313220978,-0.023005738854408264
0.13180925116294184,2.0,0.22806426882743835,-0.07009926438331604
0.15636666375712074,2.0,0.24001726508140564,-0.06203599274158478
0.1409615310275781,2.0,0.24287953972816467,-0.025252509862184525
0.032139502002562395,2.0,0.06830091029405594,0.13872385025024414
0.02825998034396898,2.0,0.033548735082149506,0.08854120224714279
0.031338677780568175,2.0,0.05428491160273552,0.11373287439346313
0.029826870030216626,2.0,0.02228989265859127,0.11983810365200043
0.029544273080952643,2.0,-0.0037187887355685234,0.1494501233100891
0.022850498981279208,2.0,-0.0452537015080452,0.2125340700149536
0.02284914374846468,2.0,-0.023214221000671387,0.19924978911876678
0.02363682934814725,2.0,-0.020651599392294884,0.20147404074668884
0.02108273896402372,2.0,-0.017487889155745506,0.23353517055511475
0.06084529453023011,2.0,0.1307378113269806,0.1677985042333603
0.0454035487219836,2.0,0.09469937533140182,0.195425882935524
0.08796339090319787,2.0,0.19975294172763824,0.09122216701507568
0.11321294542583031,2.0,0.20992401242256165,0.12274587154388428
0.0685145516647724,2.0,0.1576116681098938,0.2289665788412094
0.17244313252197635,2.0,0.2520420551300049,-0.04300781339406967
0.16671383040991544,2.0,0.2506590187549591,-0.051523298025131226
0.1326094595863829,2.0,0.22664859890937805,0.18588051199913025
0.13930183098573415,2.0,0.23199832439422607,-0.08354613929986954
0.16657367712163118,2.0,0.2448306679725647,-0.0985756516456604
0.14045970996725618,2.0,0.2417697310447693,-0.058577973395586014
0.13063279187112195,2.0,0.23680250346660614,0.011784563772380352
0.13505605793110054,2.0,0.2291257530450821,-0.09089263528585434
0.16128067496864504,2.0,0.24432970583438873,-0.08645681291818619
0.12569921734767261,2.0,0.23375408351421356,-0.027472075074911118
0.035140923711105325,2.0,0.08026646077632904,0.055308207869529724
0.042470223807731425,2.0,0.10694132000207901,0.14045937359333038
0.04010846217198918,2.0,0.09281843900680542,0.07824767380952835
0.03196504684092552,2.0,0.02232421562075615,0.13059164583683014
0.03345684674626501,2.0,0.03817521780729294,0.12239605188369751
0.014228652002236442,2.0,-0.02748129703104496,0.0935169979929924
0.029555019493929538,2.0,-0.035088907927274704,0.20796890556812286
0.023472197775173946,2.0,-0.02297578938305378,0.15587849915027618
0.016144569731046166,2.0,-0.026371465995907784,0.1639760583639145
0.02129314265625801,2.0,-0.0459413155913353,0.2343245893716812
0.017153388894149593,2.0,-0.02695775218307972,0.22672973573207855
0.027921761164605586,2.0,0.08648483455181122,0.0869738906621933
0.0354092593379784,2.0,0.07533343881368637,0.17197789251804352
0.030653406898465147,2.0,0.010630724020302296,0.20122751593589783
0.024330769322485103,2.0,-0.006188188213855028,0.219589501619339
0.062135795629251915,2.0,0.16307705640792847,0.10116785764694214
0.0673124447772479,2.0,0.14597000181674957,0.13411296904087067
0.05677743993404712,2.0,0.12336766719818115,0.2127896398305893
0.03004614265012492,2.0,0.04938109964132309,0.22265595197677612
0.08739795678391504,2.0,0.20099391043186188,-0.0006350479670800269
0.11310208786097067,2.0,0.22122184932231903,-0.05036311224102974
0.10406996688872255,2.0,0.20901161432266235,-0.02251315489411354
0.06550627635645878,2.0,0.15972937643527985,0.22149190306663513
0.11279079017299612,2.0,0.21067088842391968,-0.11053815484046936
0.13073742834993035,2.0,0.2248993217945099,-0.11097458750009537
0.11857968269632993,2.0,0.2239273339509964,-0.08228005468845367
0.08586097909651302,2.0,0.20057162642478943,0.1085355281829834
0.11203009481086752,2.0,0.20677463710308075,-0.11918722838163376
0.11362729130277154,2.0,0.21243196725845337,-0.11117579787969589
0.10355049364018443,2.0,0.21696625649929047,-0.03602831810712814
0.09832340048567684,2.0,0.19968681037425995,-0.08767469972372055
0.01969326002189577,2.0,0.03193724900484085,0.10439999401569366
0.033536489805768566,2.0,0.06328781694173813,0.14525605738162994
0.02383157572200045,2.0,-0.013321907259523869,0.09352445602416992
0.033843996777379065,2.0,0.008681709878146648,0.1721036434173584
0.028819965377339857,2.0,8.828804857330397e-05,0.1098160371184349
0.01564027204992514,2.0,-0.03380970284342766,0.0622829906642437
0.0187550327967956,2.0,-0.025312241166830063,0.17448574304580688
0.022695638010471114,2.0,-0.03439374268054962,0.23068884015083313
0.018368674842280868,2.0,-0.028494246304035187,0.20037174224853516
0.02061046354458271,2.0,0.008360044099390507,0.10326004028320312
0.029877580810673533,2.0,0.016392409801483154,0.18353520333766937
0.024814740827816727,2.0,-0.018975792452692986,0.21817496418952942
0.02734905288891405,2.0,0.05940748006105423,0.056807905435562134
0.03255666268179737,2.0,0.08135654032230377,0.11578977853059769
0.04003756674445861,2.0,0.06685544550418854,0.15095146000385284
0.03339733380821432,2.0,0.027124576270580292,0.20918256044387817
0.040261910425322664,2.0,0.10844650864601135,-0.01716897450387478
0.0689862709090955,2.0,0.1615838259458542,-0.046209294348955154
0.05998375164513421,2.0,0.13802330195903778,0.011582410894334316
0.04065749885909102,2.0,0.09425109624862671,0.23012317717075348
0.062367773871463,2.0,0.1425115168094635,-0.10286528617143631
0.092596616690918,2.0,0.18245519697666168,-0.13455355167388916
0.08419601522077362,2.0,0.18009841442108154,-0.13171930611133575
0.06734110653819718,2.0,0.16786408424377441,-0.09899022430181503
0.07444816774948365,2.0,0.1651800274848938,-0.11929398775100708
0.08448755810411303,2.0,0.17254531383514404,-0.14044775068759918
0.07839494068530253,2.0,0.1747094690799713,-0.1309371143579483
0.07463222464124805,2.0,0.1723400056362152,-0.09117057174444199
0.07834064560822174,2.0,0.17253638803958893,-0.11136329919099808
0.03711432200245152,2.0,0.061792317777872086,0.1598922312259674
0.03875240409783136,2.0,0.07623022794723511,0.10221535712480545
0.034979921158609546,2.0,0.01624753698706627,0.1221541091799736
0.03516918040212872,2.0,0.05496184155344963,0.15107469260692596
0.01986218973411508,2.0,-0.061110544949769974,0.06681528687477112
0.023336735510867197,2.0,-0.026405094191432,0.1787945032119751
0.03033178380449301,2.0,-0.019837411120533943,0.20833046734333038
0.023027976669625784,2.0,-0.06799309700727463,0.1168145015835762
0.02414047703840801,2.0,-0.024970753118395805,0.1978202909231186
0.023011638746486505,2.0,-0.028588250279426575,0.2315646857023239
0.037183339973445605,2.0,-0.10092762857675552,0.07309829443693161
0.023460676090394563,2.0,-0.0327756442129612,0.12370046973228455
0.02773594294901369,2.0,0.007465440314263105,0.16326779127120972
0.023220425841678667,2.0,-0.020694401115179062,0.2084561586380005
0.0249181192141953,2.0,-0.03547348454594612,-0.029438940808176994
0.030464004591925116,2.0,-0.00024018499243538827,-0.042504046112298965
0.03296716512363499,2.0,0.03252902999520302,0.03842535987496376
0.023579896031311984,2.0,0.01423049345612526,0.215927392244339
0.029470604761218634,2.0,0.018705500289797783,-0.14923101663589478
0.03446133159764485,2.0,0.034235287457704544,-0.14877501130104065
0.0403767953410872,2.0,0.053922537714242935,-0.11466538906097412
0.040048755761900826,2.0,0.07195325940847397,-0.13904863595962524
0.044647334762086925,2.0,0.09215553104877472,-0.1554475873708725
0.04636967660997774,2.0,0.09891220182180405,-0.14834807813167572
0.053960719562611364,2.0,0.1273992508649826,-0.10767121613025665
0.05240155492227511,2.0,0.11846806854009628,-0.13554401695728302
0.03780591916269379,2.0,0.029003482311964035,0.15842227637767792
0.037241110654796364,2.0,0.04754240810871124,0.12062396109104156
0.029665461269140738,2.0,-0.02908405102789402,0.1823561191558838
0.0897426971186789,2.0,-0.1589534729719162,0.05921411141753197
0.037800176006070246,2.0,-0.11158584803342819,0.12531469762325287
0.01991669274368312,2.0,-0.06535043567419052,0.2087293267250061
0.07859708521623633,2.0,-0.15117383003234863,0.07107282429933548
0.03976260451939651,2.0,-0.11358299106359482,0.12758688628673553
0.02225345026370883,2.0,-0.0750759020447731,0.17026783525943756
0.02047263252261266,2.0,-0.061933279037475586,0.22005365788936615
0.04064969379025708,2.0,-0.12011221796274185,-0.0411858893930912
0.02858255922717398,2.0,-0.10434068739414215,-0.045148879289627075
0.01819877530570993,2.0,-0.06206135451793671,0.025844458490610123
0.023821686325342123,2.0,-0.09278752654790878,-0.15648476779460907
0.018661926758092248,2.0,-0.05855487287044525,-0.158681720495224
0.02195113094399055,2.0,-0.04264276847243309,-0.1386038213968277
0.026685819138374228,2.0,-0.004117780365049839,-0.15383829176425934
0.02313952547730933,2.0,-0.01208789274096489,-0.16292019188404083
0.02680797565780037,2.0,-0.0017457129433751106,-0.16181634366512299
0.036201526998917405,2.0,0.03343832865357399,-0.1401461809873581
0.03714901783878678,2.0,0.03463223576545715,-0.15489183366298676
0.03763431718697038,2.0,0.03628753125667572,-0.14942055940628052
0.06943810865872754,2.0,-0.14702601730823517,0.13073913753032684
0.030691738640156823,2.0,-0.09942794591188431,0.21244071424007416
0.08686288769972735,2.0,-0.1543813943862915,0.05832187458872795
0.09414338503853359,2.0,-0.1646755337715149,0.12909504771232605
0.04899136223668167,2.0,-0.13055770099163055,0.16695845127105713
0.07971200993290588,2.0,-0.1570122241973877,-0.04299996420741081
0.0689540050300378,2.0,-0.1548442244529724,-0.043261829763650894
0.04353470967364975,2.0,-0.13425539433956146,-0.0019598689395934343
0.05960878216880784,2.0,-0.1460513025522232,-0.1602877825498581
0.0503628084800837,2.0,-0.14013683795928955,-0.16125531494617462
0.03634176328809911,2.0,-0.12315474450588226,-0.15114040672779083
0.022485557496260824,2.0,-0.057790741324424744,-0.16306275129318237
0.021495626428781618,2.0,-0.0812993049621582,-0.16433461010456085
0.0209209965205205,2.0,-0.07384556531906128,-0.16445723176002502
0.032205492233079884,2.0,0.0090897586196661,-0.16125088930130005
0.028986552873642362,2.0,-0.005979251116514206,-0.16230817139148712
0.03156571070102974,2.0,0.005314323119819164,-0.16004660725593567
0.08874420254466482,2.0,-0.163006991147995,0.1304621547460556
0.05313646717652139,2.0,-0.13690021634101868,0.15708497166633606
0.07811437065751069,2.0,-0.15540967881679535,-0.014041028916835785
0.07917496557367217,2.0,-0.163860023021698,-0.026203518733382225
0.05363765367105926,2.0,-0.14946945011615753,-0.04355357214808464
0.07775387215200354,2.0,-0.1633688062429428,-0.15698543190956116
0.08061594799391113,2.0,-0.16933096945285797,-0.1615763157606125
0.049005877338077444,2.0,-0.14070481061935425,-0.15725068747997284
0.04410386225915287,2.0,-0.1356421858072281,-0.16668644547462463
0.04042937286071519,2.0,-0.12914033234119415,-0.16456179320812225
0.027801674190067564,2.0,-0.009475527331233025,-0.1671644151210785
0.0238734889775893,2.0,-0.03467177972197533,-0.1655951291322708
0.02546370145472173,2.0,-0.029561825096607208,-0.16342556476593018
0.08790352943450908,2.0,-0.1707952916622162,0.014080321416258812
0.08845362421793203,2.0,-0.1754382848739624,-0.13541927933692932
0.07824198906260617,1.0,-0.17220042645931244,-0.15415097773075104
0.04120291360479639,2.0,-0.13300523161888123,-0.16925585269927979
0.04213119010265274,1.0,-0.13321515917778015,-0.16626660525798798
0.03776513294096833,1.0,-0.1256512999534607,-0.1624497026205063
0.02421601731342401,1.0,-0.09070315212011337,-0.1542724221944809
0.021625083328066473,2.0,-0.054100096225738525,-0.16906817257404327
0.024433668726326647,2.0,-0.04678284376859665,-0.16580811142921448
0.09407253593270784,1.0,-0.1718592792749405,0.06534582376480103
0.08225571344786411,1.0,-0.17022179067134857,-0.11262241005897522
0.0747664902027249,1.0,-0.17101429402828217,-0.13851305842399597
0.08214182466599051,1.0,-0.1762142777442932,-0.15030437707901
0.04514805397838171,1.0,-0.14317116141319275,-0.13374276459217072
0.04137230590469428,1.0,-0.13354440033435822,-0.17014630138874054
0.03874204381641051,1.0,-0.13002073764801025,-0.17018109560012817
0.04309560190155862,1.0,-0.13539206981658936,-0.1668393909931183
0.02605128194211171,1.0,-0.10620532184839249,-0.16359521448612213
0.021276463250526834,1.0,-0.05538477748632431,-0.1733895242214203
0.024311229767267035,1.0,-0.043739646673202515,-0.1709979772567749
0.07724621822528217,1.0,-0.17152643203735352,-0.11958105117082596
0.07339474797352374,1.0,-0.17111724615097046,-0.10548937320709229
0.06720033061294409,1.0,-0.16543856263160706,-0.06474851816892624
0.04230483380848529,1.0,-0.13435234129428864,-0.17110703885555267
0.04417407925842025,1.0,-0.14044004678726196,-0.17617391049861908
0.04448171544593299,1.0,-0.14099368453025818,-0.17190511524677277
0.032491791462852256,1.0,-0.12698936462402344,-0.1627441942691803
0.039568132525009334,1.0,-0.13904565572738647,-0.1461499184370041
0.019690287621827143,1.0,-0.05696798115968704,-0.1759270280599594
0.02274230369997682,1.0,-0.043453533202409744,-0.1773805171251297
0.022662658277882077,1.0,-0.04099537432193756,-0.1725061535835266
0.014990897163273714,1.0,-0.05221407115459442,-0.16636142134666443
0.03484634158363997,1.0,0.0051838429644703865,-0.16766825318336487
0.033281956633752365,1.0,-0.0037268802989274263,-0.15978297591209412
0.027596748534663287,1.0,-0.014044812880456448,-0.1511908769607544
0.0775168279696153,1.0,-0.1674099713563919,-0.09437219053506851
0.0824851966329762,1.0,-0.16942395269870758,-0.017789313569664955
0.08266720645110492,1.0,-0.16370290517807007,0.053291305899620056
0.07954246958940168,1.0,-0.15748977661132812,0.07873445749282837
0.07366079416496324,1.0,-0.17361195385456085,-0.17499394714832306
0.06726224848660625,1.0,-0.1653449833393097,-0.1631280928850174
0.0725809942689363,1.0,-0.17067018151283264,-0.1316707283258438
0.0791600217723376,1.0,-0.17175959050655365,-0.06774581223726273
0.07576802126710594,1.0,-0.16432568430900574,-0.00907598715275526
0.020474844657275358,1.0,-0.06037607416510582,-0.1773204356431961
0.02369746833788217,1.0,-0.1153850182890892,-0.17451898753643036
0.032464647884358475,1.0,-0.134953573346138,-0.17040474712848663
0.0630228893295999,1.0,-0.16913717985153198,-0.16594989597797394
0.06763569478382644,1.0,-0.1721571981906891,-0.16080640256404877
0.0729380436732921,1.0,-0.17680692672729492,-0.1543223112821579
0.06784779838223493,1.0,-0.16929565370082855,-0.13949520885944366
0.02642350019447922,1.0,-0.03612276166677475,-0.15499427914619446
0.02009242404371677,1.0,-0.07473596185445786,-0.13998520374298096
0.02696293058833113,1.0,-0.12401553243398666,-0.13512827455997467
0.06016768678757795,1.0,-0.1679954081773758,-0.13877004384994507
0.06474766216110499,1.0,-0.17287026345729828,-0.1424901783466339
0.026458748468623533,1.0,-0.049779731780290604,-0.10570429265499115
0.06804261918590052,1.0,-0.14745472371578217,-0.08838704973459244
0.07350823809480997,1.0,-0.14754728972911835,-0.014621553011238575
0.06918262450238703,1.0,-0.14130662381649017,0.04427056014537811
0.08382539951507886,1.0,-0.15709927678108215,0.08186366409063339
0.08715932532196681,1.0,-0.16128797829151154,0.09694474935531616
0.06834111110930789,1.0,-0.14781270921230316,0.09144233912229538
0.0609695472127386,1.0,-0.1576765775680542,-0.16279049217700958
0.05494756912296829,1.0,-0.14821620285511017,-0.1563570350408554
0.05707187848815694,1.0,-0.14680571854114532,-0.14411324262619019
0.06540427501116784,1.0,-0.14685657620429993,-0.10949569940567017
0.07930684007698778,1.0,-0.15860474109649658,-0.04519758000969887
0.09000556679507218,1.0,-0.16962814331054688,0.0009343334822915494
0.08508465614589474,1.0,-0.16633576154708862,0.010397450067102909
0.06172322274432405,1.0,-0.1638227105140686,-0.1475050151348114
0.05590883745391354,1.0,-0.15072566270828247,-0.14210732281208038
0.05703996280389493,1.0,-0.14997516572475433,-0.14259393513202667
0.0660805307560795,1.0,-0.16398511826992035,-0.14285072684288025
0.07016133209119867,1.0,-0.17281265556812286,-0.13938014209270477
0.0734060689267428,1.0,-0.1687595546245575,-0.12303325533866882
0.07913209084541904,1.0,-0.16898612678050995,-0.10202614963054657
0.07620271059631277,1.0,-0.17006541788578033,-0.10815813392400742
0.05931449589393794,1.0,-0.16132675111293793,-0.12410709261894226
0.06400398167598377,1.0,-0.16577759385108948,-0.11418556421995163
0.0653076216161583,1.0,-0.16297923028469086,-0.11114604771137238
0.07009728438183435,1.0,-0.1702195554971695,-0.11546101421117783
0.06385307615457154,1.0,-0.16639021039009094,-0.1254025548696518
0.057518131496825,1.0,-0.16196021437644958,-0.12864693999290466
0.05611195859247754,1.0,-0.15557827055454254,-0.12806326150894165
0.06587091182009441,1.0,-0.15899014472961426,-0.11014675348997116
0.07074970442509516,1.0,-0.17000450193881989,-0.10269251465797424
0.06668501044403684,1.0,-0.17089875042438507,-0.11197151988744736
0.05032616072624385,1.0,-0.15368686616420746,-0.11938457190990448
0.042087393260996545,1.0,-0.14074869453907013,-0.1164068877696991
0.031821780091953536,1.0,-0.12415546178817749,-0.11045640707015991
0.08534998029661861,1.0,-0.14877186715602875,-0.03277987986803055
0.0932191576154136,1.0,-0.15572793781757355,0.020957540720701218
0.09283752324567232,1.0,-0.15796895325183868,0.08263450115919113
0.09522432715387054,1.0,-0.16280622780323029,0.1051608994603157
0.08469395694128633,1.0,-0.1534595787525177,0.09992263466119766
0.06944067817699555,1.0,-0.13563060760498047,0.10813987255096436
0.05967391118673912,1.0,-0.1469084769487381,-0.1267392486333847
0.0686422952890721,1.0,-0.14452549815177917,-0.11089371889829636
0.10450652578608514,1.0,-0.1718340516090393,-0.06565001606941223
0.10807412613753312,1.0,-0.17057910561561584,-0.02341609261929989
0.10824576997730119,1.0,-0.17087151110172272,0.0019240197725594044
0.0959949278920619,1.0,-0.15880535542964935,0.02084902487695217
0.05620479240213084,1.0,-0.143964946269989,-0.1254180371761322
0.06119527333738815,1.0,-0.15344840288162231,-0.12132581323385239
0.06647208984182143,1.0,-0.16307637095451355,-0.12044995278120041
0.08133571786298838,1.0,-0.1704253852367401,-0.10858555138111115
0.10443113836880363,1.0,-0.17159807682037354,-0.05559016764163971
0.05976044239860479,1.0,-0.14795522391796112,-0.10897009819746017
0.06414751475967513,1.0,-0.15748590230941772,-0.10998976230621338
0.06156061392157106,1.0,-0.16222688555717468,-0.11420673131942749
0.052189757416306756,1.0,-0.15133003890514374,-0.1153225377202034
0.05634181009265562,1.0,-0.14813736081123352,-0.11052738130092621
0.0941341417802184,1.0,-0.155559703707695,-0.03112492524087429
0.04484751423029644,1.0,-0.14217081665992737,-0.1108592227101326
0.03585789058209635,1.0,-0.12756499648094177,-0.1137433871626854
0.03180297675673363,1.0,-0.12152775377035141,-0.10965362191200256
0.028573767732477714,1.0,-0.1171509325504303,-0.10916405916213989
0.08653139887596396,1.0,-0.15478582680225372,0.0853395089507103
0.09142010675951995,1.0,-0.16051137447357178,0.12463299930095673
0.08903808999542243,1.0,-0.16149111092090607,0.13369792699813843
0.08191816316908243,1.0,-0.15820232033729553,0.13530273735523224
0.07029466357546812,1.0,-0.14585526287555695,0.13496133685112
0.04924603560904189,1.0,-0.12539072334766388,0.12487566471099854
0.0709666918522139,1.0,-0.16696853935718536,-0.13667890429496765
0.08384935881741382,1.0,-0.17184841632843018,-0.08853843063116074
0.0992937889077025,1.0,-0.17582838237285614,0.012552804313600063
0.10353409120454089,1.0,-0.17551985383033752,0.07254102826118469
0.09770980239389236,1.0,-0.17287342250347137,0.06950923800468445
0.06832036908331286,1.0,-0.14838828146457672,0.038055770099163055
0.062080659296236275,1.0,-0.16559544205665588,-0.15015064179897308
0.06625535515044782,1.0,-0.16585983335971832,-0.13809576630592346
0.07039879426559434,1.0,-0.17209137976169586,-0.1343928426504135
0.06805220030961391,1.0,-0.17077526450157166,-0.13187478482723236
0.07754707610253604,1.0,-0.17111849784851074,-0.10681618750095367
0.08548909086845943,1.0,-0.17103172838687897,-0.07280952483415604
0.0617738036548643,1.0,-0.161769837141037,-0.11249829083681107
0.06758564578920553,1.0,-0.16635730862617493,-0.11266054213047028
0.058053506979536484,1.0,-0.1612270623445511,-0.11813417077064514
0.04451414219564814,1.0,-0.14290998876094818,-0.11964628100395203
0.04963445936962896,1.0,-0.14281430840492249,-0.1148766353726387
0.03527145429660333,1.0,-0.1275022178888321,-0.10847613215446472
0.03338560694760941,1.0,-0.12232395261526108,-0.1077154204249382
0.031747507948544966,1.0,-0.12073038518428802,-0.10262569785118103
0.0694263067785872,1.0,-0.15822437405586243,-0.05805144086480141
0.0777301528366951,1.0,-0.161863312125206,0.04220113903284073
0.0975607050322369,1.0,-0.17156608402729034,0.11426378041505814
0.06739539274360973,1.0,-0.14607125520706177,0.14739365875720978
0.05031171547740613,1.0,-0.14633405208587646,-0.17082788050174713
0.03447840232803795,1.0,-0.13029570877552032,-0.16520577669143677
0.04434900968384468,1.0,-0.14659984409809113,-0.14645759761333466
0.07404362511303064,1.0,-0.17228683829307556,-0.10659551620483398
0.0867922824281547,1.0,-0.17528049647808075,-0.02831420674920082
0.08304913146856321,1.0,-0.1675751954317093,0.03356890007853508
0.02000649358538996,1.0,-0.05433519184589386,-0.17730702459812164
0.02009840416083799,1.0,-0.05012664571404457,-0.172813281416893
0.015904149605204424,1.0,-0.07582990825176239,-0.15999069809913635
0.044743875684983454,1.0,-0.14988617599010468,-0.14771221578121185
0.06200144532656579,1.0,-0.16416369378566742,-0.13672254979610443
0.05919791263053622,1.0,-0.15979818999767303,-0.1136510968208313
0.03579422782897304,1.0,-0.009278365410864353,-0.1593690812587738
0.027255728040928608,1.0,-0.03890853747725487,-0.1402864307165146
0.02066519625879326,1.0,-0.10239093005657196,-0.13483135402202606
0.04294416777863054,1.0,-0.14745965600013733,-0.13019533455371857
0.04230470935521065,1.0,-0.14469173550605774,-0.12373809516429901
0.022087661043977747,1.0,-0.07208351790904999,-0.10706843435764313
0.023593948644567386,1.0,-0.10687682032585144,-0.10939284414052963
0.07834387846834737,1.0,-0.1702999323606491,-0.12504857778549194
0.07210370955387337,1.0,-0.1667550504207611,-0.09328960627317429
0.049711705930238576,1.0,-0.14506320655345917,-0.0314524881541729
0.03471192327416707,1.0,-0.11607518047094345,0.057183146476745605
0.06883396977771081,1.0,-0.16089479625225067,-0.16770529747009277
0.04668746135712549,1.0,-0.14021983742713928,-0.16463510692119598
0.032142009822673394,1.0,-0.12123232334852219,-0.15462733805179596
0.018409985247160397,1.0,-0.07724285870790482,-0.13585646450519562
0.020617520744417417,1.0,-0.08135825395584106,-0.11983857303857803
0.018590208143188427,1.0,-0.06987006962299347,-0.1700829267501831
0.02585736238699792,1.0,-0.03300862014293671,-0.16118517518043518
0.02525710914169307,1.0,-0.021326947957277298,-0.14795464277267456
0.02394149972205046,1.0,-0.02804749459028244,-0.13061416149139404
0.03371635303994159,1.0,-0.0036229833494871855,-0.1649733930826187
0.034521601347022736,1.0,-0.005063153803348541,-0.14163969457149506
0.03163727851288372,1.0,-0.01418621838092804,-0.11534689366817474
0.09945396566755133,1.0,-0.16623950004577637,0.09377842396497726
0.09499191753778573,1.0,-0.17192775011062622,0.047073282301425934
0.0767004495145725,1.0,-0.16505379974842072,-0.12569975852966309
0.06876989748375081,1.0,-0.16291029751300812,-0.13906964659690857
0.07645669991601031,1.0,-0.1709456741809845,-0.12528882920742035
0.028736955779938445,1.0,-0.1111203208565712,-0.09457740932703018
0.060277723456805286,1.0,-0.15248791873455048,-0.16449213027954102
0.046088146154412646,1.0,-0.13693483173847198,-0.1523488312959671
0.03321411707644227,1.0,-0.11723028123378754,-0.13810575008392334
0.021373334035163637,1.0,-0.0501510426402092,-0.1239985004067421
0.02167438315479363,1.0,-0.08438696712255478,-0.15397974848747253
0.024201916199191587,1.0,-0.04330359399318695,-0.13725855946540833
0.07391062556043593,2.0,-0.1535525619983673,0.04045636206865311
0.047459787551134294,2.0,-0.13779933750629425,-0.03604904189705849
0.05531693003808746,1.0,-0.14954209327697754,-0.14019344747066498
0.04757311755124143,1.0,-0.14338287711143494,-0.13852474093437195
0.04104072305662422,2.0,-0.13163727521896362,-0.16561712324619293
0.04465575686239375,1.0,-0.1365474909543991,-0.1527332216501236
0.03360497557988501,1.0,-0.11758537590503693,-0.13909897208213806
0.03290509644121361,2.0,-0.09550060331821442,0.13714836537837982
0.0475904500925832,2.0,-0.13275228440761566,-0.027077501639723778
0.027466532941723458,2.0,-0.1022985577583313,-0.06796170771121979
0.0601063984399771,2.0,-0.1525513231754303,-0.14112772047519684
0.03591273649020671,2.0,-0.12562128901481628,-0.14617106318473816
0.02507081902565755,2.0,-0.09155812114477158,-0.13769051432609558
0.04813796862936076,2.0,-0.13985507190227509,-0.15666773915290833
0.03447204945013104,2.0,-0.11971889436244965,-0.14332975447177887
