"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(5, 0)","(5, 1)","(5, 2)","(5, 3)"
0.007963973716376766,-0.0015452420051597663,0.00013984380513915794,0.00032426503372194767,0.007612241448825631,-0.001173481875953572,0.00016486617043225357,0.0003021350325947843,0.01052861620829232,-0.001702080498239462,0.00012348042343504408,0.0002548574232798776,0.011179495010196387,-0.0018542734860978957,0.0001454069271709945,0.00015274939209510994,0.008858265512016572,-0.0016505720480143827,0.00011686099015424661,0.00021478811244126847,0.01090947170355605,-0.0005743956569182666,0.00023522542445473908,4.012731451487385e-05
0.005749635932285413,0.0001345306085701998,-0.00012509031359361273,-0.00017453701782562268,0.006882216430118406,0.00013353891302084856,-0.00012091335976431578,-0.00021336007858030774,0.006099440559301103,9.92833680865898e-05,-0.0001387524624561131,-0.0001797235698309982,0.007276531500757647,6.990584565627281e-06,-0.0001232451436175603,-0.0002452165748074134,0.004692056229655593,0.0001427200234073004,-0.00014434362037093055,-0.0002133125620511958,0.007356873766832165,0.00029967780536549997,-0.000103902164463291,-0.00026578351055164443
0.0050412624304203,0.00015050629099037588,4.506462380366818e-05,0.0001376446958496479,0.008130294740969931,0.00010584427701497185,5.348405163526775e-05,3.561913378104513e-05,0.006308623465665346,4.680680868820745e-05,1.5368001092744838e-05,0.00011143822936656373,0.008906340240983114,-0.00015138133663927252,4.88661130157116e-05,-2.9520347043818767e-05,0.0037882945243797447,0.00012110226713799458,6.650858698425509e-06,3.516861778639986e-05,0.00914461172924526,0.0003989367592031342,8.450058824433606e-05,-6.500673020244204e-05
0.0037528157746727865,-0.0006215916628790543,-7.647199520133601e-06,0.00016723408816743997,0.0043277751841487785,-0.0003923200493040247,1.0754152851521822e-05,0.000126377905989021,0.007029545794740941,-0.0008055749700333486,-1.5022450512053294e-05,7.348789783860015e-05,0.006727735977187713,-0.0009066400570393033,-2.5359991360908546e-06,9.034072483445578e-06,0.0034620005052704165,-0.0006771322504600283,-3.600063389677227e-05,7.302002258949226e-05,0.006507351844588442,0.00024738079981980127,7.82556929803661e-05,-9.167039408628904e-05
0.003207061991477407,-0.0007542279315190191,-1.2657791625385785e-06,0.00011331887048813427,0.0037802623405583354,-0.00047886501307538363,2.039481464376014e-05,6.828108657285958e-05,0.00552613597830345,-0.0009034277642956018,-2.214974369539112e-05,5.2836703456162916e-05,0.006754733857194831,-0.0010757518700569171,4.066164122445165e-06,-6.5022500348229e-05,0.0030725366723819867,-0.0008256900301002061,-3.264371855851325e-05,3.5667852409375733e-06,0.006784997739319371,-7.561779393860067e-05,7.22204218397429e-05,-0.00014421980721756654
0.002026320187012513,-0.0009029167043004271,-1.7346114632672406e-05,3.4593128799372805e-05,0.001417256567255062,-0.0004777108257176348,1.0498191306607549e-05,1.6385863248179956e-05,0.0038627596398259274,-0.0010313185710773536,-4.234212816064935e-05,-1.0134383185737475e-05,0.005727892697080369,-0.0012158368433905808,-1.2718199445659877e-05,-0.00013884334898027045,0.0029780178715788446,-0.0010149714579755545,-4.17896354913966e-05,-8.185839429568134e-05,0.005568911030912876,-0.00019594886293634124,5.8381516024544555e-05,-0.00022653623258435797
0.00516709861048915,-0.0009845736375770752,5.90586948315073e-06,-1.1293194605042301e-05,0.0035876016605885146,-0.0005420697376879642,3.133667818395221e-05,2.2506236314423722e-06,0.008496003559462374,-0.0011623450837706562,5.954635798137212e-06,-0.00010935614966801016,0.007768365673895288,-0.0012011470804824803,9.020005644508947e-06,-0.00013130837696553643,0.006706882585473206,-0.0010953752442709398,-5.514511478161644e-06,-9.778758495227934e-05,0.0072029699301589326,-0.00014946949367373834,8.571794702971057e-05,-0.0002363921983343344
0.0032972008784745827,0.0011942571796991523,-0.0003826276989897003,-0.0004449041961996943,0.0015693034180968837,0.00139047037815475,-0.00037520453178787043,-0.0004035939704108183,-0.0009535378640258322,0.0013806822112597738,-0.00041616305179922495,-0.0003071511353707609,0.0030796989604775214,0.0012160846721730506,-0.0003830423272441023,-0.0004327845902973919,-0.005593056672096995,0.0015314465799567071,-0.00043740528082246286,-0.0003829067460924301,0.0032868864063092936,0.0009720742083707337,-0.0004014780940541759,-0.00040562804496267123
-0.001747028638874339,0.0012571966033876692,-0.0004638993914588749,-0.00035278516275811194,-0.0029872464922232403,0.0015077868404953427,-0.0004507944760392383,-0.00033323574388336233,-0.007697715540069705,0.001500447765113872,-0.000525471884236677,-0.00015446521550399757,-0.0004149179271020904,0.001192192061502142,-0.00046420845777942117,-0.0003885139795489142,-0.008265301021483776,0.0014802204239660814,-0.0005137180776960874,-0.00034231682154081585,-0.00012471175107547585,0.0009130671039006824,-0.00048574544471226413,-0.00035550695868070064
0.02447515024193271,-0.0007377047417449572,0.0003294768713133238,-0.0002700401687527031,0.02217568154634483,-0.0005263158787817546,0.00033583190839504574,-0.00021048802905028545,0.02285240950925628,-0.0006564430447884354,0.0003250010910101202,-0.00022057028772605556,0.023448898962878793,-0.0006756139155384432,0.0003292167918796303,-0.000235781685938896,0.018895681007461234,-0.0005116403817784665,0.0003008629109269388,-0.0002102455474974093,0.023379083550340518,-0.0006761794697627815,0.00032976626446384557,-0.00023828529321591154
