0,1,2,3,4
0.2022685408592224,0.028343625366687775,0.01845126412808895,-0.016788868233561516,0.010158421471714973
0.056870799511671066,0.01032447163015604,0.011300978250801563,-0.004098078235983849,0.0010236953385174274
0.016674358397722244,0.0022197365760803223,0.0012208492262288928,-0.0014397958293557167,0.0008967116009443998
0.1509159803390503,0.025058818981051445,0.02366987243294716,-0.011448242701590061,0.005087008234113455
0.023635290563106537,0.00475388765335083,0.006123867817223072,-0.0013749286299571395,-0.00015785405412316322
0.0956248864531517,0.018263615667819977,0.019934413954615593,-0.00713006965816021,0.003013043897226453
0.08817675709724426,0.025584019720554352,0.036419328302145004,-0.0044037820771336555,-0.0009984554490074515
-0.005534333176910877,0.00044465274550020695,0.006875983905047178,-0.00015705703117419034,-0.0021048516500741243
0.004561050329357386,7.266068132594228e-05,-0.0006579105393029749,-0.0004489390121307224,0.00014242928591556847
0.12440641224384308,0.006210728082805872,-0.012072110548615456,-0.012174763716757298,0.0064066932536661625
0.08467967063188553,0.001607838785275817,-0.017283419147133827,-0.00913352333009243,0.007286920212209225
0.21706894040107727,0.011600151658058167,-0.018888797610998154,-0.020646361634135246,0.011679301038384438
0.04235173016786575,0.0037310037296265364,0.00046496724826283753,-0.003583246609196067,0.0014764305669814348
0.017595039680600166,0.0005342244985513389,-0.002717396942898631,-0.0017713408451527357,0.001231736270710826
0.1470244824886322,0.006257330998778343,-0.01584790088236332,-0.013881806284189224,0.008372756652534008
0.0042574964463710785,0.0002015119098359719,-0.00046206809929572046,-0.0004139077791478485,0.0002900350373238325
0.08693262934684753,0.0047697387635707855,-0.011578160338103771,-0.00907235499471426,0.009439326822757721
0.11289656162261963,0.015373178757727146,0.010400178842246532,-0.00974908098578453,0.0058201877400279045
0.1400008499622345,0.047563426196575165,0.06443846225738525,-0.007825514301657677,4.749818617710844e-05
-0.01841634511947632,-0.004267160780727863,0.005772956646978855,0.002776038832962513,-0.003805623622611165
-0.0016703078290447593,-0.0006333219935186207,0.0005522320279851556,0.0004650289483834058,-0.0001819028693716973
0.1364038586616516,0.024714866653084755,0.03679317235946655,-0.013061655685305595,-0.003403486218303442
0.06339889019727707,0.013099814765155315,0.016177771613001823,-0.005335456691682339,-0.001173254568129778
0.03007540851831436,0.001928109209984541,0.0011690643150359392,-0.0026795086450874805,-0.0003860468859784305
0.2223762571811676,0.03408480063080788,0.041202280670404434,-0.016514575108885765,-0.004232802893966436
0.09739744663238525,0.00493996124714613,0.001412306446582079,-0.007608333602547646,-0.0018618428148329258
0.23196204006671906,0.03260084241628647,0.03369929641485214,-0.015827329829335213,-0.0034508879762142897
0.04958795756101608,0.0011044571874663234,-0.010692141018807888,-0.005409498233348131,0.006087094079703093
0.053026147186756134,0.00345818605273962,-0.005566643550992012,-0.005433820653706789,0.005412313621491194
0.05922965705394745,0.004669278394430876,-0.004087388049811125,-0.006108750123530626,0.005616395268589258
0.04011387377977371,0.011693793348968029,0.014974398538470268,-0.0028826026245951653,0.0005899990792386234
0.08267912268638611,0.031225068494677544,0.051920633763074875,-0.006217204499989748,-0.0022266509477049112
-0.02965417318046093,-0.00018732427270151675,0.0312450360506773,0.003038812195882201,-0.003759845392778516
-0.030453598126769066,-0.016490299254655838,0.009828771464526653,0.005286082159727812,-0.004990282468497753
-0.05103340744972229,-0.013535537756979465,0.013209682889282703,0.018171535804867744,0.0030465032905340195
0.043282583355903625,0.016782699152827263,0.030526837334036827,-0.005291508976370096,-0.002754391636699438
0.14862005412578583,0.07287575304508209,0.12485110759735107,-0.012798787094652653,-0.013246351853013039
0.010468591935932636,0.003934172447770834,0.0064803361892700195,-0.0009341304539702833,-0.0005794711760245264
0.18532240390777588,0.08206085115671158,0.12213197350502014,-0.00900422502309084,-0.013823505491018295
0.003996670246124268,0.0012489455984905362,0.002066537505015731,-0.0002225953503511846,-0.0002579557476565242
0.01667165942490101,0.006190710701048374,0.008999991230666637,-0.0008333866135217249,-0.0009962344774976373
0.044398851692676544,0.004608805291354656,0.0017976771341636777,-0.0037135754246264696,0.0010858091991394758
0.03223225101828575,-0.00045202483306638896,-0.009503948502242565,-0.003598483046516776,0.004367480520159006
0.24053293466567993,0.008755289949476719,-0.04262856766581535,-0.026014860719442368,0.026866545900702477
0.02413506992161274,0.001694979378953576,-0.003564991522580385,-0.0028511863201856613,0.0030911050271242857
0.2004730999469757,0.026670580729842186,0.0035684965550899506,-0.02154563181102276,0.01832442544400692
0.03969402611255646,0.010794395580887794,0.017596203833818436,-0.0030863743741065264,-0.0007964684045873582
0.17738460004329681,0.05221769958734512,0.06876683235168457,-0.013261806219816208,0.0034264216665178537
