s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s2-f2,s2-f3,s2-f4,s3-f1,s3-f2,s3-f3,s3-f4,s4-f1,s4-f2,s4-f3,s4-f4,s5-f1,s5-f2,s5-f3,s5-f4,s6-f1,s6-f2,s6-f3,s6-f4
9.268609247655713e-06,3.9397118556715117e-07,5.2566492503454586e-08,5.943331524884652e-09,8.512188085781017e-07,1.6011897743221376e-07,2.7674039328071093e-08,7.143322610911832e-09,5.907927674727137e-06,2.2388416908716324e-07,2.467607880840527e-08,2.4622809284912214e-09,2.8174028949405628e-06,1.5935008764011532e-07,1.9203816337156768e-08,5.187295872122509e-09,1.6306888906325452e-05,2.2934119893820926e-07,1.7376781973575296e-08,2.3105730477134755e-09,1.2153697959630003e-06,8.223622042617516e-08,1.4771083540886079e-08,2.188239657759097e-09
0.00012892613898308388,3.844133540336999e-09,2.1256823368249076e-08,7.867108229505523e-09,0.0001593614272169826,3.50971317895823e-08,9.897000607401013e-09,1.5827961885145277e-10,0.00011240346133002316,1.9184762479691626e-10,9.136118046832942e-09,1.2016408007817953e-09,9.886805493884652e-05,1.620864948832397e-09,8.091979831804793e-09,4.3151073805756116e-10,5.751712530426904e-05,3.388938557759204e-09,4.82791978909061e-09,1.1338784652204671e-09,9.817473759430948e-05,2.5799720972623866e-09,5.250745085564123e-09,7.434105472459558e-10
0.0002879495041546674,6.591660496889003e-07,9.634652741910507e-08,3.2871014738118686e-08,0.0002766687221147607,1.0055628280588713e-06,4.4161361851063964e-08,1.0546579827905635e-08,0.0002553912315940374,4.804966319459191e-07,5.0049109800615765e-08,5.48110645971079e-09,0.00014212862420292445,2.9893033304259886e-07,3.584217874784175e-08,1.7065198191406303e-08,9.515059109049714e-05,2.0402794175987773e-07,2.5381650621723698e-08,1.503040096441909e-08,0.00012577187321786377,1.2848084882725415e-07,2.7196757987537552e-08,1.003392753343565e-08
1.501247504942514e-06,3.230119266704178e-07,2.1903937797897958e-08,9.47221320208239e-10,5.945803641436029e-07,1.619167986544274e-07,1.1011202994504537e-08,3.3944494591245783e-09,1.6550905581791463e-06,1.8565683299062632e-07,1.2241205416319674e-08,1.0575688062733392e-10,2.836920901142265e-07,8.960093427962435e-08,7.839050411392786e-09,4.2541542833318945e-09,3.575026490502244e-06,1.6059694341447302e-07,7.945910295887294e-09,1.4326270776666396e-09,1.4108034466484595e-06,4.5963346413070305e-08,6.352583337433222e-09,1.4757669947254014e-09
2.0955840974188062e-05,3.536239348612712e-07,2.92983782076368e-08,3.4754783151298424e-08,3.1744128220347323e-05,4.578653669189695e-08,1.764103280777356e-08,2.381579489092951e-08,1.6695907961482067e-05,2.088111583607464e-07,1.1099853918883213e-08,1.7324858453655907e-08,7.594857999168288e-06,2.4978496226323455e-07,1.0956024303910544e-08,8.202760477827801e-09,1.6736993680614692e-06,3.3542272081514823e-07,1.0843911673428137e-08,4.920967896589375e-09,6.258576876475589e-06,1.5939889682921402e-07,8.056268843782414e-09,5.517093585955014e-09
9.973605711312273e-05,1.7487111616163967e-07,1.2536988918949305e-09,1.7922845339804523e-08,9.831529867541584e-05,1.1951240690523933e-08,1.156222059734564e-09,1.2727003320901286e-08,8.174385917173877e-05,8.995892593614781e-08,1.7832210514878503e-10,1.1579854798753057e-08,5.1750824750436434e-05,1.3519694551349792e-07,4.938576558475722e-10,3.500656240418365e-09,1.668927021873237e-05,1.7230022206439762e-07,7.658717652395394e-10,2.260001143133977e-09,4.339826191564196e-05,9.778899593917397e-08,3.5298997374415044e-10,2.7082299776010974e-09
5.1093314065724965e-05,4.5708617901683106e-08,7.906684009038385e-09,3.788333202453279e-09,5.035947085745937e-05,4.777247771090377e-08,4.7409192737608996e-09,3.0804706627205747e-10,1.5577306230118917e-05,4.5673544805706755e-08,1.2765385388700789e-09,6.942731765561068e-09,5.711072438568905e-05,7.346697485596066e-10,3.067283142939658e-09,1.6275946189324464e-10,1.0254192778410745e-05,3.56271115558385e-08,1.0154176485534374e-09,1.3574474422609267e-10,5.874672059257832e-05,2.791112238078686e-10,1.9106241599171927e-09,3.99357121399636e-13
0.0003954283692372966,1.2232522201034883e-07,2.8855046488599164e-08,8.644411298289542e-08,0.00029675563202207985,5.085445007079576e-08,1.4388653869641126e-08,4.64995509044136e-08,0.00021634217399022903,1.0849213035213204e-07,1.1027182513896812e-08,2.6438432700219063e-08,0.0002545278283293051,8.114792918757422e-08,1.0486808828729573e-08,2.8235938102986986e-08,0.00010140602977653147,1.6407945631370486e-07,5.449646769001891e-09,1.8683189668708418e-08,0.00022218095903655077,2.3312479708160037e-08,6.680860105732227e-09,1.905931537738647e-08
0.00028200879303119555,2.1104661156926116e-07,9.503111284656187e-08,1.5407056765220662e-10,0.00020669683334892887,1.3757062915586622e-07,4.923094449333027e-08,2.414065874438002e-11,0.00011839034849873094,6.377552784665719e-08,3.494831203273607e-08,4.3391261284587855e-09,0.00018719778514675263,1.2363750873281818e-07,3.5124256992332396e-08,1.2471623566476047e-11,6.268086656066703e-05,3.013714412735735e-08,2.1533506260794365e-08,3.581234349579394e-10,0.0001736216547586575,2.6590174494518034e-07,2.1777241935331802e-08,2.758262809310733e-10
6.665941430879356e-05,1.601556262422991e-07,8.117987502600774e-08,7.829443553029178e-08,8.695328140937789e-05,1.5954795602948254e-07,4.265640191314595e-08,2.2997865220314638e-08,4.8675208347806446e-05,1.200595724860721e-07,3.0414651615136584e-08,3.369457579782121e-08,7.504076639930895e-05,2.0699356423650098e-07,3.062881895052379e-08,1.1925493948683e-08,2.9322855910281087e-05,8.496413041841961e-08,1.9573134863313628e-08,1.3717195425065636e-08,7.642904376722465e-05,1.2842577933703092e-07,2.150240367802596e-08,9.601500523333792e-09
4.8131625704891644e-05,8.3442368959701e-08,8.129546933686322e-08,4.9543246187490764e-08,5.849903915262139e-05,5.878819211597022e-08,4.354368551564132e-08,1.4474441875957866e-08,2.367945482318242e-05,4.792238158076042e-08,2.855005867175797e-08,2.824479869793036e-08,5.9922676359836315e-05,1.3327667484924425e-07,3.057505328102907e-08,5.991078845963099e-09,1.353648397054409e-05,3.529223327226336e-08,1.8886284055211896e-08,8.120108486160594e-09,5.805111289424308e-05,3.185987386961874e-08,2.3027006798071293e-08,3.8470069636839085e-09
4.238907919548233e-05,5.3724513239308354e-08,2.276212259299874e-09,6.365939703712115e-09,3.446884417713773e-05,7.408301068348122e-08,1.5724023641871999e-09,5.044814949400156e-09,6.202157316325288e-06,7.140323404144084e-08,4.2487515826372664e-11,6.551207062617683e-11,4.368278921910238e-05,4.8357338577643645e-09,9.035134050816922e-10,7.602058549292566e-09,2.3229962280767856e-06,6.029014252088968e-08,5.735665135334529e-11,2.782815616301487e-09,4.318634504743923e-05,1.4586733691142386e-08,6.846934567481654e-10,4.827154805954758e-09
6.332626548077156e-05,1.854157540039547e-07,1.6468734774461224e-08,2.80943553837024e-09,6.366026463473193e-05,1.1333878667530263e-07,9.18663272584721e-09,4.424293251218785e-09,2.4184565587870494e-05,8.66599267027285e-08,4.141938368730236e-09,2.1488196400372795e-12,6.489083609371088e-05,1.9494455918731966e-07,6.2851036966887e-09,6.140233634295635e-09,1.1710881138662768e-05,6.127784813902707e-08,2.7158550679046877e-09,2.0687841566848887e-09,6.265197569806319e-05,8.599535190370273e-08,4.892794807363945e-09,4.291232288122975e-09
2.7154284795300998e-05,1.489758722183812e-08,7.45652527263865e-09,3.39110771834156e-09,3.262489618661049e-05,3.950975073147805e-09,4.504442329940806e-09,5.3514787013754225e-09,8.130491139363112e-06,4.425363174151423e-09,1.2348041829264863e-09,2.1684099119119702e-11,4.021126342463199e-05,5.377975410688862e-08,2.8808521847589994e-09,7.890878855748873e-09,3.740041587310205e-06,3.154624540528642e-09,9.187711006986583e-10,3.080846600145653e-09,3.983075956217658e-05,1.5361557009464316e-08,2.2471557459979048e-09,5.279743592432354e-09
