labels,geodesic,myelin,Michigan_FEOBV,Aghourian_FEOBV,Bedard_FEOBV,Tuominen_FEOBV,functional,abs_functional,structural,wresidC
102,0.3889520764350891,0.7382386,0.5086039,0.63349456,0.33278874,0.46462345,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
102,0.36855348944664,0.7323879,0.47339544,0.5291492,0.29203895,0.38194096,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
102,0.37074294686317444,0.7266058,0.4917847,0.53274715,0.29035565,0.40125042,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
102,0.3643815517425537,0.7375439,0.4695585,0.5258594,0.2849805,0.3666321,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
102,0.3599073588848114,0.7382447,0.4900837,0.4950428,0.28216717,0.3633836,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
102,0.353372722864151,0.7374579,0.47079855,0.4928496,0.32081625,0.38063955,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
115,0.38031330704689026,0.6911775,0.4521678,0.40500242,0.24695668,0.34252048,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
102,0.37109941244125366,0.708356,0.438314,0.36740488,0.2639157,0.3428769,0.5087383741814513,0.459466016685694,0.04427832034564068,0.051111090113582114
115,0.36869579553604126,0.67837775,0.44440126,0.43991023,0.24548575,0.34000677,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.3402118384838104,0.6551336,0.3729523,0.43836367,0.29280517,0.3372485,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.3459596633911133,0.6587579,0.3956103,0.41513544,0.28040686,0.32912815,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.33820226788520813,0.6555417,0.38376218,0.4121402,0.30268392,0.32568258,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.33162710070610046,0.66030216,0.43498936,0.46998996,0.30857608,0.33439285,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.33039483428001404,0.653441,0.3896465,0.47127753,0.31473568,0.3278848,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.32295918464660645,0.65099114,0.42549098,0.5312001,0.3248118,0.33654755,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
115,0.324266642332077,0.6493914,0.4360249,0.44564295,0.32372066,0.3593818,0.4225752345301812,0.3678453183428171,0.023956302528252652,0.23448521454380594
108,0.331536203622818,0.6286644,0.3336417,0.3999688,0.2892247,0.31772923,0.31334509141436495,0.48466914318524035,0.07244397082941118,0.9999999999999999
108,0.3170262575149536,0.62924016,0.43328378,0.5377531,0.3357986,0.38960862,0.31334509141436495,0.48466914318524035,0.07244397082941118,0.9999999999999999
108,0.32192090153694153,0.62950224,0.2712159,0.44187653,0.29545936,0.315297,0.31334509141436495,0.48466914318524035,0.07244397082941118,0.9999999999999999
108,0.31246665120124817,0.6308234,0.38902375,0.5178845,0.30382594,0.31377423,0.31334509141436495,0.48466914318524035,0.07244397082941118,0.9999999999999999
108,0.32439666986465454,0.63536733,0.41335496,0.36962128,0.27016965,0.28959864,0.31334509141436495,0.48466914318524035,0.07244397082941118,0.9999999999999999
147,0.5217154026031494,0.66198355,0.33086511,0.47341323,0.27091822,0.25125492,0.29169896882409807,0.39519789652506376,0.19577208864473228,0.6468493770331604
147,0.5167131423950195,0.66745627,0.39042935,0.42996907,0.2686791,0.25598562,0.29169896882409807,0.39519789652506376,0.19577208864473228,0.6468493770331604
147,0.5097087621688843,0.6669162,0.39207113,0.4340809,0.27013263,0.2558682,0.29169896882409807,0.39519789652506376,0.19577208864473228,0.6468493770331604
100,0.4820135533809662,0.6885985,0.39801168,0.49489117,0.2672237,0.29833835,0.41238924345015393,0.35559392469561746,0.16564389132563756,0.1879041848596817
147,0.4894498586654663,0.6885764,0.3966692,0.49403524,0.25750527,0.2958157,0.29169896882409807,0.39519789652506376,0.19577208864473228,0.6468493770331604
105,0.4811546206474304,0.7024679,0.3915862,0.49754703,0.2534825,0.3400511,0.38632559012512546,0.35806375648108324,0.11841638783675004,0.39029429691764395
105,0.4828640818595886,0.7123794,0.42848727,0.45770884,0.24681553,0.3727705,0.38632559012512546,0.35806375648108324,0.11841638783675004,0.39029429691764395
101,0.47395890951156616,0.71170974,0.44801736,0.42165595,0.25516573,0.37036127,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
100,0.45537659525871277,0.6682935,0.4275515,0.4274668,0.25591883,0.33899915,0.41238924345015393,0.35559392469561746,0.16564389132563756,0.1879041848596817
100,0.46187153458595276,0.673922,0.3658824,0.45184004,0.2682086,0.32429844,0.41238924345015393,0.35559392469561746,0.16564389132563756,0.1879041848596817
100,0.4462282955646515,0.6822904,0.42290354,0.44785452,0.26609173,0.37674528,0.41238924345015393,0.35559392469561746,0.16564389132563756,0.1879041848596817
101,0.43316850066185,0.726753,0.44595712,0.40064305,0.29727063,0.42737186,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.4453831911087036,0.7143255,0.4203046,0.42929238,0.28514382,0.4022807,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.4488814175128937,0.725652,0.4311825,0.4741072,0.29352435,0.39354527,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.45373961329460144,0.7247914,0.44110212,0.43464506,0.27801564,0.3739462,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.443130761384964,0.73453265,0.44241148,0.46970397,0.28729132,0.3783025,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.4369719922542572,0.7410167,0.47072333,0.49036866,0.28748295,0.383879,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.43115922808647156,0.74365693,0.4674794,0.45781553,0.29500118,0.39861268,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.40020766854286194,0.7448166,0.49844533,0.39706773,0.31283155,0.48040253,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.41174018383026123,0.7493915,0.48990607,0.45254624,0.3059238,0.4675539,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
101,0.4064534604549408,0.7493954,0.49929684,0.53806216,0.31253168,0.48119128,0.4090628369450968,0.3497932632081805,0.061928437687131924,0.019843664347936264
104,0.41468924283981323,0.7661638,0.50317967,0.46797454,0.2714214,0.47204852,0.5042087882718351,0.45448212422226486,0.07284447724489743,0.05106803437708848
151,0.7445351481437683,0.6764091,0.2919997,0.29069352,0.17709026,0.18187447,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
150,0.7397837042808533,0.6777188,0.30900356,0.27144414,0.17020431,0.16553642,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.735107421875,0.67661786,0.30522448,0.32310027,0.17764285,0.16940777,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.7058995366096497,0.6731118,0.21844923,0.34820443,0.19005212,0.19327448,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.7146081328392029,0.67682546,0.2946267,0.31890333,0.18190178,0.17294608,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.702536404132843,0.67659044,0.2968472,0.32066232,0.19248715,0.18315734,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.7035617828369141,0.68074584,0.2970356,0.29947245,0.20088652,0.18859567,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.692949652671814,0.6762382,0.31961194,0.32530624,0.20414159,0.21012886,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
149,0.6928651332855225,0.66375697,0.34037915,0.23461078,0.20432046,0.2031715,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6924245953559875,0.6645923,0.3156151,0.27547288,0.23069331,0.20489876,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6826119422912598,0.6648388,0.28768364,0.2753855,0.21351263,0.22274138,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6604890823364258,0.6647818,0.27361187,0.320565,0.22992125,0.27142948,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
150,0.6688192486763,0.6670533,0.31770304,0.35859966,0.23429307,0.25531948,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.6634914875030518,0.667991,0.24430865,0.35071808,0.22436693,0.2599182,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.6709688305854797,0.6731356,0.32449856,0.3001747,0.21669742,0.25707966,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.6605374217033386,0.6703077,0.27307108,0.34176576,0.22493616,0.25651848,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.6613372564315796,0.67467284,0.2829276,0.30302495,0.23450777,0.25740898,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
150,0.6493518352508545,0.666826,0.28409004,0.36065948,0.24206957,0.259463,0.3651508756757136,0.39396050143085315,0.162814132580992,0.48090769560107866
149,0.6214115619659424,0.65373534,0.057925425,0.3657984,0.25958678,0.2462071,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6262645125389099,0.6596679,0.047491055,0.35752672,0.25631413,0.26315045,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6135555505752563,0.654457,0.055766664,0.38627106,0.24964598,0.2299359,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.6057713627815247,0.6572461,0.0690108,0.31036347,0.23803028,0.20613404,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.599363386631012,0.6498736,0.3794007,0.29916054,0.24521056,0.18482773,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
95,0.7714653015136719,0.74248993,0.31963414,0.32328337,0.14167896,0.16013189,0.1944133151031413,0.3041003121063881,0.13448879451147716,0.37052821787460566
95,0.7797116637229919,0.7425975,0.2695717,0.29004025,0.1473442,0.161063,0.1944133151031413,0.3041003121063881,0.13448879451147716,0.37052821787460566
144,0.7754238843917847,0.74418443,0.19679195,0.29975027,0.15609461,0.16690235,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
144,0.7888752222061157,0.72947854,0.18918505,0.32748663,0.18665579,0.1770135,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
144,0.7936396598815918,0.73281384,0.27116457,0.27485043,0.18308744,0.16797368,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
144,0.7916722297668457,0.7189283,0.33774385,0.34987408,0.17172429,0.18872227,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
149,0.7945224046707153,0.7067074,0.3095959,0.34218657,0.16242203,0.19155864,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.784307599067688,0.7006848,0.33079764,0.32395732,0.16206846,0.20319773,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
144,0.752631664276123,0.696051,0.11092828,0.33620262,0.16378918,0.19350238,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
144,0.7609966993331909,0.7074989,0.07239624,0.3395713,0.1676093,0.19236444,0.2606551234042991,0.2761604450298081,0.08254030863631859,0.17196172229260384
149,0.7499877214431763,0.69439846,0.0908732,0.3432786,0.16472974,0.19675566,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.7637309432029724,0.67002463,0.108671196,0.3394162,0.21403608,0.19340928,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.7628908753395081,0.6787591,0.21765012,0.3306052,0.20100394,0.21215652,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.7747032642364502,0.6706756,0.30167505,0.32884848,0.20019194,0.20141195,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.7827923893928528,0.67246246,0.3295655,0.3091458,0.18059072,0.20229425,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
149,0.7852820754051208,0.66638833,0.19263104,0.341011,0.20178631,0.18781076,0.3193063778615941,0.2534937676478267,0.26446148589620766,0.03203644734298918
151,0.7947566509246826,0.66634434,0.22492132,0.32467145,0.21367893,0.18769766,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
151,0.7856335639953613,0.6665391,0.2502724,0.3356465,0.22105011,0.19763018,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
151,0.7479597926139832,0.67149895,0.32274145,0.27529818,0.19406667,0.18954809,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
151,0.7591012716293335,0.6717168,0.32428375,0.30085003,0.20236978,0.1946062,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
151,0.7502530217170715,0.6743848,0.30842486,0.29813057,0.18534526,0.19200881,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
151,0.7538005113601685,0.67537516,0.31577885,0.295671,0.17766657,0.19461773,0.43775033660264784,0.4729516783793202,0.39820881974862965,0.708100946628064
15,0.7785664200782776,0.75072855,0.11690846,0.35006654,0.2046701,0.20406954,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.7741461396217346,0.7563602,0.26850277,0.2744826,0.19161245,0.18737115,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.7823437452316284,0.7515184,0.08140603,0.27412248,0.20405486,0.19436027,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.8108225464820862,0.71028835,0.28888127,0.3089376,0.20681253,0.20595597,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.7987310290336609,0.7087679,0.2999784,0.2718537,0.21279243,0.20315711,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
142,0.8071989417076111,0.6961307,0.28519434,0.29089314,0.18293527,0.20364217,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
142,0.8069737553596497,0.7182685,0.29849157,0.2701707,0.1719065,0.21603389,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
142,0.8206095695495605,0.7075569,0.29220507,0.26194197,0.17191538,0.19006847,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
46,0.8509615063667297,0.714826,0.30523273,0.33001268,0.17115685,0.20964389,0.21099236132960275,0.19360160861815165,0.40443162505958574,0.11906030152293993
142,0.8416669964790344,0.7152434,0.30292276,0.27875048,0.15761432,0.21392961,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
142,0.8484647274017334,0.7062251,0.3211381,0.2470714,0.14825839,0.20485796,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
17,0.8662111163139343,0.7379086,0.11216222,0.24504544,0.1656681,0.20300145,0.060190810896542324,0.09043298514749662,0.3071151857018221,0.08064534811364689
142,0.8513136506080627,0.7215321,0.15029037,0.25199914,0.14424175,0.20598201,0.43685623254220163,0.38037426942233654,0.4169155600753032,0.015260141986665147
17,0.8524703979492188,0.735979,0.10547123,0.29190576,0.1648198,0.18764253,0.060190810896542324,0.09043298514749662,0.3071151857018221,0.08064534811364689
152,0.8437749743461609,0.73078096,0.3416095,0.27650553,0.16325289,0.1739365,0.05935656198389161,0.06211586816007875,0.42741605308759223,0.046122383956439625
152,0.8575829267501831,0.74151874,0.26346144,0.27515417,0.18863901,0.17461081,0.05935656198389161,0.06211586816007875,0.42741605308759223,0.046122383956439625
152,0.8684922456741333,0.75557184,0.16579762,0.27608418,0.20491734,0.18731429,0.05935656198389161,0.06211586816007875,0.42741605308759223,0.046122383956439625
17,0.8772671222686768,0.7537835,0.09072186,0.2015041,0.20256487,0.1869752,0.060190810896542324,0.09043298514749662,0.3071151857018221,0.08064534811364689
17,0.9259824752807617,0.7520259,0.046842307,0.26926076,0.1679134,0.19752707,0.060190810896542324,0.09043298514749662,0.3071151857018221,0.08064534811364689
16,0.9157214760780334,0.76711583,0.09887007,0.22841202,0.16963306,0.1939268,1e-06,0.012578542849216945,0.38250881195190667,0.01989220335206845
16,0.9330294728279114,0.7681252,0.19615546,0.24984677,0.15709212,0.21003447,1e-06,0.012578542849216945,0.38250881195190667,0.01989220335206845
16,0.9416386485099792,0.78481376,0.2804767,0.20461051,0.16326305,0.20910339,1e-06,0.012578542849216945,0.38250881195190667,0.01989220335206845
17,0.9480688571929932,0.76254135,0.19348842,0.24364208,0.16310173,0.19516425,0.060190810896542324,0.09043298514749662,0.3071151857018221,0.08064534811364689
37,0.7722486257553101,0.6567374,0.35478032,0.25507498,0.17837915,0.254969,0.44700001859688676,0.40255887099189147,0.3019508672793431,0.3006338310855928
37,0.762113094329834,0.66611344,0.3917014,0.2950967,0.18429515,0.2566945,0.44700001859688676,0.40255887099189147,0.3019508672793431,0.3006338310855928
37,0.7739056348800659,0.6609619,0.36123183,0.3234915,0.17384669,0.25392622,0.44700001859688676,0.40255887099189147,0.3019508672793431,0.3006338310855928
27,0.7906254529953003,0.6664725,0.35368213,0.31558788,0.19117054,0.23208906,0.5577089144921072,0.5133481842070574,0.41982538252292034,0.007941199429276487
27,0.7808506488800049,0.6675267,0.36280608,0.36381066,0.18113264,0.23593988,0.5577089144921072,0.5133481842070574,0.41982538252292034,0.007941199429276487
27,0.788408100605011,0.6744083,0.34922835,0.31926924,0.17397645,0.22725506,0.5577089144921072,0.5133481842070574,0.41982538252292034,0.007941199429276487
27,0.7855651378631592,0.68361527,0.34840488,0.29911035,0.16564474,0.23929651,0.5577089144921072,0.5133481842070574,0.41982538252292034,0.007941199429276487
27,0.7988839149475098,0.67999196,0.347631,0.34847343,0.18021259,0.23183171,0.5577089144921072,0.5133481842070574,0.41982538252292034,0.007941199429276487
45,0.8369420766830444,0.6634365,0.23799706,0.24912031,0.20644554,0.22118129,0.3050161359611252,0.2820214390165795,0.48208501255439506,0.17535523566281946
45,0.8267364501953125,0.66398084,0.16455016,0.24107765,0.21036848,0.21511896,0.3050161359611252,0.2820214390165795,0.48208501255439506,0.17535523566281946
45,0.831534743309021,0.6664152,0.31829348,0.2708878,0.19310322,0.22804539,0.3050161359611252,0.2820214390165795,0.48208501255439506,0.17535523566281946
29,0.804231584072113,0.67706877,0.32631692,0.3163656,0.18309495,0.21790956,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
29,0.8109543919563293,0.67422104,0.26789662,0.40196633,0.18072793,0.21897326,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
29,0.8003391027450562,0.6792742,0.33183634,0.38006794,0.19673762,0.22304298,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
29,0.7975605130195618,0.6834328,0.3351019,0.39589965,0.21064171,0.22808199,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
29,0.7889871597290039,0.6850987,0.24407205,0.35284984,0.20922652,0.23424067,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
30,0.7784900665283203,0.69021344,0.10808183,0.33965492,0.21058765,0.22914399,0.4792164160808432,0.5433546347626077,0.4783714944886694,0.6067951444275094
29,0.7835902571678162,0.6889051,0.25355202,0.33449596,0.20996019,0.22939907,0.40957632790353937,0.35035825607262483,0.42267269323595186,0.06507499567702764
15,0.7856060266494751,0.7234202,0.31166238,0.2926969,0.19011012,0.23207395,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.776780366897583,0.71458775,0.3264047,0.2926094,0.18757477,0.22856112,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.7822235226631165,0.73606867,0.2914733,0.3450597,0.20218441,0.2239499,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
15,0.7795056104660034,0.74286795,0.089496784,0.3180371,0.20521703,0.2219377,0.5679961977136765,0.5246672571510765,0.5443656814947152,0.051608099936978555
58,0.4005638659000397,0.6219296,0.47918278,0.523116,0.27136567,0.3794065,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
58,0.4051556885242462,0.4990865,0.4430276,0.5740681,0.18421695,0.25892764,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
58,0.4147133231163025,0.6363454,0.45301455,0.55007964,0.23302642,0.31748825,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
58,0.4586823582649231,0.6244172,0.46611863,0.60749537,0.29100087,0.37180632,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
58,0.4482194185256958,0.6571329,0.43150476,0.5681339,0.22540358,0.30264175,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
58,0.4641384780406952,0.67119867,0.43031162,0.501688,0.2350016,0.29067904,0.7358475264268303,0.7093536697377398,0.5533643458748758,0.2907390131189983
14,0.4727139472961426,0.7272409,0.43069205,0.47243983,0.19341072,0.23249052,0.729077284946146,0.7019043893477713,0.5417511250551845,0.04309273535178233
14,0.480593204498291,0.69509244,0.42161766,0.44207358,0.24340954,0.27633166,0.729077284946146,0.7019043893477713,0.5417511250551845,0.04309273535178233
57,0.5205654501914978,0.6315376,0.52250916,0.62911963,0.3573229,0.5278773,0.6396070731031691,0.6037083167590752,0.40060340074400763,0.524050929760108
57,0.5047574639320374,0.6187083,0.51440406,0.5687083,0.3255957,0.53114015,0.6396070731031691,0.6037083167590752,0.40060340074400763,0.524050929760108
57,0.5208914279937744,0.6223482,0.5136868,0.5729884,0.3421292,0.55515724,0.6396070731031691,0.6037083167590752,0.40060340074400763,0.524050929760108
32,0.5393167734146118,0.648464,0.43103337,0.48779124,0.3442656,0.46477836,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
57,0.5224429965019226,0.6361022,0.45161042,0.5721293,0.35412392,0.44717157,0.6396070731031691,0.6037083167590752,0.40060340074400763,0.524050929760108
32,0.5264645218849182,0.68318087,0.45865396,0.59836906,0.3293629,0.38949853,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
14,0.5154387354850769,0.7544015,0.430008,0.51641697,0.2608554,0.2577902,0.729077284946146,0.7019043893477713,0.5417511250551845,0.04309273535178233
32,0.5329471230506897,0.7745293,0.45902684,0.48857766,0.28602216,0.27165365,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
14,0.5424606204032898,0.88245726,0.3930533,0.60233223,0.2355127,0.20725293,0.729077284946146,0.7019043893477713,0.5417511250551845,0.04309273535178233
32,0.5502914786338806,0.7784581,0.42902452,0.48829406,0.32000878,0.29169333,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
32,0.5938104391098022,0.70372164,0.3910432,0.53524,0.32760814,0.35915357,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
32,0.5828772783279419,0.7561682,0.42193553,0.50676095,0.31847993,0.31124645,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
32,0.5969220995903015,0.7391422,0.4341059,0.4541545,0.3093793,0.3356338,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
32,0.6034127473831177,0.7837068,0.41040242,0.49778146,0.28088424,0.3081736,0.5798183570604629,0.5377669628785731,0.46736203226846396,0.09806871754550237
34,0.6113339066505432,0.72518706,0.39030066,0.41533947,0.30678573,0.3489139,0.5828574995894238,0.5944469380687428,0.35693920354544134,0.4336915607580856
93,0.12780539691448212,0.62307876,0.08423469,0.35637218,0.30255446,0.33401924,0.8686867816315593,0.8555163821960494,0.6012309901829412,0.02232128904791097
93,0.11341967433691025,0.63278055,0.15665033,0.24808832,0.31970707,0.32908076,0.8686867816315593,0.8555163821960494,0.6012309901829412,0.02232128904791097
93,0.10842014849185944,0.6175836,0.15285729,0.3031841,0.34286538,0.36537886,0.8686867816315593,0.8555163821960494,0.6012309901829412,0.02232128904791097
166,0.0636231079697609,0.6998193,0.45311224,0.54306525,0.30281934,0.36407638,0.9895372609327504,0.9884878734116969,1.0,0.09193599069588192
166,0.06671465188264847,0.6430786,0.41595677,0.5492925,0.412084,0.4094956,0.9895372609327504,0.9884878734116969,1.0,0.09193599069588192
166,0.04565427452325821,0.8221884,0.50013185,0.6910494,0.4018661,0.41354263,0.9895372609327504,0.9884878734116969,1.0,0.09193599069588192
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
166,0.05897686257958412,0.5346598,0.5029996,0.50489426,0.39567724,0.4206081,0.9895372609327504,0.9884878734116969,1.0,0.09193599069588192
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
178,0.23909327387809753,0.6170113,0.48786065,0.41203058,0.3549324,0.2639379,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
178,0.232334703207016,0.6160353,0.43015924,0.32853973,0.32788464,0.295752,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
178,0.22844728827476501,0.6136129,0.47277474,0.4649281,0.34611914,0.26029515,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
167,0.20644845068454742,0.61076605,0.47155967,0.48594576,0.32422712,0.2685176,0.5149399911943728,0.5294633664920237,0.4898553186789092,0.5529279932412202
178,0.20832692086696625,0.60552096,0.43824103,0.4324919,0.3077735,0.26293278,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
178,0.1992555856704712,0.5990347,0.41838863,0.33860886,0.29695967,0.25613785,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
178,0.19657084345817566,0.5899277,0.2887564,0.31938177,0.2526702,0.26404238,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
178,0.19162899255752563,0.5912127,0.41800913,0.36720568,0.29026672,0.2453567,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
106,0.1870482861995697,0.5884198,0.4782762,0.3858707,0.3606151,0.34645075,0.5214696646917774,0.500563890173978,0.5374781925683598,0.3785575315581478
106,0.1963881105184555,0.59530646,0.47926122,0.4512846,0.34765592,0.3958676,0.5214696646917774,0.500563890173978,0.5374781925683598,0.3785575315581478
106,0.1862628012895584,0.59813404,0.4913064,0.3789845,0.32205936,0.3900386,0.5214696646917774,0.500563890173978,0.5374781925683598,0.3785575315581478
110,0.17046396434307098,0.6349674,0.44085342,0.47972602,0.32031706,0.26119977,0.8922671747670563,0.8814618319518894,0.9305300152452383,0.12429490231679285
167,0.1785053014755249,0.6161995,0.4269723,0.47800535,0.32393804,0.2680756,0.5149399911943728,0.5294633664920237,0.4898553186789092,0.5529279932412202
167,0.17534591257572174,0.60776484,0.43372932,0.43299228,0.27328792,0.23270486,0.5149399911943728,0.5294633664920237,0.4898553186789092,0.5529279932412202
178,0.18079832196235657,0.5826307,0.41721568,0.37286484,0.2508858,0.23580341,0.5350631659288281,0.5038290659046948,0.28183450113663605,0.2659027587652718
131,0.18035821616649628,0.58500206,0.40444496,0.36339128,0.24257663,0.23563088,0.6436132725151973,0.6078685423744797,0.9366667253244003,0.3141842609131565
