Geodesic,Myelin,Michigan_FEOBV,Aghourian_FEOBV,Bedard_FEOBV,Tuominen_FEOBV,functional,abs_functional,structural,wresidC,G1residC,unwresidC,FiberLength,WiringCost
0.629218935966492,0.509263873100281,0.397512376308441,0.34185916185379,0.148847937583923,0.259875118732452,0.556708633899689,0.59108317,0.36744592,0.61159235,0.53025717,0.628473,0.82803611877655,0.407458358300519
0.646094441413879,0.570983290672302,0.516718745231628,0.622840583324432,0.298977375030518,0.349063515663147,0.59383898973465,0.6029656,0.37565276,0.39607576,0.26895076,0.41646358,0.685142125567042,0.344673405553993
0.693966865539551,0.44118082523346,0.403356194496155,0.516233146190643,0.256464600563049,0.256474673748016,0.475022464990616,0.5285164,0.3630708,0.4810231,0.3401709,0.50284153,0.737134824445299,0.358408888606644
0.759481430053711,0.61648428440094,0.529833137989044,0.521247804164887,0.13283383846283,0.36338210105896,0.365541785955429,0.30190712,0.33387527,0.015990445,0.01549821,0.016576314,0.781843916457029,0.349578596174181
0.70643013715744,0.368168711662292,0.462587475776672,0.555074870586395,0.140745639801025,0.244868457317352,0.441604346036911,0.39571843,0.30843756,0.27639496,0.19780315,0.27881002,0.747236116146124,0.308649539837134
0.639429867267608,0.314862489700317,0.456410527229309,0.749536097049713,0.254063129425049,0.341686606407165,0.486332923173904,0.46797937,0.29759896,0.53302884,0.4675406,0.5241686,0.69228315443405,0.275902536766684
0.834965229034424,0.359940648078918,0.309197545051575,0.388829886913299,0.115130066871643,0.222610056400299,0.380949646234512,0.31976175,0.39986256,0.0076595694,0.0050572855,0.008124589,0.888150670126008,0.475595690201419
0.606941521167755,0.568301439285278,0.74660724401474,0.862107336521149,0.292491197586059,0.511569976806641,0.503405570983887,0.45407078,0.2712925,0.047516745,0.041738655,0.046119537,0.636033744708166,0.231077928626447
0.515466928482056,0.368889451026916,0.822129666805267,1,0.431628823280335,0.480186343193054,0.520539283752441,0.47245055,0.1260737,0.16621391,0.15438543,0.16146587,0.317836129678337,0.053662176429639
0.877676129341126,0.339495539665222,0.245458617806435,0.402487456798553,0.115784049034119,0.147433161735535,0.30300635099411,0.24625865,0.46813998,0.107713155,0.08191842,0.11007453,0.883897175188229,0.554138083954195
0.551213800907135,0.370654344558716,0.599001586437225,0.655725300312042,0.196254968643188,0.34678065776825,0.410680890083313,0.42990577,0.28249305,0.57899594,0.55693895,0.5714271,0.735932709746037,0.278411002685842
0.682002425193787,0.29371976852417,0.314490854740143,0.454618871212006,0.095951557159424,0.203648090362549,0.434949547052383,0.43703523,0.3347329,0.44515675,0.44061548,0.43944302,0.785753931427972,0.352229302890069
0.83912992477417,0.305587291717529,0.335677742958069,0.383484661579132,0.112948417663574,0.178590357303619,0.314803034067154,0.28895718,0.4694314,0.16002956,0.10298617,0.1646688,0.953410454451331,0.599366638977186
0.880446374416351,0.406234979629517,0.162813112139702,0.338461935520172,0.085017919540405,0.15198403596878,0.247262343764305,0.22442926,0.41018534,0.10632977,0.072448395,0.10947264,0.857749171610418,0.471173614810631
0.817082285881043,0.434849619865418,0.195916160941124,0.329287707805633,0.069696068763733,0.144770622253418,0.266043603420257,0.20641606,0.39982098,0.07984669,0.07174769,0.08048537,0.785216223556835,0.420431612970752
0.834409832954407,0.539785981178284,0.273809552192688,0.305597960948944,0.04465651512146,0.1497523188591,0.073389790952206,0.13814367,0.32189766,0.14344576,0.1144267,0.14525,0.668728313866356,0.288275710840109
0.901321232318878,0.428533315658569,0.224435433745384,0.360836565494537,0.082179427146912,0.124703526496887,0.135787338018417,0.12534352,0.42062944,0.07950154,0.053401988,0.082031064,0.842349760790533,0.474496095640631
0.89852511882782,0.463045239448547,0.256636798381805,0.2935511469841,0.081153988838196,0.090526819229126,0.154404327273369,0.19239369,0.33739215,0.16333893,0.119804315,0.16644083,0.672940882499599,0.30405518071803
0.718668460845947,0.59136962890625,0.342626094818115,0.497264087200165,0.093661069869995,0.154420852661133,0.330416798591614,0.2633087,0.50846153,0.02743421,0.0021751875,0.030583242,0.833217740879513,0.567357929260402
0.734497368335724,0.490624189376831,0.405777752399445,0.430371105670929,0.106600284576416,0.215828478336334,0.354699552059174,0.29139742,0.44637814,0.020938765,0.014123934,0.022342194,0.76026568286742,0.45447377354365
0.684468448162079,0.721362471580505,0.573273062705994,0.7135209441185,0.200183629989624,0.389779448509216,0.436821341514587,0.38070467,0.3961037,0.01631737,0.015650151,0.017163137,0.65587982845712,0.3479154332109
0.788751065731049,0.576134204864502,0.398865640163422,0.541655600070953,0.140682816505432,0.219745397567749,0.476522892713547,0.42401946,0.42364025,0.018031048,0.018773757,0.018710868,0.689218545311726,0.391016146131086
0.711836457252502,0.536807179450989,0.506060838699341,0.624124467372894,0.14248788356781,0.280191957950592,0.512958884239197,0.46410987,0.4547922,0.058352616,0.07510456,0.056235142,0.786885552410495,0.47925328641037
0.547087013721466,0.409077644348144,0.283152222633362,0.603391110897064,0.19726026058197,0.14700573682785,0.356574952602386,0.33380893,0.17031367,0.36798084,0.36696097,0.3644139,0.440237556181685,0.100410034644688
0.481599390506744,0.208629250526428,0.821516156196594,0.997135937213898,0.433201313018799,0.718560576438904,0.634878098964691,0.5984951,0.3891472,0.51025164,0.55811226,0.4894648,0.525058350070393,0.273628922307812
0.384053766727448,0.07834804058075,0.72967803478241,0.8537238240242,0.200075268745422,0.436687588691711,0.720987200737,0.6962395,0.54610515,0.297688,0.3466857,0.2832498,0.494402632446877,0.361574310857587
0.382221698760986,0.166918635368347,0.881459712982178,0.982945024967194,0.404375314712524,0.630949974060059,0.462446331977844,0.4680941,0.41748676,0.87913567,0.9259394,0.85164344,0.427337620359712,0.238921017057763
0.423451066017151,0.282780289649963,0.785773575305939,0.922697246074676,0.379119396209717,0.459012985229492,0.395423680543899,0.45000705,0.14250174,0.90476,0.80802923,0.8962861,0.407471530246728,0.077760305485171
0.190989956259727,0.139365553855896,0.546633303165436,0.558238208293915,0.293732166290283,0.42964243888855,0.746506273746491,0.72182024,0.5769382,0.25158226,0.10293222,0.27253312,0.29594146835658,0.228652334623051
0.341308653354645,0.233517527580261,0.526919305324554,0.552018821239471,0.170100450515747,0.283844590187073,0.608851611614227,0.5703071,0.2242178,0.098999955,0.06607857,0.10538201,0.486027978653964,0.145939172051381
0.459939897060394,0.27062177658081,0.495928645133972,0.428497135639191,0.044859051704407,0.217572033405304,0.415585488080978,0.37323225,0.2994331,0.041947022,0.032041173,0.042414926,0.816453200252822,0.327394683515988
0.233213797211647,0.223044395446777,0.367523193359375,0.526593625545502,0.24401593208313,0.290588140487671,0.713417172431946,0.6860876,0.3250408,0.16907641,0.08842935,0.18168512,0.346593484617823,0.150868576685785
0.221012905240059,0.266461968421936,0.496761560440064,0.463265001773834,0.22284722328186,0.297423005104065,0.683963358402252,0.66743964,0.41782257,0.44433907,0.29000494,0.4600089,0.422072845039707,0.236167334715442
0.157104030251503,0.486724376678467,0.354670286178589,0.464489161968231,0.204160451889038,0.243170082569122,0.661121904850006,0.62865645,0.106739,0.04482581,0.0368704,0.043783017,0.224858899983541,0.032142061815971
0.602930188179016,0.337329983711243,0.283660292625427,0.390612542629242,0.132613301277161,0.176260232925415,0.309821009635925,0.2922421,0.23087464,0.20636284,0.16049935,0.21017188,0.628447021557875,0.194305647721728
0.641721308231354,0.310841560363769,0.359525561332703,0.433546483516693,0.107014179229736,0.180341064929962,0.528201043605804,0.5131403,0.11678081,0.47754055,0.3851099,0.48463717,0.32643046314187,0.051050815607473
0.367654323577881,0.199771285057068,0.464180529117584,0.395211040973663,0.058747410774231,0.195663213729858,0.430063337087631,0.39456064,0.48185894,0.20321068,0.14151272,0.21251464,0.80526864317323,0.519638391299625
0.559603810310364,0.234569549560547,0.308366775512695,0.384654819965362,0.063324093818665,0.10898768901825,0.275221794843674,0.2510577,0.3393628,0.1937871,0.13896212,0.20046857,0.859924690740889,0.390809555442319
0.554030776023865,0.235284805297851,0.294908463954925,0.391603529453278,0.12410032749176,0.188604593276977,0.430194526910782,0.4121459,0.27467722,0.367333,0.27412915,0.37287503,0.689400701975351,0.253591612401607
0.375730335712433,0.231786012649536,0.344745218753815,0.352137744426727,0.078730583190918,0.243799209594726,0.551058709621429,0.5434602,0.53230846,0.4217421,0.32236928,0.4280309,0.776080060381111,0.553235976730661
0.517206370830536,0.383319735527039,0.317991495132446,0.400969803333282,0.149762988090515,0.180674433708191,0.40574899315834,0.3550363,0.14392266,0.01981823,0.014939248,0.020653935,0.448448672302924,0.086433567805032
0.352580726146698,0.340235114097595,0.409668207168579,0.554553091526032,0.206583857536316,0.244405686855316,0.24512442946434,0.24179088,0.17087625,0.1136586,0.10857555,0.11435059,0.592171732805551,0.135509548307964
0.255559146404266,0.395631313323975,0.343157231807709,0.505000412464142,0.191760301589966,0.21691632270813,0.27414545416832,0.2391767,0.20731393,0.10465284,0.08949757,0.10567878,0.622962152156954,0.172954022487265
0.183043286204338,0.304424285888672,0.405492067337036,0.491251289844513,0.095418572425842,0.172232747077942,0.293037414550781,0.23676422,0.24764068,0.056203786,0.03447412,0.056413468,0.614130971072788,0.203668332694311
0.26107919216156,0.251586079597473,0.343182742595673,0.493105351924896,0.168918013572693,0.165473520755768,0.326563715934753,0.27021435,0.44819137,0.0424256,0.013678619,0.045482732,0.755792404847142,0.453634977724296
0.442659974098206,0.331383466720581,0.481010437011719,0.588958919048309,0.204683780670166,0.28281307220459,0.235021650791168,0.43564266,0.15195338,0.8975899,0.8316634,0.8957598,0.508879140443499,0.103553679344034
0.468461096286774,0.447625875473022,0.413632452487946,0.598078072071075,0.103122591972351,0.146850228309631,0.360640972852707,0.36530915,0.019927245,0.24130529,0.20834297,0.24331604,0.093289624500893,0.002489551563993
0.50833797454834,0.427847504615784,0.541120827198029,0.519853889942169,0.120834946632385,0.13748037815094,0.274990558624268,0.32475808,0.015712896,0.34023145,0.29955682,0.34199756,0,0
0.407455384731293,0.452836036682129,0.408959567546845,0.499164044857025,0.131579518318176,0.190531015396118,0.411900192499161,0.37580383,0.093380496,0.052847683,0.045924492,0.05392494,0.356714534313198,0.044608487875517
0.353410601615906,0.372220396995544,0.413793683052063,0.526192605495453,0.149523138999939,0.23939973115921,0.318589150905609,0.37215012,0.19301303,0.4281227,0.3873142,0.43303627,0.520998391145815,0.134667727407373
0.452016711235046,0.354277491569519,0.204930737614632,0.426901161670685,0.178698062896728,0.245253264904022,0.317624181509018,0.313119,0.14884166,0.17668335,0.16121791,0.17737663,0.460357838535773,0.091761513426019
0.503076791763306,0.263404130935669,0.29809159040451,0.440200507640839,0.214762926101684,0.262117624282837,0.31808203458786,0.3954,0.17297757,0.6096873,0.56068116,0.60952795,0.464765894864072,0.107662525670902
0.383065760135651,0.310391068458557,0.349546015262604,0.487279236316681,0.192555427551269,0.266489624977112,0.377338618040085,0.34061182,0.28187817,0.12184161,0.10822884,0.12418799,0.624431953230695,0.235714925169316
0.505461096763611,0.279859781265259,0.402358770370483,0.441105306148529,0.163053274154663,0.235799551010132,0.435811638832092,0.4155699,0.24400422,0.3223972,0.3036643,0.32263416,0.56717587717026,0.185334217749518
0.49555766582489,0.235560536384582,0.307549059391022,0.394131362438202,0.10050106048584,0.223856091499329,0.355131685733795,0.29662034,0.41474485,0.13132632,0.08681594,0.13302024,0.795606087334575,0.441895541548457
0.21146659553051,0.170466542243957,0.469190180301666,0.382550895214081,0.171060085296631,0.297824740409851,0.654655396938324,0.62041783,0.5471215,0.23346418,0.12991808,0.23916063,0.565544753985605,0.414372838290424
0.365610718727112,0.270424008369446,0.357347011566162,0.436001479625702,0.184357762336731,0.299320936203003,0.409616738557815,0.35176748,0.56393313,0.0632254,0.02370526,0.06783862,0.704426384265246,0.531990337009354
0.30282735824585,0.21046769618988,0.173032626509666,0.369065463542938,0.143005609512329,0.219909310340881,0.562869012355804,0.5190782,0.6773028,0.06993704,0.016813038,0.07543262,0.673216129121249,0.610629671985945
0.216436073184013,0.261152625083923,0.341464877128601,0.374782025814056,0.208647966384888,0.271323978900909,0.537336885929108,0.50949985,0.48255384,0.28249556,0.25170055,0.2987216,0.656894012753341,0.424503817328757
0.108149513602257,0.312249183654785,0.430061638355255,0.407742917537689,0.2747722864151,0.284749329090118,0.753865361213684,0.73040694,0.32427025,0.1310427,0.17270161,0.12881,0.28969774081221,0.125803503314638
0.103406131267548,0.248929142951965,0.371856510639191,0.423684298992157,0.260805487632751,0.335929870605469,0.870279312133789,0.85726863,0.6093265,0.025403712,0.036259938,0.023295568,0.359909165086318,0.293686168165172
0.077398300170898,0.270058155059814,0.531821191310883,0.47062486410141,0.251032471656799,0.286517083644867,0.623218953609467,0.5856953,0.3277028,0.091765575,0.02579479,0.09807604,0.401069979669227,0.176011412691485
0.807234466075897,0.507670879364014,0.231787160038948,0.358838617801666,0.042751908302307,0.073323428630829,0.218392342329025,0.29137823,0.17847084,0.29529896,0.24930124,0.29719332,0.301182409562305,0.071984234682442
0.750232636928558,0.412455558776855,0.352858364582062,0.492609441280365,0.126339316368103,0.248950958251953,0.39972311258316,0.3776592,0.2052765,0.28270918,0.2778143,0.2788016,0.447702803563236,0.123074921884612
0.685539484024048,0.382425546646118,0.337512195110321,0.429933607578278,0.153011798858643,0.192000091075897,0.394700855016708,0.35536984,0.1915856,0.17229646,0.15579474,0.1724875,0.523772985690524,0.134383664379007
0.660232424736023,0.27996015548706,0.33502185344696,0.376916229724884,0.083005785942078,0.132526397705078,0.3507419526577,0.29269296,0.16745616,0.13931826,0.10268121,0.14351149,0.471561264602899,0.10574985296899
0.40574848651886,0.391941785812378,0.576448917388916,0.737342894077301,0.27951180934906,0.399069786071777,0.371610432863235,0.35565647,0.13548581,0.437197,0.4573389,0.43061864,0.380608230739156,0.069057763368069
0.43443375825882,0.365388631820679,0.526779711246491,0.615537106990814,0.21414840221405,0.310469627380371,0.403619557619095,0.34986016,0.1825807,0.20378695,0.23873127,0.19880123,0.35686700319016,0.087257302345488
0.408244788646698,0.477248907089233,0.692796111106873,0.646767675876617,0.302700400352478,0.574046969413757,0.409617215394974,0.35076,0.07921434,0.04785375,0.05890413,0.04661839,0.132038526675601,0.014006995796065
0.344474732875824,0.48177444934845,0.760657548904419,0.745950520038605,0.340689420700073,0.563886046409607,0.497929632663727,0.44789493,0.050498404,0.0702641,0.07714766,0.068838656,0.085774105367239,0.005800619390121
0.282378554344177,0.412593483924866,0.955541014671326,0.79619961977005,0.456319451332092,0.665157198905945,0.589694976806641,0.54996055,0.1966005,0.21716188,0.18383732,0.218498,0.38428672296043,0.101176701905039
0.424723625183105,0.610459566116333,0.70265144109726,0.498681128025055,0.143900990486145,0.46937084197998,0.493734985589981,0.44426098,0.07574343,0.051402677,0.051672485,0.050785445,0.193634109865229,0.019641169879765
0.479678094387054,0.42439079284668,0.591124057769775,0.55300372838974,0.215257287025452,0.426072835922241,0.370694130659103,0.36139882,0.13207135,0.38805562,0.38025063,0.3852048,0.271633324177399,0.0480432287005
0.190894052386284,0.226204633712768,0.813120841979981,0.943850815296173,0.771579265594482,0.647055387496948,0.53445565700531,0.5187876,0.5235012,0.37720403,0.48294255,0.3644661,0.505429326658194,0.35433874246093
0.229521289467811,0.325169324874878,0.576820611953735,0.432797729969025,0.223812818527222,0.345663905143738,0.464650690555573,0.4143038,0.22460726,0.09077661,0.07845721,0.09120946,0.501975690861682,0.150989586760806
0.266718447208404,0.248252034187317,0.623891413211823,0.668038785457611,0.341150879859924,0.441466093063355,0.317669004201889,0.47994316,0.06952874,0.97562027,0.8875682,0.97557324,0.278691983367618,0.025949521618481
0.187099695205688,0.147061228752136,0.785865008831024,0.783013999462128,0.745468497276306,0.726573824882507,0.393009185791016,0.53037155,0.16364756,0.86167055,0.88232845,0.8502413,0.286903668183114,0.062876181040455
0.086566433310509,0.455990076065064,0.69736123085022,0.722926080226898,0.506279945373535,0.460007071495056,0.876895725727081,0.8645486,0.8558232,0.1307,0.14532031,0.12569232,0.275568478766188,0.315830534010418
0.137429058551788,0.290094137191772,0.528893828392029,0.51402884721756,0.29657232761383,0.304644703865051,0.514392971992493,0.52246314,0.06155854,0.34241793,0.3166325,0.3438885,0.172823371594369,0.014247258528336
0.08107878267765,0.1567462682724,0.697772920131683,0.587614357471466,0.464035272598267,0.461575508117676,0.853495597839356,0.8557564,0.4234794,0.1687822,0.11068055,0.1775255,0.388031750814128,0.220059475202462
0.345340013504028,0.312093257904053,0.672677338123322,0.681187093257904,0.2711421251297,0.440405964851379,0.323132395744324,0.38127285,0.061383888,0.6768079,0.6288464,0.6746807,0.21689758307907,0.0178299294986
0.251099824905395,0.244548797607422,0.975021123886108,0.946804106235504,1,1,0.375319719314575,0.41629726,0.024438368,0.6875698,0.6252361,0.68692267,0.063026585086297,0.002062702037298
0.29919159412384,0.310780882835388,0.681942880153656,0.732294619083404,0.384748816490173,0.50290858745575,0.428298622369766,0.37400427,0.025657283,0.2270201,0.21588446,0.22570844,0.062125075296137,0.00213460790358
0.602411508560181,0.373857140541077,0.427566051483154,0.523279368877411,0.139341354370117,0.197750329971313,0.24035707116127,0.2598434,0.13431177,0.29480293,0.29428568,0.29197466,0.254605785088637,0.045795505822779
0.719671308994293,0.456265330314636,0.343196988105774,0.456202089786529,0.06104302406311,0.135118186473846,0.180425748229027,0.25111124,0.09779915,0.32781804,0.2882543,0.3282428,0.20901494388436,0.027374925037522
0.275506913661957,0.407787799835205,0.410896003246307,0.291837751865387,0.051443934440613,0.137256026268005,0.909349501132965,0.90025747,0.50120777,0.298555,0.27178994,0.29913306,0.709526812660647,0.476241379380392
0.385395109653473,0.854969143867493,0.203493967652321,0.160048007965088,0.091644287109375,0.284411013126373,0.925393283367157,0.91791046,0.6143709,0.36415488,0.3617148,0.3639622,0.692071479506489,0.569406092434761
,0.010317087173462,,,,,0.900412499904633,0.8904241,0.6894486,0.23599347,0.25133157,0.22756152,0.688979746626908,0.636134383403422
0.56016343832016,0.507396936416626,0.403119683265686,0.34522408246994,0.096304416656494,0.215501427650452,0.580723464488983,0.53869057,0.5119718,0.061931096,0.070030205,0.06091664,0.760978796643076,0.521745986273324
0.315741240978241,0.151207685470581,0.530112743377685,0.432757079601288,0.25384247303009,0.186389088630676,0.822571754455566,0.80477613,0.7453956,0.06464186,0.025371714,0.06715319,0.579211284048051,0.578181723570031
0.242033705115318,0.162850141525268,0.448606729507446,0.43789678812027,0.215758085250854,0.257754921913147,0.418195575475693,0.36122844,0.37522006,0.055951826,0.045054693,0.05515635,0.555565273552026,0.27916544518803
0.39110541343689,0.649070143699646,0.722956776618958,0.701663076877594,0.274133443832397,0.418770790100098,0.506597340106964,0.45711026,0.21120451,0.015478454,0.014940718,0.015502364,0.545286652556826,0.154229899465724
0.392023682594299,0.404378414154053,0.3946692943573,0.581994116306305,0.237726926803589,0.260609149932861,0.352631211280823,0.29057276,0.2504308,0.0061740107,0.005621059,0.0065190233,0.640938082481494,0.214953409501606
0.41225129365921,0.436398148536682,0.413367450237274,0.281821548938751,0.119588971138,0.255369007587433,0.744394063949585,0.7187727,0.50462365,0.3200295,0.34831217,0.31543794,0.780182256303035,0.527234948074124
0.477039039134979,0.323412418365479,0.492833197116852,0.363963305950165,0.229795932769775,0.257876634597778,0.586239755153656,0.5464534,0.4419052,0.037879437,0.022770664,0.0389185,0.664664166837427,0.393343428047047
0.380070507526398,0.318392276763916,0.446226060390472,0.50918847322464,0.282766699790955,0.306236982345581,0.414862036705017,0.35667932,0.25645447,0.052986834,0.06427647,0.051606968,0.561293998261495,0.192770774479777
0.505104780197144,0.420703768730164,0.450865566730499,0.507558524608612,0.201889872550964,0.302087306976318,0.224317327141762,0.16366671,0.10906118,0.012514683,0.014979175,0.012884509,0.327624918661637,0.04785062767089
0.532159924507141,0.359338879585266,0.451147198677063,0.483853995800018,0.18684709072113,0.219965934753418,0.25741583108902,0.22099571,0.09222067,0.12644452,0.11688979,0.12722601,0.310422521663324,0.038337343501371
0.249736413359642,0.095945477485657,0.408441960811615,0.349335730075836,0.194793224334717,0.197200238704681,0.645853400230408,0.6103333,0.9366114,0.31247354,0.23434092,0.3066519,0.489718895501195,0.614252342463704
0.426046371459961,0.23993456363678,0.314474880695343,0.421075999736786,0.220036387443542,0.116339147090912,0.380378901958466,0.42896128,0.21367508,0.5715599,0.53850394,0.56810343,0.458746912709757,0.131270624180957
0.620796144008637,0.290200114250183,0.253000617027283,0.399454772472382,0.2262122631073,0.187498390674591,0.380796432495117,0.32377982,0.278421,0.050273824,0.04690477,0.049639165,0.710019706203137,0.264735944734098
0.500167310237885,0.257673025131226,0.356155753135681,0.355172574520111,0.199674010276794,0.150065183639526,0.651979982852936,0.61899555,0.33767414,0.03329154,0.023661815,0.033218194,0.5268980739294,0.238267569094848
0.434356808662414,0.27880072593689,0.32024872303009,0.318803369998932,0.204055070877075,0.228179574012756,0.770497679710388,0.7486935,0.42412007,0.024541589,0.013521993,0.025641426,0.745879374820758,0.423640959563454
0.547723472118378,0.29613721370697,0.427880764007568,0.358103454113007,0.199791431427002,0.205264806747436,0.516119778156281,0.49275678,0.24361564,0.24087724,0.17246811,0.24881816,0.570039849933149,0.185973431231518
