Visual,Somatomotor,Dorsal Attention,Ventral Attention,Default,Frontoparietal,Limbic
0.09694508067087641,-0.0067405065062287805,-0.02370500077762964,-0.01756560332176134,-0.023923721937571123,0.05508787103084594,-0.10631704851134634
0.04223160898250842,0.027682389107401718,-0.005626919747935825,0.032352027402248726,0.0152622559260111,0.07560542229216903,-0.07194701216747404
0.10275185650822097,0.01609411562728066,0.035421989920175916,0.029706339498741793,-0.029695144665346156,-0.016536913624646928,-0.05840115879812525
0.08952090360613721,0.038716463342900014,0.08422093692926125,0.04974802112219581,0.020283353529893012,-0.004883613988361485,-0.14542932555059093
0.10311160798857369,0.07385666463344726,0.09965247239372908,-0.04918733857288052,-0.161078289939481,-0.0020657102069629152,-0.07042911458574289
0.10311881728842173,-0.038082894697866944,0.09783067102678476,-0.00638572037596203,-0.03694173859325093,0.0020062058880186773,0.08295585795976301
0.07180694044699684,-0.03500881686817573,0.06514627577275539,0.010548424697700252,-0.10932282788896872,-0.009323829783342648,0.07388376358654139
0.12437234507461786,0.03402295913842406,0.0779301672206677,-0.1506974578060582,-0.10958878763267829,0.004717780925260677,0.05345695111361236
0.1124587484265048,0.0442613570029509,0.09373517970769785,-0.1751168395308872,-0.19233383624379946,0.004380490543647138,0.046544997194084385
0.09577321273360083,0.011544255860476506,0.08796587264284994,-0.1588457764942875,-0.06493599000255676,0.008714999936800841,0.0686161120819644
0.0827286183459699,-0.02229734016677387,0.0010065229434903862,-0.03715938505380664,-0.1315805721331011,-0.004306411027705274,0.08991893381518662
0.08780640789836146,-0.008762209463624963,0.044805550078315486,0.0007571522968111132,-0.1198342839401949,-0.005280236056472106,-0.20165374869687927
0.07445557460184335,-0.007731363672872667,0.0015700600661623797,0.010682514677197873,0.012135519649825208,-0.01119769243062102,-0.19070577373405187
0.07711754314754879,-0.00042221987584566346,0.005211212559482201,-0.00723259885718745,0.006125864476751628,-0.01284095627386857,0.10597107396984727
0.07548291142557144,-0.00039212698554956846,0.02048470808234345,0.004194609961243033,-0.05998276455457456,-0.03850443015497171,-0.10631704851134634
0.06689678207203179,0.0014496469296609708,0.06744244754284887,0.0028303077657694914,0.005983577985428292,-0.04248014991820266,-0.07194701216747404
0.09333024284936758,0.0030046086971668496,0.049359718406635604,-0.04366555172319738,-0.0014389242770263125,-0.0011226575234546104,-0.05840115879812525
