Visual,Somatomotor,Dorsal Attention,Ventral Attention,Default,Frontoparietal,Limbic
0.012430390287837614,0.0029866548481745857,0.023383022538628843,0.005558970844921519,-0.005389413440342516,-0.004487232402176571,-0.01652080155711392
0.007695314422556649,-0.00047165622604728195,0.023702277710959653,0.009877458465344916,-0.003734149393078418,-0.0052680656350933604,-0.0033195692805644984
0.009775206550955241,0.011241731506300055,0.0007530251673411326,0.010915994802005996,-0.024481875900599855,0.004494934998144379,0.011126983944084599
0.007877188508097316,-0.0021563108625551096,0.013130913537442668,0.01698678032521543,-0.021804523028089266,-0.013582900122200377,-0.0008904876767955097
0.007957580444225384,0.001817001153017128,0.015157481002753591,0.019694834533601564,-0.01186239342443467,-0.0018106148131733309,0.009488983589882262
0.006777170783857825,0.004169881561274752,0.01348581892991244,0.025440988212928964,-0.024829898596016264,0.007287894790307872,-0.012862199732287692
0.008475360427787548,0.011311759569266586,0.011427374463286025,0.022219237672518297,-0.02226206277147534,-0.002049440788629278,-0.012483675091184325
0.00853761584881083,0.00018229285059987886,0.013889139343411634,0.0170762022808957,-0.02331503723140267,0.013634677293240275,0.004486342618915605
0.007535939984488184,0.005008400808012459,0.01106245464895661,0.01063790172309111,-0.01963564455041087,0.003987432495170151,-0.013218472779154363
0.011459404416559958,0.003659286501487559,0.015300018716881646,0.023961967801257037,-0.010984566682532958,0.021879135685984947,-0.0002271843612493901
0.007099217650774549,0.001786622234562719,0.015367034710453876,0.026711378065333028,-0.01437545628720428,0.012584603775029514,0.0019403607628070663
0.00883071772871913,0.008895313487699437,0.019810092391130678,0.029172104062816024,-0.02355446020239309,0.024273402337101208,-0.015615152948409133
0.006427780636361564,0.018774081140522113,0.01760689483230525,0.020085726111043763,-0.005795469712815648,0.009275238380388882,0.006113058336145412
0.00771124343870378,0.020973722013005534,0.01798368163445563,0.02203558228983991,-0.020328005943321202,0.017105781310685162,0.0009951904076967802
0.006885026754057495,0.015108877195890687,0.01857207090914189,0.030418621336614576,-0.0147293597844254,-0.003978151849855307,-0.018826998580662023
0.0017222379120902134,0.005089258643177837,0.01648644617745954,0.031125011799198955,-0.011529204177103338,0.014527637874539742,-0.0043234356462304585
-0.015576999592312285,0.007789695971611064,0.022574087226267137,0.004044199058445629,-0.016541523182861003,-0.007180211106084991,0.018584175849477993
-0.005203739128429356,0.016670813642747015,0.013482324988655028,0.02501246810661709,-0.021504204069890488,-0.008302613597173499,-0.00036373812416039486
-0.014555737996066373,0.007602391389157583,0.01839270501949277,0.025730703703561987,0.00030979830665859974,0.018241118449321872,0.008151645739558414
0.003552042512377946,0.008609519625233302,0.006182028314803239,0.010777968004187857,-0.0032075337279891146,-0.003943491963294324,-0.016401897795613987
0.006580834078945183,0.015045561408442404,0.010911277434889548,0.026299265030036694,-0.00881189532241201,0.013157564769019114,-0.012527540397861175
0.009890173552657444,0.005456210443000923,0.012746486374918809,0.02996351595941687,-0.006359094506683171,-7.870153175154989e-05,0.0025116518897615953
0.008096284721643048,0.0021234097163388504,0.014599524093345872,0.025360458974510607,-0.0007328953186188701,-0.0021562367147587498,-0.014062712227817664
0.01013278790472532,0.008733805310791464,0.005130627522141138,0.0272056906884135,-0.005165771776487304,-0.008790374685618668,-0.0017592890678627025
-0.01318194243531807,0.006875427112632804,0.02411948145019014,0.018344049646047005,-0.0019343732155665968,0.010888778756002344,0.003063415813831457
0.003708363649913503,0.008813684566233378,0.02427003282698532,0.025532019646278614,-0.00920966880030466,0.010940622651405489,-0.01847406513017018
0.008724232153956861,0.0054648959598001794,0.010697007900977374,0.01774743724262378,-0.02050162446793748,0.0005609476614788759,-0.014743285359530038
0.00985620025365396,0.002111372384950424,0.012331975515990337,0.020528688573285363,-0.018442872796483115,2.4753072051982187e-05,0.009685050962818452
0.008620255657917941,-0.001423057964178415,0.01619435036602935,0.02777279881328427,-0.021069188864261595,0.01265207312553989,0.0060650952937203175
0.009961591429838225,0.011934686965485573,0.014458478447422039,0.02527781145108445,-0.022101600192971457,0.002488080761074021,
0.012213425559723346,-0.002013417588932802,0.00949799562245403,0.01994723718317579,-0.011734877775153895,0.017925298312823572,
0.009673654687589907,0.0013589229143164635,0.01196189746314779,0.024372670899826327,-0.013910166312478552,0.016889256437456153,
0.007655851309988999,0.003883278415278827,0.01045491680154595,0.02690429837504471,-0.01899224329330928,0.012747099553159471,
0.007584648364026318,0.010280522870423803,0.014522756988263285,0.029868693576681343,-0.01104824417471859,0.02728120969921568,
0.005649321995439375,-0.00037116938843240985,0.01834824657298038,0.020997517979295836,0.005831707736868629,0.013159002439037703,
0.007342929767159955,0.0037768726382302656,0.018154858821857342,0.018369907102337532,0.018898058655036312,0.020542657017182116,
0.008526825304008476,0.0018335753291354392,0.015354706978028945,0.02245950935629699,-0.0045073943740682795,0.012105423438434054,
0.0065097617205571905,0.0013425411363427785,0.01839588852229932,0.030042249991866752,0.0065926127158584666,0.01704501945921519,
0.004524341393649112,0.0095874372619776,0.0138686957567675,0.030966187400515585,0.005550888742342409,0.01248847886570008,
0.009438131035737565,0.020779871362674684,0.021914578656060103,0.025570427369963702,0.01165640191382413,-9.399063068507903e-05,
0.005451991576542233,0.01295202665746603,0.011157005204370745,0.02561691680291207,-0.023433846722240147,0.021591187547349074,
0.005677350398565009,0.0006996393850212134,0.007756064190025993,0.014783018546387852,-0.0190607554927276,0.015219915209246442,
0.0044245006960312505,0.006371983336829249,0.011973150848784335,0.016667726718336846,-0.011293700078355775,-0.0005285853058372406,
0.0011892469114366264,0.015207414762618866,0.01062843743511988,0.024591123075135685,-0.025401337315528304,0.01437368104938611,
-0.011985793415823858,0.010582727629037997,,0.028498766536649116,-0.019850654202006504,0.016328924472825395,
-0.0034910417328232737,0.007795001226312008,,0.0248872383588715,-0.021658339780523943,,
-0.014459021177147282,0.007105162108598414,,0.027490688392472044,-0.017248177108841266,,
0.0020833698054542452,0.0011612371263805903,,0.019493933810076223,-0.003114697316523245,,
0.009903383160421988,0.012804862717137275,,,0.01219118397256869,,
0.012087259555859303,0.008180706063264273,,,-0.009460137784348958,,
0.009307241734564056,0.007040685048355799,,,-0.02290458167320741,,
0.008250343562287408,0.009375429516563323,,,-0.00905217654117583,,
0.008191471794823891,0.005101104988053128,,,-0.007331158343145799,,
-0.010894649052712986,,,,-0.020269062603028513,,
0.0006644199434097836,,,,-0.017841308212720203,,
0.0077440681486739054,,,,-0.012694184185947791,,
0.009675667190678907,,,,-0.010090685695987856,,
0.008413030000174595,,,,-0.02034188610818188,,
0.0076833306780993635,,,,0.017604237840900514,,
