labels,diffG1,diffG2
2.0,-0.05832075700163841,-0.05832075700163841
2.0,-0.10299679636955261,-0.10299679636955261
2.0,-0.10469891875982285,-0.10469891875982285
2.0,-0.07842452079057693,-0.07842452079057693
2.0,-0.07239352911710739,-0.07239352911710739
2.0,0.011069925501942635,0.011069925501942635
2.0,0.10277321934700012,0.10277321934700012
2.0,0.19878995418548584,0.19878995418548584
2.0,0.15678933262825012,0.15678933262825012
2.0,0.231571763753891,0.231571763753891
2.0,0.031865306198596954,0.031865306198596954
2.0,0.038825154304504395,0.038825154304504395
2.0,0.08601673692464828,0.08601673692464828
2.0,0.23065230250358582,0.23065230250358582
2.0,-0.023769555613398552,-0.023769555613398552
2.0,0.00016861090261954814,0.00016861090261954814
2.0,-0.054201528429985046,-0.054201528429985046
2.0,0.11185956001281738,0.11185956001281738
2.0,-0.07708116620779037,-0.07708116620779037
2.0,-0.09113781899213791,-0.09113781899213791
2.0,-0.07397289574146271,-0.07397289574146271
2.0,-0.053073205053806305,-0.053073205053806305
2.0,-0.08852085471153259,-0.08852085471153259
2.0,-0.09103856235742569,-0.09103856235742569
2.0,-0.014798186719417572,-0.014798186719417572
2.0,0.11124038696289062,0.11124038696289062
2.0,0.18842564523220062,0.18842564523220062
2.0,0.21057546138763428,0.21057546138763428
2.0,0.16194741427898407,0.16194741427898407
2.0,0.22155970335006714,0.22155970335006714
2.0,0.05916212871670723,0.05916212871670723
2.0,0.04267598316073418,0.04267598316073418
2.0,0.18201960623264313,0.18201960623264313
2.0,0.004702486097812653,0.004702486097812653
2.0,0.0444803424179554,0.0444803424179554
2.0,-0.05477612838149071,-0.05477612838149071
2.0,0.0017395451432093978,0.0017395451432093978
2.0,-0.016782669350504875,-0.016782669350504875
2.0,-0.060771774500608444,-0.060771774500608444
2.0,-0.0815436914563179,-0.0815436914563179
2.0,-0.004245697986334562,-0.004245697986334562
2.0,0.012794856913387775,0.012794856913387775
2.0,-0.02980937622487545,-0.02980937622487545
2.0,-0.08018515259027481,-0.08018515259027481
2.0,0.22872790694236755,0.22872790694236755
2.0,0.21372850239276886,0.21372850239276886
2.0,0.16573815047740936,0.16573815047740936
2.0,0.19680291414260864,0.19680291414260864
2.0,0.23819762468338013,0.23819762468338013
2.0,0.06840076297521591,0.06840076297521591
2.0,0.041389305144548416,0.041389305144548416
2.0,0.035171572118997574,0.035171572118997574
2.0,0.0628615990281105,0.0628615990281105
2.0,-0.01784808561205864,-0.01784808561205864
2.0,-0.08274394273757935,-0.08274394273757935
2.0,0.029418429359793663,0.029418429359793663
2.0,-0.0018885612953454256,-0.0018885612953454256
2.0,-0.06439095735549927,-0.06439095735549927
2.0,-0.053233154118061066,-0.053233154118061066
2.0,0.03536877781152725,0.03536877781152725
2.0,-0.022651325911283493,-0.022651325911283493
2.0,-0.06699942797422409,-0.06699942797422409
2.0,0.21213464438915253,0.21213464438915253
2.0,0.15565529465675354,0.15565529465675354
2.0,0.13622236251831055,0.13622236251831055
2.0,0.07706469297409058,0.07706469297409058
2.0,0.06834184378385544,0.06834184378385544
2.0,-0.06503451615571976,-0.06503451615571976
2.0,-0.04091895744204521,-0.04091895744204521
2.0,0.08221400529146194,0.08221400529146194
2.0,0.028623482212424278,0.028623482212424278
2.0,-0.0904049202799797,-0.0904049202799797
2.0,-0.07318894565105438,-0.07318894565105438
2.0,0.04448649659752846,0.04448649659752846
2.0,0.05638105049729347,0.05638105049729347
2.0,-0.007855056785047054,-0.007855056785047054
2.0,-0.07249266654253006,-0.07249266654253006
2.0,0.06386366486549377,0.06386366486549377
2.0,0.007108754478394985,0.007108754478394985
2.0,-0.025963619351387024,-0.025963619351387024
2.0,0.21508169174194336,0.21508169174194336
2.0,0.23689399659633636,0.23689399659633636
2.0,0.24085396528244019,0.24085396528244019
2.0,0.20396214723587036,0.20396214723587036
2.0,0.05720653012394905,0.05720653012394905
2.0,0.1210080236196518,0.1210080236196518
2.0,-0.05877961218357086,-0.05877961218357086
2.0,-0.10155198723077774,-0.10155198723077774
2.0,0.08354689180850983,0.08354689180850983
2.0,0.09570594131946564,0.09570594131946564
2.0,-0.04352452605962753,-0.04352452605962753
2.0,-0.08556412905454636,-0.08556412905454636
2.0,0.07735586911439896,0.07735586911439896
2.0,0.08849333971738815,0.08849333971738815
2.0,-0.026228517293930054,-0.026228517293930054
2.0,0.10979660600423813,0.10979660600423813
2.0,0.24835807085037231,0.24835807085037231
2.0,0.23054954409599304,0.23054954409599304
2.0,0.14746873080730438,0.14746873080730438
2.0,0.13073448836803436,0.13073448836803436
2.0,0.048485077917575836,0.048485077917575836
2.0,0.1391577124595642,0.1391577124595642
2.0,0.09189038723707199,0.09189038723707199
2.0,0.1429445743560791,0.1429445743560791
2.0,0.11932763457298279,0.11932763457298279
2.0,0.2279958724975586,0.2279958724975586
