Grad1 upper 25% corr,Grad1 upper 25% pval,Grad1 lower 25% corr,Grad1 lower 25% pval,Grad2 upper 25% corr,Grad2 upper 25% pval,Grad2 lower 25% corr,Grad2 lower 25% pval
0.06427004933357239,0.594059405940594,0.07027513533830643,0.5445544554455446,0.06427004933357239,0.594059405940594,0.07027513533830643,0.5445544554455446
-0.08994185924530029,0.33663366336633666,0.06519941985607147,0.5247524752475248,-0.08994185924530029,0.33663366336633666,0.06519941985607147,0.5247524752475248
-0.12051035463809967,0.22772277227722773,-0.014090601354837418,0.900990099009901,-0.12051035463809967,0.22772277227722773,-0.014090601354837418,0.900990099009901
-0.04436378553509712,0.6435643564356436,-0.07876849919557571,0.297029702970297,-0.04436378553509712,0.6435643564356436,-0.07876849919557571,0.297029702970297
-0.1595805287361145,0.15841584158415842,-0.09969587624073029,0.4158415841584158,-0.1595805287361145,0.15841584158415842,-0.09969587624073029,0.4158415841584158
